scientificName,.family_names,clean_family_names,.uncer_terms,uncer_terms,clean_uncer_terms,.other_issues,clean_other_issues,.infraesp_names,infraesp_term,names_clean,cardinality,quality
Cordiera sessilis,TRUE,Cordiera sessilis,TRUE,,Cordiera sessilis,TRUE,Cordiera sessilis,TRUE,,Cordiera sessilis,2,1
Annona coriacea,TRUE,Annona coriacea,TRUE,,Annona coriacea,TRUE,Annona coriacea,TRUE,,Annona coriacea,2,1
Piper umbellatum,TRUE,Piper umbellatum,TRUE,,Piper umbellatum,TRUE,Piper umbellatum,TRUE,,Piper umbellatum,2,1
Eryngium elegans,TRUE,Eryngium elegans,TRUE,,Eryngium elegans,TRUE,Eryngium elegans,TRUE,,Eryngium elegans,2,1
Jatropha ribifolia,TRUE,Jatropha ribifolia,TRUE,,Jatropha ribifolia,TRUE,Jatropha ribifolia,TRUE,,Jatropha ribifolia,2,1
Smilax spruceana,TRUE,Smilax spruceana,TRUE,,Smilax spruceana,TRUE,Smilax spruceana,TRUE,,Smilax spruceana,2,1
Coutarea hexandra,TRUE,Coutarea hexandra,TRUE,,Coutarea hexandra,TRUE,Coutarea hexandra,TRUE,,Coutarea hexandra,2,1
Hymenaea intermedia,TRUE,Hymenaea intermedia,TRUE,,Hymenaea intermedia,TRUE,Hymenaea intermedia,TRUE,,Hymenaea intermedia,2,1
Ramisia brasiliensis,TRUE,Ramisia brasiliensis,TRUE,,Ramisia brasiliensis,TRUE,Ramisia brasiliensis,TRUE,,Ramisia brasiliensis,2,1
Blechnum brasiliense,TRUE,Blechnum brasiliense,TRUE,,Blechnum brasiliense,TRUE,Blechnum brasiliense,TRUE,,Blechnum brasiliense,2,1
Perebea guianensis,TRUE,Perebea guianensis,TRUE,,Perebea guianensis,TRUE,Perebea guianensis,TRUE,,Perebea guianensis,2,1
Solanum aculeatissimum,TRUE,Solanum aculeatissimum,TRUE,,Solanum aculeatissimum,TRUE,Solanum aculeatissimum,TRUE,,Solanum aculeatissimum,2,1
Erythroxylum gracilipes,TRUE,Erythroxylum gracilipes,TRUE,,Erythroxylum gracilipes,TRUE,Erythroxylum gracilipes,TRUE,,Erythroxylum gracilipes,2,1
Macromitrium guatemalense,TRUE,Macromitrium guatemalense,TRUE,,Macromitrium guatemalense,TRUE,Macromitrium guatemalense,TRUE,,Macromitrium guatemalense,2,1
Merremia umbellata,TRUE,Merremia umbellata,TRUE,,Merremia umbellata,TRUE,Merremia umbellata,TRUE,,Merremia umbellata,2,1
Zornia myriadena,TRUE,Zornia myriadena,TRUE,,Zornia myriadena,TRUE,Zornia myriadena,TRUE,,Zornia myriadena,2,1
Naucleopsis pseudonaga,TRUE,Naucleopsis pseudonaga,TRUE,,Naucleopsis pseudonaga,TRUE,Naucleopsis pseudonaga,TRUE,,Naucleopsis pseudonaga,2,1
Bernardinia fluminensis,TRUE,Bernardinia fluminensis,TRUE,,Bernardinia fluminensis,TRUE,Bernardinia fluminensis,TRUE,,Bernardinia fluminensis,2,1
Lejeunea controversa,TRUE,Lejeunea controversa,TRUE,,Lejeunea controversa,TRUE,Lejeunea controversa,TRUE,,Lejeunea controversa,2,1
Stachyarrhena spicata,TRUE,Stachyarrhena spicata,TRUE,,Stachyarrhena spicata,TRUE,Stachyarrhena spicata,TRUE,,Stachyarrhena spicata,2,1
Chromolaena maximilianii,TRUE,Chromolaena maximilianii,TRUE,,Chromolaena maximilianii,TRUE,Chromolaena maximilianii,TRUE,,Chromolaena maximilianii,2,1
Donnellia commutata,TRUE,Donnellia commutata,TRUE,,Donnellia commutata,TRUE,Donnellia commutata,TRUE,,Donnellia commutata,2,1
Eleocharis capillacea,TRUE,Eleocharis capillacea,TRUE,,Eleocharis capillacea,TRUE,Eleocharis capillacea,TRUE,,Eleocharis capillacea,2,1
Declieuxia fruticosa,TRUE,Declieuxia fruticosa,TRUE,,Declieuxia fruticosa,TRUE,Declieuxia fruticosa,TRUE,,Declieuxia fruticosa,2,1
Sauvagesia elegantissima,TRUE,Sauvagesia elegantissima,TRUE,,Sauvagesia elegantissima,TRUE,Sauvagesia elegantissima,TRUE,,Sauvagesia elegantissima,2,1
Pagamea plicata,TRUE,Pagamea plicata,TRUE,,Pagamea plicata,TRUE,Pagamea plicata,TRUE,,Pagamea plicata,2,1
Miconia pepericarpa,TRUE,Miconia pepericarpa,TRUE,,Miconia pepericarpa,TRUE,Miconia pepericarpa,TRUE,,Miconia pepericarpa,2,1
Aureliana wettsteiniana,TRUE,Aureliana wettsteiniana,TRUE,,Aureliana wettsteiniana,TRUE,Aureliana wettsteiniana,TRUE,,Aureliana wettsteiniana,2,1
Coccoloba alnifolia,TRUE,Coccoloba alnifolia,TRUE,,Coccoloba alnifolia,TRUE,Coccoloba alnifolia,TRUE,,Coccoloba alnifolia,2,1
Inga capitata,TRUE,Inga capitata,TRUE,,Inga capitata,TRUE,Inga capitata,TRUE,,Inga capitata,2,1
Marsdenia altissima,TRUE,Marsdenia altissima,TRUE,,Marsdenia altissima,TRUE,Marsdenia altissima,TRUE,,Marsdenia altissima,2,1
Macrocnemum roseum,TRUE,Macrocnemum roseum,TRUE,,Macrocnemum roseum,TRUE,Macrocnemum roseum,TRUE,,Macrocnemum roseum,2,1
Myrsine guianensis,TRUE,Myrsine guianensis,TRUE,,Myrsine guianensis,TRUE,Myrsine guianensis,TRUE,,Myrsine guianensis,2,1
Anadenanthera colubrina,TRUE,Anadenanthera colubrina,TRUE,,Anadenanthera colubrina,TRUE,Anadenanthera colubrina,TRUE,,Anadenanthera colubrina,2,1
Serjania paradoxa,TRUE,Serjania paradoxa,TRUE,,Serjania paradoxa,TRUE,Serjania paradoxa,TRUE,,Serjania paradoxa,2,1
Ternstroemia carnosa,TRUE,Ternstroemia carnosa,TRUE,,Ternstroemia carnosa,TRUE,Ternstroemia carnosa,TRUE,,Ternstroemia carnosa,2,1
Ouratea spectabilis,TRUE,Ouratea spectabilis,TRUE,,Ouratea spectabilis,TRUE,Ouratea spectabilis,TRUE,,Ouratea spectabilis,2,1
Myrsine coriacea,TRUE,Myrsine coriacea,TRUE,,Myrsine coriacea,TRUE,Myrsine coriacea,TRUE,,Myrsine coriacea,2,1
Campyloneurum centrobrasilianum,TRUE,Campyloneurum centrobrasilianum,TRUE,,Campyloneurum centrobrasilianum,TRUE,Campyloneurum centrobrasilianum,TRUE,,Campyloneurum centrobrasilianum,2,1
Hypenia calycina,TRUE,Hypenia calycina,TRUE,,Hypenia calycina,TRUE,Hypenia calycina,TRUE,,Hypenia calycina,2,1
Bignonia binata,TRUE,Bignonia binata,TRUE,,Bignonia binata,TRUE,Bignonia binata,TRUE,,Bignonia binata,2,1
Dorstenia arifolia,TRUE,Dorstenia arifolia,TRUE,,Dorstenia arifolia,TRUE,Dorstenia arifolia,TRUE,,Dorstenia arifolia,2,1
Merianthera sipolisii,TRUE,Merianthera sipolisii,TRUE,,Merianthera sipolisii,TRUE,Merianthera sipolisii,TRUE,,Merianthera sipolisii,2,1
Ctenitis falciculata,TRUE,Ctenitis falciculata,TRUE,,Ctenitis falciculata,TRUE,Ctenitis falciculata,TRUE,,Ctenitis falciculata,2,1
Licania membranacea,TRUE,Licania membranacea,TRUE,,Licania membranacea,TRUE,Licania membranacea,TRUE,,Licania membranacea,2,1
Myrcia splendens,TRUE,Myrcia splendens,TRUE,,Myrcia splendens,TRUE,Myrcia splendens,TRUE,,Myrcia splendens,2,1
Anthurium comtum,TRUE,Anthurium comtum,TRUE,,Anthurium comtum,TRUE,Anthurium comtum,TRUE,,Anthurium comtum,2,1
Senna pilifera,TRUE,Senna pilifera,TRUE,,Senna pilifera,TRUE,Senna pilifera,TRUE,,Senna pilifera,2,1
Niedenzuella sericea,TRUE,Niedenzuella sericea,TRUE,,Niedenzuella sericea,TRUE,Niedenzuella sericea,TRUE,,Niedenzuella sericea,2,1
Elaphoglossum glabellum,TRUE,Elaphoglossum glabellum,TRUE,,Elaphoglossum glabellum,TRUE,Elaphoglossum glabellum,TRUE,,Elaphoglossum glabellum,2,1
Orthomene schomburgkii,TRUE,Orthomene schomburgkii,TRUE,,Orthomene schomburgkii,TRUE,Orthomene schomburgkii,TRUE,,Orthomene schomburgkii,2,1
Trichilia pleeana,TRUE,Trichilia pleeana,TRUE,,Trichilia pleeana,TRUE,Trichilia pleeana,TRUE,,Trichilia pleeana,2,1
Evolvulus filipes,TRUE,Evolvulus filipes,TRUE,,Evolvulus filipes,TRUE,Evolvulus filipes,TRUE,,Evolvulus filipes,2,1
Vochysia elliptica,TRUE,Vochysia elliptica,TRUE,,Vochysia elliptica,TRUE,Vochysia elliptica,TRUE,,Vochysia elliptica,2,1
Anemia phyllitidis,TRUE,Anemia phyllitidis,TRUE,,Anemia phyllitidis,TRUE,Anemia phyllitidis,TRUE,,Anemia phyllitidis,2,1
Solanum subinerme,TRUE,Solanum subinerme,TRUE,,Solanum subinerme,TRUE,Solanum subinerme,TRUE,,Solanum subinerme,2,1
Sebastiania schottiana,TRUE,Sebastiania schottiana,TRUE,,Sebastiania schottiana,TRUE,Sebastiania schottiana,TRUE,,Sebastiania schottiana,2,1
Heteropterys trichanthera,TRUE,Heteropterys trichanthera,TRUE,,Heteropterys trichanthera,TRUE,Heteropterys trichanthera,TRUE,,Heteropterys trichanthera,2,1
Sloanea guianensis,TRUE,Sloanea guianensis,TRUE,,Sloanea guianensis,TRUE,Sloanea guianensis,TRUE,,Sloanea guianensis,2,1
Senegalia martiusiana,TRUE,Senegalia martiusiana,TRUE,,Senegalia martiusiana,TRUE,Senegalia martiusiana,TRUE,,Senegalia martiusiana,2,1
Coccoloba alnifolia,TRUE,Coccoloba alnifolia,TRUE,,Coccoloba alnifolia,TRUE,Coccoloba alnifolia,TRUE,,Coccoloba alnifolia,2,1
Croton radlkoferi,TRUE,Croton radlkoferi,TRUE,,Croton radlkoferi,TRUE,Croton radlkoferi,TRUE,,Croton radlkoferi,2,1
Croton adamantinus,TRUE,Croton adamantinus,TRUE,,Croton adamantinus,TRUE,Croton adamantinus,TRUE,,Croton adamantinus,2,1
Senna multijuga,TRUE,Senna multijuga,TRUE,,Senna multijuga,TRUE,Senna multijuga,TRUE,,Senna multijuga,2,1
Pleopeltis macrocarpa,TRUE,Pleopeltis macrocarpa,TRUE,,Pleopeltis macrocarpa,TRUE,Pleopeltis macrocarpa,TRUE,,Pleopeltis macrocarpa,2,1
Symplocos variabilis,TRUE,Symplocos variabilis,TRUE,,Symplocos variabilis,TRUE,Symplocos variabilis,TRUE,,Symplocos variabilis,2,1
Anadenanthera colubrina,TRUE,Anadenanthera colubrina,TRUE,,Anadenanthera colubrina,TRUE,Anadenanthera colubrina,TRUE,,Anadenanthera colubrina,2,1
Miconia ferruginata,TRUE,Miconia ferruginata,TRUE,,Miconia ferruginata,TRUE,Miconia ferruginata,TRUE,,Miconia ferruginata,2,1
Vismia guianensis,TRUE,Vismia guianensis,TRUE,,Vismia guianensis,TRUE,Vismia guianensis,TRUE,,Vismia guianensis,2,1
Mimosa lewisii,TRUE,Mimosa lewisii,TRUE,,Mimosa lewisii,TRUE,Mimosa lewisii,TRUE,,Mimosa lewisii,2,1
Mimosa tenuiflora,TRUE,Mimosa tenuiflora,TRUE,,Mimosa tenuiflora,TRUE,Mimosa tenuiflora,TRUE,,Mimosa tenuiflora,2,1
Cupania zanthoxyloides,TRUE,Cupania zanthoxyloides,TRUE,,Cupania zanthoxyloides,TRUE,Cupania zanthoxyloides,TRUE,,Cupania zanthoxyloides,2,1
Ficus pulchella,TRUE,Ficus pulchella,TRUE,,Ficus pulchella,TRUE,Ficus pulchella,TRUE,,Ficus pulchella,2,1
Mimosa somnians,TRUE,Mimosa somnians,TRUE,,Mimosa somnians,TRUE,Mimosa somnians,TRUE,,Mimosa somnians,2,1
Stachytarpheta villosa,TRUE,Stachytarpheta villosa,TRUE,,Stachytarpheta villosa,TRUE,Stachytarpheta villosa,TRUE,,Stachytarpheta villosa,2,1
Hyptis marrubioides,TRUE,Hyptis marrubioides,TRUE,,Hyptis marrubioides,TRUE,Hyptis marrubioides,TRUE,,Hyptis marrubioides,2,1
Miconia holosericea,TRUE,Miconia holosericea,TRUE,,Miconia holosericea,TRUE,Miconia holosericea,TRUE,,Miconia holosericea,2,1
Schlotheimia tecta,TRUE,Schlotheimia tecta,TRUE,,Schlotheimia tecta,TRUE,Schlotheimia tecta,TRUE,,Schlotheimia tecta,2,1
Antonia ovata,TRUE,Antonia ovata,TRUE,,Antonia ovata,TRUE,Antonia ovata,TRUE,,Antonia ovata,2,1
Endlicheria paniculata,TRUE,Endlicheria paniculata,TRUE,,Endlicheria paniculata,TRUE,Endlicheria paniculata,TRUE,,Endlicheria paniculata,2,1
Tetrapterys crispa,TRUE,Tetrapterys crispa,TRUE,,Tetrapterys crispa,TRUE,Tetrapterys crispa,TRUE,,Tetrapterys crispa,2,1
Marlierea obscura,TRUE,Marlierea obscura,TRUE,,Marlierea obscura,TRUE,Marlierea obscura,TRUE,,Marlierea obscura,2,1
Bauhinia longifolia,TRUE,Bauhinia longifolia,TRUE,,Bauhinia longifolia,TRUE,Bauhinia longifolia,TRUE,,Bauhinia longifolia,2,1
Polygala trichosperma,TRUE,Polygala trichosperma,TRUE,,Polygala trichosperma,TRUE,Polygala trichosperma,TRUE,,Polygala trichosperma,2,1
Dacryodes chimantensis,TRUE,Dacryodes chimantensis,TRUE,,Dacryodes chimantensis,TRUE,Dacryodes chimantensis,TRUE,,Dacryodes chimantensis,2,1
Fimbristylis cymosa,TRUE,Fimbristylis cymosa,TRUE,,Fimbristylis cymosa,TRUE,Fimbristylis cymosa,TRUE,,Fimbristylis cymosa,2,1
Enterolobium contortisiliquum,TRUE,Enterolobium contortisiliquum,TRUE,,Enterolobium contortisiliquum,TRUE,Enterolobium contortisiliquum,TRUE,,Enterolobium contortisiliquum,2,1
Myracrodruon urundeuva,TRUE,Myracrodruon urundeuva,TRUE,,Myracrodruon urundeuva,TRUE,Myracrodruon urundeuva,TRUE,,Myracrodruon urundeuva,2,1
Elaphoglossum vagans,TRUE,Elaphoglossum vagans,TRUE,,Elaphoglossum vagans,TRUE,Elaphoglossum vagans,TRUE,,Elaphoglossum vagans,2,1
Clitoria fairchildiana,TRUE,Clitoria fairchildiana,TRUE,,Clitoria fairchildiana,TRUE,Clitoria fairchildiana,TRUE,,Clitoria fairchildiana,2,1
Eschweilera grandiflora,TRUE,Eschweilera grandiflora,TRUE,,Eschweilera grandiflora,TRUE,Eschweilera grandiflora,TRUE,,Eschweilera grandiflora,2,1
Mesosphaerum suaveolens,TRUE,Mesosphaerum suaveolens,TRUE,,Mesosphaerum suaveolens,TRUE,Mesosphaerum suaveolens,TRUE,,Mesosphaerum suaveolens,2,1
Cambessedesia espora,TRUE,Cambessedesia espora,TRUE,,Cambessedesia espora,TRUE,Cambessedesia espora,TRUE,,Cambessedesia espora,2,1
Tocoyena sellowiana,TRUE,Tocoyena sellowiana,TRUE,,Tocoyena sellowiana,TRUE,Tocoyena sellowiana,TRUE,,Tocoyena sellowiana,2,1
Helicteres heptandra,TRUE,Helicteres heptandra,TRUE,,Helicteres heptandra,TRUE,Helicteres heptandra,TRUE,,Helicteres heptandra,2,1
Acalypha gracilis,TRUE,Acalypha gracilis,TRUE,,Acalypha gracilis,TRUE,Acalypha gracilis,TRUE,,Acalypha gracilis,2,1
Commelina erecta,TRUE,Commelina erecta,TRUE,,Commelina erecta,TRUE,Commelina erecta,TRUE,,Commelina erecta,2,1
Banisteriopsis laevifolia,TRUE,Banisteriopsis laevifolia,TRUE,,Banisteriopsis laevifolia,TRUE,Banisteriopsis laevifolia,TRUE,,Banisteriopsis laevifolia,2,1
Rudgea viburnoides,TRUE,Rudgea viburnoides,TRUE,,Rudgea viburnoides,TRUE,Rudgea viburnoides,TRUE,,Rudgea viburnoides,2,1
Buchnera lavandulacea,TRUE,Buchnera lavandulacea,TRUE,,Buchnera lavandulacea,TRUE,Buchnera lavandulacea,TRUE,,Buchnera lavandulacea,2,1
Gurania subumbellata,TRUE,Gurania subumbellata,TRUE,,Gurania subumbellata,TRUE,Gurania subumbellata,TRUE,,Gurania subumbellata,2,1
Stephanopodium blanchetianum,TRUE,Stephanopodium blanchetianum,TRUE,,Stephanopodium blanchetianum,TRUE,Stephanopodium blanchetianum,TRUE,,Stephanopodium blanchetianum,2,1
Heisteria silvianii,TRUE,Heisteria silvianii,TRUE,,Heisteria silvianii,TRUE,Heisteria silvianii,TRUE,,Heisteria silvianii,2,1
Lychnophoriopsis candelabrum,TRUE,Lychnophoriopsis candelabrum,TRUE,,Lychnophoriopsis candelabrum,TRUE,Lychnophoriopsis candelabrum,TRUE,,Lychnophoriopsis candelabrum,2,1
Eriope latifolia,TRUE,Eriope latifolia,TRUE,,Eriope latifolia,TRUE,Eriope latifolia,TRUE,,Eriope latifolia,2,1
Godmania dardanoi,TRUE,Godmania dardanoi,TRUE,,Godmania dardanoi,TRUE,Godmania dardanoi,TRUE,,Godmania dardanoi,2,1
Eschweilera albiflora,TRUE,Eschweilera albiflora,TRUE,,Eschweilera albiflora,TRUE,Eschweilera albiflora,TRUE,,Eschweilera albiflora,2,1
Combretum laxum,TRUE,Combretum laxum,TRUE,,Combretum laxum,TRUE,Combretum laxum,TRUE,,Combretum laxum,2,1
Eremanthus glomerulatus,TRUE,Eremanthus glomerulatus,TRUE,,Eremanthus glomerulatus,TRUE,Eremanthus glomerulatus,TRUE,,Eremanthus glomerulatus,2,1
Paepalanthus obtusifolius,TRUE,Paepalanthus obtusifolius,TRUE,,Paepalanthus obtusifolius,TRUE,Paepalanthus obtusifolius,TRUE,,Paepalanthus obtusifolius,2,1
Esenbeckia pumila,TRUE,Esenbeckia pumila,TRUE,,Esenbeckia pumila,TRUE,Esenbeckia pumila,TRUE,,Esenbeckia pumila,2,1
Stemodia maritima,TRUE,Stemodia maritima,TRUE,,Stemodia maritima,TRUE,Stemodia maritima,TRUE,,Stemodia maritima,2,1
Nematanthus villosus,TRUE,Nematanthus villosus,TRUE,,Nematanthus villosus,TRUE,Nematanthus villosus,TRUE,,Nematanthus villosus,2,1
Licania octandra,TRUE,Licania octandra,TRUE,,Licania octandra,TRUE,Licania octandra,TRUE,,Licania octandra,2,1
Tetrapterys mucronata,TRUE,Tetrapterys mucronata,TRUE,,Tetrapterys mucronata,TRUE,Tetrapterys mucronata,TRUE,,Tetrapterys mucronata,2,1
Becquerelia cymosa,TRUE,Becquerelia cymosa,TRUE,,Becquerelia cymosa,TRUE,Becquerelia cymosa,TRUE,,Becquerelia cymosa,2,1
Trigonia nivea,TRUE,Trigonia nivea,TRUE,,Trigonia nivea,TRUE,Trigonia nivea,TRUE,,Trigonia nivea,2,1
Nectandra puberula,TRUE,Nectandra puberula,TRUE,,Nectandra puberula,TRUE,Nectandra puberula,TRUE,,Nectandra puberula,2,1
Cuphea sessilifolia,TRUE,Cuphea sessilifolia,TRUE,,Cuphea sessilifolia,TRUE,Cuphea sessilifolia,TRUE,,Cuphea sessilifolia,2,1
Muhlenbergia beyrichiana,TRUE,Muhlenbergia beyrichiana,TRUE,,Muhlenbergia beyrichiana,TRUE,Muhlenbergia beyrichiana,TRUE,,Muhlenbergia beyrichiana,2,1
Phoradendron affine,TRUE,Phoradendron affine,TRUE,,Phoradendron affine,TRUE,Phoradendron affine,TRUE,,Phoradendron affine,2,1
Byttneria filipes,TRUE,Byttneria filipes,TRUE,,Byttneria filipes,TRUE,Byttneria filipes,TRUE,,Byttneria filipes,2,1
Commelina rufipes,TRUE,Commelina rufipes,TRUE,,Commelina rufipes,TRUE,Commelina rufipes,TRUE,,Commelina rufipes,2,1
Dacryodes chimantensis,TRUE,Dacryodes chimantensis,TRUE,,Dacryodes chimantensis,TRUE,Dacryodes chimantensis,TRUE,,Dacryodes chimantensis,2,1
Saccharum villosum,TRUE,Saccharum villosum,TRUE,,Saccharum villosum,TRUE,Saccharum villosum,TRUE,,Saccharum villosum,2,1
Pterocaulon balansae,TRUE,Pterocaulon balansae,TRUE,,Pterocaulon balansae,TRUE,Pterocaulon balansae,TRUE,,Pterocaulon balansae,2,1
Banisteriopsis campestris,TRUE,Banisteriopsis campestris,TRUE,,Banisteriopsis campestris,TRUE,Banisteriopsis campestris,TRUE,,Banisteriopsis campestris,2,1
Dicliptera mucronifolia,TRUE,Dicliptera mucronifolia,TRUE,,Dicliptera mucronifolia,TRUE,Dicliptera mucronifolia,TRUE,,Dicliptera mucronifolia,2,1
Stylosanthes scabra,TRUE,Stylosanthes scabra,TRUE,,Stylosanthes scabra,TRUE,Stylosanthes scabra,TRUE,,Stylosanthes scabra,2,1
Chromolaena horminoides,TRUE,Chromolaena horminoides,TRUE,,Chromolaena horminoides,TRUE,Chromolaena horminoides,TRUE,,Chromolaena horminoides,2,1
Davilla cuspidulata,TRUE,Davilla cuspidulata,TRUE,,Davilla cuspidulata,TRUE,Davilla cuspidulata,TRUE,,Davilla cuspidulata,2,1
Elaphoglossum obovatum,TRUE,Elaphoglossum obovatum,TRUE,,Elaphoglossum obovatum,TRUE,Elaphoglossum obovatum,TRUE,,Elaphoglossum obovatum,2,1
Matelea stenopetala,TRUE,Matelea stenopetala,TRUE,,Matelea stenopetala,TRUE,Matelea stenopetala,TRUE,,Matelea stenopetala,2,1
Aechmea bromeliifolia,TRUE,Aechmea bromeliifolia,TRUE,,Aechmea bromeliifolia,TRUE,Aechmea bromeliifolia,TRUE,,Aechmea bromeliifolia,2,1
Oxalis psoraleoides,TRUE,Oxalis psoraleoides,TRUE,,Oxalis psoraleoides,TRUE,Oxalis psoraleoides,TRUE,,Oxalis psoraleoides,2,1
Spigelia pulchella,TRUE,Spigelia pulchella,TRUE,,Spigelia pulchella,TRUE,Spigelia pulchella,TRUE,,Spigelia pulchella,2,1
Isopterygium tenerifolium,TRUE,Isopterygium tenerifolium,TRUE,,Isopterygium tenerifolium,TRUE,Isopterygium tenerifolium,TRUE,,Isopterygium tenerifolium,2,1
Clematis dioica,TRUE,Clematis dioica,TRUE,,Clematis dioica,TRUE,Clematis dioica,TRUE,,Clematis dioica,2,1
Iryanthera juruensis,TRUE,Iryanthera juruensis,TRUE,,Iryanthera juruensis,TRUE,Iryanthera juruensis,TRUE,,Iryanthera juruensis,2,1
Ficus organensis,TRUE,Ficus organensis,TRUE,,Ficus organensis,TRUE,Ficus organensis,TRUE,,Ficus organensis,2,1
Rhynchospora splendens,TRUE,Rhynchospora splendens,TRUE,,Rhynchospora splendens,TRUE,Rhynchospora splendens,TRUE,,Rhynchospora splendens,2,1
Raddia soderstromii,TRUE,Raddia soderstromii,TRUE,,Raddia soderstromii,TRUE,Raddia soderstromii,TRUE,,Raddia soderstromii,2,1
Pterogyne nitens,TRUE,Pterogyne nitens,TRUE,,Pterogyne nitens,TRUE,Pterogyne nitens,TRUE,,Pterogyne nitens,2,1
Senna uniflora,TRUE,Senna uniflora,TRUE,,Senna uniflora,TRUE,Senna uniflora,TRUE,,Senna uniflora,2,1
Ilex paraguariensis,TRUE,Ilex paraguariensis,TRUE,,Ilex paraguariensis,TRUE,Ilex paraguariensis,TRUE,,Ilex paraguariensis,2,1
Rhynchospora cephalotes,TRUE,Rhynchospora cephalotes,TRUE,,Rhynchospora cephalotes,TRUE,Rhynchospora cephalotes,TRUE,,Rhynchospora cephalotes,2,1
Vellozia pulchra,TRUE,Vellozia pulchra,TRUE,,Vellozia pulchra,TRUE,Vellozia pulchra,TRUE,,Vellozia pulchra,2,1
Piper obliquum,TRUE,Piper obliquum,TRUE,,Piper obliquum,TRUE,Piper obliquum,TRUE,,Piper obliquum,2,1
Oxalis frutescens,TRUE,Oxalis frutescens,TRUE,,Oxalis frutescens,TRUE,Oxalis frutescens,TRUE,,Oxalis frutescens,2,1
Micropholis guyanensis,TRUE,Micropholis guyanensis,TRUE,,Micropholis guyanensis,TRUE,Micropholis guyanensis,TRUE,,Micropholis guyanensis,2,1
Lundia densiflora,TRUE,Lundia densiflora,TRUE,,Lundia densiflora,TRUE,Lundia densiflora,TRUE,,Lundia densiflora,2,1
Ocotea brachybotra,TRUE,Ocotea brachybotra,TRUE,,Ocotea brachybotra,TRUE,Ocotea brachybotra,TRUE,,Ocotea brachybotra,2,1
Cardiospermum corindum,TRUE,Cardiospermum corindum,TRUE,,Cardiospermum corindum,TRUE,Cardiospermum corindum,TRUE,,Cardiospermum corindum,2,1
Eryngium juncifolium,TRUE,Eryngium juncifolium,TRUE,,Eryngium juncifolium,TRUE,Eryngium juncifolium,TRUE,,Eryngium juncifolium,2,1
Mimosa claussenii,TRUE,Mimosa claussenii,TRUE,,Mimosa claussenii,TRUE,Mimosa claussenii,TRUE,,Mimosa claussenii,2,1
Echinodorus floribundus,TRUE,Echinodorus floribundus,TRUE,,Echinodorus floribundus,TRUE,Echinodorus floribundus,TRUE,,Echinodorus floribundus,2,1
Cordia trichoclada,TRUE,Cordia trichoclada,TRUE,,Cordia trichoclada,TRUE,Cordia trichoclada,TRUE,,Cordia trichoclada,2,1
Virola calophylla,TRUE,Virola calophylla,TRUE,,Virola calophylla,TRUE,Virola calophylla,TRUE,,Virola calophylla,2,1
Monogereion carajensis,TRUE,Monogereion carajensis,TRUE,,Monogereion carajensis,TRUE,Monogereion carajensis,TRUE,,Monogereion carajensis,2,1
Spigelia guianensis,TRUE,Spigelia guianensis,TRUE,,Spigelia guianensis,TRUE,Spigelia guianensis,TRUE,,Spigelia guianensis,2,1
Virola elongata,TRUE,Virola elongata,TRUE,,Virola elongata,TRUE,Virola elongata,TRUE,,Virola elongata,2,1
Oxalis frutescens,TRUE,Oxalis frutescens,TRUE,,Oxalis frutescens,TRUE,Oxalis frutescens,TRUE,,Oxalis frutescens,2,1
Asplenium pseudonitidum,TRUE,Asplenium pseudonitidum,TRUE,,Asplenium pseudonitidum,TRUE,Asplenium pseudonitidum,TRUE,,Asplenium pseudonitidum,2,1
Lipocarpha humboldtiana,TRUE,Lipocarpha humboldtiana,TRUE,,Lipocarpha humboldtiana,TRUE,Lipocarpha humboldtiana,TRUE,,Lipocarpha humboldtiana,2,1
Campyloneurum repens,TRUE,Campyloneurum repens,TRUE,,Campyloneurum repens,TRUE,Campyloneurum repens,TRUE,,Campyloneurum repens,2,1
Bauhinia forficata,TRUE,Bauhinia forficata,TRUE,,Bauhinia forficata,TRUE,Bauhinia forficata,TRUE,,Bauhinia forficata,2,1
Phlegmariurus ruber,TRUE,Phlegmariurus ruber,TRUE,,Phlegmariurus ruber,TRUE,Phlegmariurus ruber,TRUE,,Phlegmariurus ruber,2,1
Stigmaphyllon bannisterioides,TRUE,Stigmaphyllon bannisterioides,TRUE,,Stigmaphyllon bannisterioides,TRUE,Stigmaphyllon bannisterioides,TRUE,,Stigmaphyllon bannisterioides,2,1
Crotalaria hilariana,TRUE,Crotalaria hilariana,TRUE,,Crotalaria hilariana,TRUE,Crotalaria hilariana,TRUE,,Crotalaria hilariana,2,1
Talisia croatii,TRUE,Talisia croatii,TRUE,,Talisia croatii,TRUE,Talisia croatii,TRUE,,Talisia croatii,2,1
Macrosiphonia velame,TRUE,Macrosiphonia velame,TRUE,,Macrosiphonia velame,TRUE,Macrosiphonia velame,TRUE,,Macrosiphonia velame,2,1
Machaerium fulvovenosum,TRUE,Machaerium fulvovenosum,TRUE,,Machaerium fulvovenosum,TRUE,Machaerium fulvovenosum,TRUE,,Machaerium fulvovenosum,2,1
Amphilophium dolichoides,TRUE,Amphilophium dolichoides,TRUE,,Amphilophium dolichoides,TRUE,Amphilophium dolichoides,TRUE,,Amphilophium dolichoides,2,1
Eichhornia paniculata,TRUE,Eichhornia paniculata,TRUE,,Eichhornia paniculata,TRUE,Eichhornia paniculata,TRUE,,Eichhornia paniculata,2,1
