scientificName,.uncer_terms,.infraesp_names,names_clean,quality
Vismia guianensis,TRUE,TRUE,Vismia guianensis,1
Garcinia gardneriana,TRUE,TRUE,Garcinia gardneriana,1
Ocotea canaliculata,TRUE,TRUE,Ocotea canaliculata,1
Machaerium hirtum,TRUE,TRUE,Machaerium hirtum,1
Dulacia pauciflora,TRUE,TRUE,Dulacia pauciflora,1
Antonia ovata,TRUE,TRUE,Antonia ovata,1
Ocotea catharinensis,TRUE,TRUE,Ocotea catharinensis,1
Stryphnodendron rotundifolium,TRUE,TRUE,Stryphnodendron rotundifolium,1
Vismia cayennensis,TRUE,TRUE,Vismia cayennensis,1
Randia armata,TRUE,TRUE,Randia armata,1
Tapirira guianensis,TRUE,TRUE,Tapirira guianensis,1
Guarea macrophylla,TRUE,TRUE,Guarea macrophylla,1
Myrcia tomentosa,TRUE,TRUE,Myrcia tomentosa,1
Mimosa exalbescens,TRUE,TRUE,Mimosa exalbescens,1
Erythroxylum tortuosum,TRUE,TRUE,Erythroxylum tortuosum,1
Syagrus macrocarpa,TRUE,TRUE,Syagrus macrocarpa,1
Callianthe amoena,TRUE,TRUE,Callianthe amoena,1
Erythroxylum nobile,TRUE,TRUE,Erythroxylum nobile,1
Miconia paucidens,TRUE,TRUE,Miconia paucidens,1
Iryanthera coriacea,TRUE,TRUE,Iryanthera coriacea,1
Chamaecrista brachystachya,TRUE,TRUE,Chamaecrista brachystachya,1
Clusia panapanari,TRUE,TRUE,Clusia panapanari,1
Parapiptadenia zehntneri,TRUE,TRUE,Parapiptadenia zehntneri,1
Kaunia rufescens,TRUE,TRUE,Kaunia rufescens,1
Brosimum alicastrum,TRUE,TRUE,Brosimum alicastrum,1
Micropholis venulosa,TRUE,TRUE,Micropholis venulosa,1
Trichilia catigua,TRUE,TRUE,Trichilia catigua,1
Remijia firmula,TRUE,TRUE,Remijia firmula,1
Calophyllum brasiliense,TRUE,TRUE,Calophyllum brasiliense,1
Sloanea guianensis,TRUE,TRUE,Sloanea guianensis,1
Protium heptaphyllum,TRUE,TRUE,Protium heptaphyllum,1
Guarea guidonia,TRUE,TRUE,Guarea guidonia,1
Miconia lepidota,TRUE,TRUE,Miconia lepidota,1
Byrsonima stipulacea,TRUE,TRUE,Byrsonima stipulacea,1
Vitex megapotamica,TRUE,TRUE,Vitex megapotamica,1
Miconia paucidens,TRUE,TRUE,Miconia paucidens,1
Ocotea teleiandra,TRUE,TRUE,Ocotea teleiandra,1
Miconia ferruginata,TRUE,TRUE,Miconia ferruginata,1
Celtis schippii,TRUE,TRUE,Celtis schippii,1
Myrciaria delicatula,TRUE,TRUE,Myrciaria delicatula,1
Protium spruceanum,TRUE,TRUE,Protium spruceanum,1
Eugenia mosenii,TRUE,TRUE,Eugenia mosenii,1
Leonia cymosa,TRUE,TRUE,Leonia cymosa,1
Handroanthus umbellatus,TRUE,TRUE,Handroanthus umbellatus,1
Machaerium robsonnianum,TRUE,TRUE,Machaerium robsonnianum,1
Macrolobium multijugum,TRUE,TRUE,Macrolobium multijugum,1
Iriartea deltoidea,TRUE,TRUE,Iriartea deltoidea,1
Meliosma itatiaiae,TRUE,TRUE,Meliosma itatiaiae,1
Duguetia surinamensis,TRUE,TRUE,Duguetia surinamensis,1
Cupania scrobiculata,TRUE,TRUE,Cupania scrobiculata,1
Ocotea notata,TRUE,TRUE,Ocotea notata,1
Citronella paniculata,TRUE,TRUE,Citronella paniculata,1
Protium paniculatum,TRUE,TRUE,Protium paniculatum,1
Capirona decorticans,TRUE,TRUE,Capirona decorticans,1
Combretum rotundifolium,TRUE,TRUE,Combretum rotundifolium,1
Nectandra oppositifolia,TRUE,TRUE,Nectandra oppositifolia,1
Anadenanthera colubrina,TRUE,TRUE,Anadenanthera colubrina,1
Platypodium elegans,TRUE,TRUE,Platypodium elegans,1
Conocarpus erectus,TRUE,TRUE,Conocarpus erectus,1
Terminalia argentea,TRUE,TRUE,Terminalia argentea,1
Vochysia tomentosa,TRUE,TRUE,Vochysia tomentosa,1
Beilschmiedia emarginata,TRUE,TRUE,Beilschmiedia emarginata,1
Myrceugenia ovalifolia,TRUE,TRUE,Myrceugenia ovalifolia,1
Huberia espiritosantensis,TRUE,TRUE,Huberia espiritosantensis,1
Pradosia lactescens,TRUE,TRUE,Pradosia lactescens,1
Ocotea argyrophylla,TRUE,TRUE,Ocotea argyrophylla,1
Posoqueria longiflora,TRUE,TRUE,Posoqueria longiflora,1
Jacaranda copaia,TRUE,TRUE,Jacaranda copaia,1
Miconia albicans,TRUE,TRUE,Miconia albicans,1
Inga flagelliformis,TRUE,TRUE,Inga flagelliformis,1
Anaxagorea manausensis,TRUE,TRUE,Anaxagorea manausensis,1
Pogonophora schomburgkiana,TRUE,TRUE,Pogonophora schomburgkiana,1
Aspidosperma olivaceum,TRUE,TRUE,Aspidosperma olivaceum,1
Symphyopappus lymansmithii,TRUE,TRUE,Symphyopappus lymansmithii,1
Senegalia piauhiensis,TRUE,TRUE,Senegalia piauhiensis,1
Annona sericea,TRUE,TRUE,Annona sericea,1
Inga ynga,TRUE,TRUE,Inga ynga,1
Esenbeckia febrifuga,TRUE,TRUE,Esenbeckia febrifuga,1
Myrciaria delicatula,TRUE,TRUE,Myrciaria delicatula,1
Myrceugenia oxysepala,TRUE,TRUE,Myrceugenia oxysepala,1
Curatella americana,TRUE,TRUE,Curatella americana,1
Blepharocalyx salicifolius,TRUE,TRUE,Blepharocalyx salicifolius,1
Eugenia stictopetala,TRUE,TRUE,Eugenia stictopetala,1
Rhamnus sphaerosperma,TRUE,TRUE,Rhamnus sphaerosperma,1
Qualea parviflora,TRUE,TRUE,Qualea parviflora,1
Pterogyne nitens,TRUE,TRUE,Pterogyne nitens,1
Guapira hirsuta,TRUE,TRUE,Guapira hirsuta,1
Sparattosperma leucanthum,TRUE,TRUE,Sparattosperma leucanthum,1
Allophylus glabratus,TRUE,TRUE,Allophylus glabratus,1
Aspidosperma spruceanum,TRUE,TRUE,Aspidosperma spruceanum,1
Euterpe edulis,TRUE,TRUE,Euterpe edulis,1
Coutarea hexandra,TRUE,TRUE,Coutarea hexandra,1
Endlicheria paniculata,TRUE,TRUE,Endlicheria paniculata,1
Aegiphila riedeliana,TRUE,TRUE,Aegiphila riedeliana,1
Combretum monetaria,TRUE,TRUE,Combretum monetaria,1
Mezilaurus vanderwerffii,TRUE,TRUE,Mezilaurus vanderwerffii,1
Macrotorus utriculatus,TRUE,TRUE,Macrotorus utriculatus,1
Combretum rotundifolium,TRUE,TRUE,Combretum rotundifolium,1
Hamelia patens,TRUE,TRUE,Hamelia patens,1
Myrsine gardneriana,TRUE,TRUE,Myrsine gardneriana,1
Ilex paraguariensis,TRUE,TRUE,Ilex paraguariensis,1
Inga ynga,TRUE,TRUE,Inga ynga,1
Tovomita schomburgkii,TRUE,TRUE,Tovomita schomburgkii,1
Syagrus botryophora,TRUE,TRUE,Syagrus botryophora,1
Myrcia laruotteana,TRUE,TRUE,Myrcia laruotteana,1
Pouteria venosa,TRUE,TRUE,Pouteria venosa,1
Eugenia rostrata,TRUE,TRUE,Eugenia rostrata,1
Lindackeria paludosa,TRUE,TRUE,Lindackeria paludosa,1
Styrax camporum,TRUE,TRUE,Styrax camporum,1
Piptadenia gonoacantha,TRUE,TRUE,Piptadenia gonoacantha,1
Ziziphus joazeiro,TRUE,TRUE,Ziziphus joazeiro,1
Erythroxylum macrophyllum,TRUE,TRUE,Erythroxylum macrophyllum,1
Cupania hispida,TRUE,TRUE,Cupania hispida,1
Trema micrantha,TRUE,TRUE,Trema micrantha,1
Tapirira obtusa,TRUE,TRUE,Tapirira obtusa,1
Bauhinia cupulata,TRUE,TRUE,Bauhinia cupulata,1
Cenostigma pluviosum,TRUE,TRUE,Cenostigma pluviosum,1
Bowdichia virgilioides,TRUE,TRUE,Bowdichia virgilioides,1
Vantanea obovata,TRUE,TRUE,Vantanea obovata,1
Abuta grandifolia,TRUE,TRUE,Abuta grandifolia,1
Hevea pauciflora,TRUE,TRUE,Hevea pauciflora,1
Guarea macrophylla,TRUE,TRUE,Guarea macrophylla,1
Piptadenia viridiflora,TRUE,TRUE,Piptadenia viridiflora,1
Cynophalla hastata,TRUE,TRUE,Cynophalla hastata,1
Kielmeyera coriacea,TRUE,TRUE,Kielmeyera coriacea,1
Rustia formosa,TRUE,TRUE,Rustia formosa,1
Chomelia pohliana,TRUE,TRUE,Chomelia pohliana,1
Bellucia spruceana,TRUE,TRUE,Bellucia spruceana,1
Psychotria anceps,TRUE,TRUE,Psychotria anceps,1
Cestrum axillare,TRUE,TRUE,Cestrum axillare,1
Pouteria grandiflora,TRUE,TRUE,Pouteria grandiflora,1
Sloanea hirsuta,TRUE,TRUE,Sloanea hirsuta,1
Solanum argenteum,TRUE,TRUE,Solanum argenteum,1
Ocotea puberula,TRUE,TRUE,Ocotea puberula,1
Byrsonima blanchetiana,TRUE,TRUE,Byrsonima blanchetiana,1
Cupania vernalis,TRUE,TRUE,Cupania vernalis,1
Cecropia pachystachya,TRUE,TRUE,Cecropia pachystachya,1
Celtis iguanaea,TRUE,TRUE,Celtis iguanaea,1
Salacia grandifolia,TRUE,TRUE,Salacia grandifolia,1
Pouteria engleri,TRUE,TRUE,Pouteria engleri,1
Vochysia pyramidalis,TRUE,TRUE,Vochysia pyramidalis,1
Ocotea odorifera,TRUE,TRUE,Ocotea odorifera,1
Dahlstedtia muehlbergiana,TRUE,TRUE,Dahlstedtia muehlbergiana,1
Ilex theezans,TRUE,TRUE,Ilex theezans,1
Himatanthus articulatus,TRUE,TRUE,Himatanthus articulatus,1
Weinmannia paulliniifolia,TRUE,TRUE,Weinmannia paulliniifolia,1
Ocotea diospyrifolia,TRUE,TRUE,Ocotea diospyrifolia,1
Himatanthus articulatus,TRUE,TRUE,Himatanthus articulatus,1
Zanthoxylum rhoifolium,TRUE,TRUE,Zanthoxylum rhoifolium,1
Nectandra megapotamica,TRUE,TRUE,Nectandra megapotamica,1
Potalia amara,TRUE,TRUE,Potalia amara,1
Casearia sylvestris,TRUE,TRUE,Casearia sylvestris,1
Bixa orellana,TRUE,TRUE,Bixa orellana,1
Cordia trachyphylla,TRUE,TRUE,Cordia trachyphylla,1
Ossaea marginata,TRUE,TRUE,Ossaea marginata,1
Myrciaria floribunda,TRUE,TRUE,Myrciaria floribunda,1
Andira inermis,TRUE,TRUE,Andira inermis,1
Clusia lopezii,TRUE,TRUE,Clusia lopezii,1
Humiria balsamifera,TRUE,TRUE,Humiria balsamifera,1
Ixora brevifolia,TRUE,TRUE,Ixora brevifolia,1
Drypetes amazonica,TRUE,TRUE,Drypetes amazonica,1
Rudgea recurva,TRUE,TRUE,Rudgea recurva,1
Handroanthus impetiginosus,TRUE,TRUE,Handroanthus impetiginosus,1
Solanum endopogon,TRUE,TRUE,Solanum endopogon,1
Richeria grandis,TRUE,TRUE,Richeria grandis,1
Clusia panapanari,TRUE,TRUE,Clusia panapanari,1
Pseudomalmea diclina,TRUE,TRUE,Pseudomalmea diclina,1
Bathysa nicholsonii,TRUE,TRUE,Bathysa nicholsonii,1
Byrsonima verbascifolia,TRUE,TRUE,Byrsonima verbascifolia,1
Campomanesia xanthocarpa,TRUE,TRUE,Campomanesia xanthocarpa,1
Licania parviflora,TRUE,TRUE,Licania parviflora,1
Sloanea hirsuta,TRUE,TRUE,Sloanea hirsuta,1
Celtis iguanaea,TRUE,TRUE,Celtis iguanaea,1
Myrciaria floribunda,TRUE,TRUE,Myrciaria floribunda,1
Zanthoxylum riedelianum,TRUE,TRUE,Zanthoxylum riedelianum,1
Myrcia splendens,TRUE,TRUE,Myrcia splendens,1
Basiloxylon brasilensis,TRUE,TRUE,Basiloxylon brasilensis,1
Piper aduncum,TRUE,TRUE,Piper aduncum,1
Chrysophyllum argenteum,TRUE,TRUE,Chrysophyllum argenteum,1
Licania membranacea,TRUE,TRUE,Licania membranacea,1
Iryanthera macrophylla,TRUE,TRUE,Iryanthera macrophylla,1
Myrsine umbellata,TRUE,TRUE,Myrsine umbellata,1
Coussapoa microcarpa,TRUE,TRUE,Coussapoa microcarpa,1
Urera baccifera,TRUE,TRUE,Urera baccifera,1
Solanum gardneri,TRUE,TRUE,Solanum gardneri,1
Hymenolobium heterocarpum,TRUE,TRUE,Hymenolobium heterocarpum,1
Ocotea corymbosa,TRUE,TRUE,Ocotea corymbosa,1
Cabralea canjerana,TRUE,TRUE,Cabralea canjerana,1
Erythroxylum pulchrum,TRUE,TRUE,Erythroxylum pulchrum,1
Simarouba amara,TRUE,TRUE,Simarouba amara,1
Leandra regnellii,TRUE,TRUE,Leandra regnellii,1
Piper cernuum,TRUE,TRUE,Piper cernuum,1
Myrceugenia brevipedicellata,TRUE,TRUE,Myrceugenia brevipedicellata,1
Eschweilera tessmannii,TRUE,TRUE,Eschweilera tessmannii,1
Citronella paniculata,TRUE,TRUE,Citronella paniculata,1
Couepia rufa,TRUE,TRUE,Couepia rufa,1
Agonandra brasiliensis,TRUE,TRUE,Agonandra brasiliensis,1
Cupania scrobiculata,TRUE,TRUE,Cupania scrobiculata,1
Clusia lanceolata,TRUE,TRUE,Clusia lanceolata,1
Couratari guianensis,TRUE,TRUE,Couratari guianensis,1
Senna cana,TRUE,TRUE,Senna cana,1
Cordia trichotoma,TRUE,TRUE,Cordia trichotoma,1
Ilex dumosa,TRUE,TRUE,Ilex dumosa,1
Unonopsis floribunda,TRUE,TRUE,Unonopsis floribunda,1
Copaifera langsdorffii,TRUE,TRUE,Copaifera langsdorffii,1
Erythroxylum deciduum,TRUE,TRUE,Erythroxylum deciduum,1
Mollinedia argyrogyna,TRUE,TRUE,Mollinedia argyrogyna,1
Licania hoehnei,TRUE,TRUE,Licania hoehnei,1
Trichilia mazanensis,TRUE,TRUE,Trichilia mazanensis,1
Symplocos uniflora,TRUE,TRUE,Symplocos uniflora,1
Xylopia emarginata,TRUE,TRUE,Xylopia emarginata,1
Aniba heringeri,TRUE,TRUE,Aniba heringeri,1
Lithrea molleoides,TRUE,TRUE,Lithrea molleoides,1
Parkia multijuga,TRUE,TRUE,Parkia multijuga,1
Mouriri glazioviana,TRUE,TRUE,Mouriri glazioviana,1
Ocotea glomerata,TRUE,TRUE,Ocotea glomerata,1
Lecythis lurida,TRUE,TRUE,Lecythis lurida,1
Senna velutina,TRUE,TRUE,Senna velutina,1
Himatanthus bracteatus,TRUE,TRUE,Himatanthus bracteatus,1
Sorocea bonplandii,TRUE,TRUE,Sorocea bonplandii,1
Palicourea corymbifera,TRUE,TRUE,Palicourea corymbifera,1
Hirtella sprucei,TRUE,TRUE,Hirtella sprucei,1
Abarema langsdorffii,TRUE,TRUE,Abarema langsdorffii,1
Phytolacca dioica,TRUE,TRUE,Phytolacca dioica,1
Trichilia surinamensis,TRUE,TRUE,Trichilia surinamensis,1
Guarea macrophylla,TRUE,TRUE,Guarea macrophylla,1
Chrysophyllum sanguinolentum,TRUE,TRUE,Chrysophyllum sanguinolentum,1
Annona neosalicifolia,TRUE,TRUE,Annona neosalicifolia,1
Vitex polygama,TRUE,TRUE,Vitex polygama,1
Enterolobium glaziovii,TRUE,TRUE,Enterolobium glaziovii,1
Nectandra cuspidata,TRUE,TRUE,Nectandra cuspidata,1
Toulicia guianensis,TRUE,TRUE,Toulicia guianensis,1
Hymenaea courbaril,TRUE,TRUE,Hymenaea courbaril,1
Guatteria rigida,TRUE,TRUE,Guatteria rigida,1
Solanum rufescens,TRUE,TRUE,Solanum rufescens,1
Brosimum rubescens,TRUE,TRUE,Brosimum rubescens,1
Ormosia arborea,TRUE,TRUE,Ormosia arborea,1
Apeiba tibourbou,TRUE,TRUE,Apeiba tibourbou,1
Ocotea glauca,TRUE,TRUE,Ocotea glauca,1
Combretum leprosum,TRUE,TRUE,Combretum leprosum,1
Pouteria caimito,TRUE,TRUE,Pouteria caimito,1
Byrsonima pachyphylla,TRUE,TRUE,Byrsonima pachyphylla,1
Coutarea hexandra,TRUE,TRUE,Coutarea hexandra,1
Dalbergia brasiliensis,TRUE,TRUE,Dalbergia brasiliensis,1
Solanum rugosum,TRUE,TRUE,Solanum rugosum,1
Jatropha mollissima,TRUE,TRUE,Jatropha mollissima,1
Calycolpus legrandii,TRUE,TRUE,Calycolpus legrandii,1
Eperua bijuga,TRUE,TRUE,Eperua bijuga,1
Tabebuia insignis,TRUE,TRUE,Tabebuia insignis,1
Eugenia egensis,TRUE,TRUE,Eugenia egensis,1
Myrcia laruotteana,TRUE,TRUE,Myrcia laruotteana,1
Manihot caerulescens,TRUE,TRUE,Manihot caerulescens,1
Brosimum gaudichaudii,TRUE,TRUE,Brosimum gaudichaudii,1
Myrcia hartwegiana,TRUE,TRUE,Myrcia hartwegiana,1
Schinus terebinthifolius,TRUE,TRUE,Schinus terebinthifolius,1
Blepharocalyx salicifolius,TRUE,TRUE,Blepharocalyx salicifolius,1
Allophylus edulis,TRUE,TRUE,Allophylus edulis,1
Trattinnickia boliviana,TRUE,TRUE,Trattinnickia boliviana,1
Campomanesia xanthocarpa,TRUE,TRUE,Campomanesia xanthocarpa,1
Celtis iguanaea,TRUE,TRUE,Celtis iguanaea,1
Aspidosperma tomentosum,TRUE,TRUE,Aspidosperma tomentosum,1
Psychotria nuda,TRUE,TRUE,Psychotria nuda,1
Cestrum obovatum,TRUE,TRUE,Cestrum obovatum,1
Iryanthera juruensis,TRUE,TRUE,Iryanthera juruensis,1
Protium heptaphyllum,TRUE,TRUE,Protium heptaphyllum,1
Jatropha mollissima,TRUE,TRUE,Jatropha mollissima,1
Inga ingoides,TRUE,TRUE,Inga ingoides,1
Eriotheca globosa,TRUE,TRUE,Eriotheca globosa,1
Siphoneugena reitzii,TRUE,TRUE,Siphoneugena reitzii,1
Hyospathe elegans,TRUE,TRUE,Hyospathe elegans,1
Alchornea triplinervia,TRUE,TRUE,Alchornea triplinervia,1
Eugenia wentii,TRUE,TRUE,Eugenia wentii,1
Caraipa densifolia,TRUE,TRUE,Caraipa densifolia,1
Cybianthus reticulatus,TRUE,TRUE,Cybianthus reticulatus,1
Ficus americana,TRUE,TRUE,Ficus americana,1
Ferdinandusa uaupensis,TRUE,TRUE,Ferdinandusa uaupensis,1
Machaerium stipitatum,TRUE,TRUE,Machaerium stipitatum,1
Brosimum alicastrum,TRUE,TRUE,Brosimum alicastrum,1
Copaifera trapezifolia,TRUE,TRUE,Copaifera trapezifolia,1
Machaerium ferox,TRUE,TRUE,Machaerium ferox,1
Copaifera glycycarpa,TRUE,TRUE,Copaifera glycycarpa,1
Cyathea corcovadensis,TRUE,TRUE,Cyathea corcovadensis,1
Nectandra grandiflora,TRUE,TRUE,Nectandra grandiflora,1
Utricularia gibba,TRUE,TRUE,Utricularia gibba,1
Tephrosia candida,TRUE,TRUE,Tephrosia candida,1
Paspalum,TRUE,TRUE,Paspalum,1
Commelina erecta,TRUE,TRUE,Commelina erecta,1
Casearia bahiensis,TRUE,TRUE,Casearia bahiensis,1
Banisteriopsis latifolia,TRUE,TRUE,Banisteriopsis latifolia,1
Piptadenia viridiflora,TRUE,TRUE,Piptadenia viridiflora,1
Zornia gemella,TRUE,TRUE,Zornia gemella,1
Tracheophyta,TRUE,TRUE,Tracheophyta,1
Stryphnodendron adstringens,TRUE,TRUE,Stryphnodendron adstringens,1
Fabaceae,TRUE,TRUE,Fabaceae,1
Tontelea micrantha,TRUE,TRUE,Tontelea micrantha,1
Lejeunea flava,TRUE,TRUE,Lejeunea flava,1
Fissidens inaequalis,TRUE,TRUE,Fissidens inaequalis,1
Fabaceae,TRUE,TRUE,Fabaceae,1
Poaceae,TRUE,TRUE,Poaceae,1
Krameriaceae,TRUE,TRUE,Krameriaceae,1
Manihot esculenta subsp. flabellifolia,TRUE,FALSE,Manihot esculenta flabellifolia,1
Campylopus,TRUE,TRUE,Campylopus,1
Cratylia,TRUE,TRUE,Cratylia,1
Hemipogon sprucei,TRUE,TRUE,Hemipogon sprucei,1
Pontederiaceae,TRUE,TRUE,Pontederiaceae,1
Cochlidium tepuiense,TRUE,TRUE,Cochlidium tepuiense,1
Zanthoxylum sprucei,TRUE,TRUE,Zanthoxylum sprucei,1
Paypayrola blanchetiana,TRUE,TRUE,Paypayrola blanchetiana,1
Gnetum leyboldii,TRUE,TRUE,Gnetum leyboldii,1
Caulerpa mexicana,TRUE,TRUE,Caulerpa mexicana,1
Solanaceae,TRUE,TRUE,Solanaceae,1
Calea clausseniana,TRUE,TRUE,Calea clausseniana,1
Myrtaceae,TRUE,TRUE,Myrtaceae,1
Cactaceae,TRUE,TRUE,Cactaceae,1
Myrtaceae,TRUE,TRUE,Myrtaceae,1
Magnoliopsida,TRUE,TRUE,Magnoliopsida,1
Fabales,TRUE,TRUE,Fabales,1
Pseudobombax,TRUE,TRUE,Pseudobombax,1
Solanum rhytidoandrum,TRUE,TRUE,Solanum rhytidoandrum,1
Tabebuia aurea,TRUE,TRUE,Tabebuia aurea,1
Heisteria silvianii,TRUE,TRUE,Heisteria silvianii,1
Sebastiania brasiliensis,TRUE,TRUE,Sebastiania brasiliensis,1
Becquerelia cymosa,TRUE,TRUE,Becquerelia cymosa,1
Conocliniopsis prasiifolia,TRUE,TRUE,Conocliniopsis prasiifolia,1
Epidendrum orchidiflorum,TRUE,TRUE,Epidendrum orchidiflorum,1
Rhodostemonodaphne recurva,TRUE,TRUE,Rhodostemonodaphne recurva,1
Staelia,TRUE,TRUE,Staelia,1
Christella hispidula,TRUE,TRUE,Christella hispidula,1
Cuphea melvilla,TRUE,TRUE,Cuphea melvilla,1
Porophyllum ruderale,TRUE,TRUE,Porophyllum ruderale,1
Scirpus,TRUE,TRUE,Scirpus,1
Inga,TRUE,TRUE,Inga,1
Aspleniaceae,TRUE,TRUE,Aspleniaceae,1
Ochnaceae,TRUE,TRUE,Ochnaceae,1
Dalechampia,TRUE,TRUE,Dalechampia,1
Nectandra nitidula,TRUE,TRUE,Nectandra nitidula,1
Thelypteridaceae,TRUE,TRUE,Thelypteridaceae,1
Aloysia,TRUE,TRUE,Aloysia,1
Casearia lasiophylla,TRUE,TRUE,Casearia lasiophylla,1
Rhynchanthera,TRUE,TRUE,Rhynchanthera,1
Plantae,TRUE,TRUE,Plantae,1
Senna pendula,TRUE,TRUE,Senna pendula,1
Schefflera gardneri,TRUE,TRUE,Schefflera gardneri,1
Manihot esculenta subsp. flabellifolia,TRUE,FALSE,Manihot esculenta flabellifolia,1
Harleyodendron,TRUE,TRUE,Harleyodendron,1
Amaranthaceae,TRUE,TRUE,Amaranthaceae,1
Phyllanthus rosellus,TRUE,TRUE,Phyllanthus rosellus,1
Lagenocarpus verticillatus,TRUE,TRUE,Lagenocarpus verticillatus,1
Andira cordata,TRUE,TRUE,Andira cordata,1
Fabaceae,TRUE,TRUE,Fabaceae,1
Aneura,TRUE,TRUE,Aneura,1
Aspleniaceae,TRUE,TRUE,Aspleniaceae,1
Baccharis polyphylla,TRUE,TRUE,Baccharis polyphylla,1
Manihot esculenta subsp. flabellifolia,TRUE,FALSE,Manihot esculenta flabellifolia,1
Triplaris gardneriana,TRUE,TRUE,Triplaris gardneriana,1
Solanaceae,TRUE,TRUE,Solanaceae,1
Cambessedesia,TRUE,TRUE,Cambessedesia,1
Tachigali rugosa,TRUE,TRUE,Tachigali rugosa,1
Ocotea pomaderroides,TRUE,TRUE,Ocotea pomaderroides,1
Bredemeyera kunthiana,TRUE,TRUE,Bredemeyera kunthiana,1
Orchidaceae,TRUE,TRUE,Orchidaceae,1
Chamaecrista cytisoides var. brachystachya,TRUE,FALSE,Chamaecrista cytisoides brachystachya,1
Guettarda viburnoides,TRUE,TRUE,Guettarda viburnoides,1
Bauhinia mollis,TRUE,TRUE,Bauhinia mollis,1
Elaphoglossum glabellum,TRUE,TRUE,Elaphoglossum glabellum,1
Byrsonima crassifolia,TRUE,TRUE,Byrsonima crassifolia,1
Andira,TRUE,TRUE,Andira,1
Miconia,TRUE,TRUE,Miconia,1
Lauraceae,TRUE,TRUE,Lauraceae,1
Stigmaphyllon auriculatum,TRUE,TRUE,Stigmaphyllon auriculatum,1
Condea fastigiata,TRUE,TRUE,Condea fastigiata,1
Miconia eriodonta,TRUE,TRUE,Miconia eriodonta,1
Nectandra grandiflora,TRUE,TRUE,Nectandra grandiflora,1
Helanthium tenellum,TRUE,TRUE,Helanthium tenellum,1
Syngonanthus davidsei,TRUE,TRUE,Syngonanthus davidsei,1
Erythrina,TRUE,TRUE,Erythrina,1
Asteraceae,TRUE,TRUE,Asteraceae,1
Merianthera burlemarxii,TRUE,TRUE,Merianthera burlemarxii,1
Harpalyce,TRUE,TRUE,Harpalyce,1
Mimosa dolens var. acerba,TRUE,FALSE,Mimosa dolens acerba,1
Bignoniaceae,TRUE,TRUE,Bignoniaceae,1
Xylopia aromatica,TRUE,TRUE,Xylopia aromatica,1
Machaerium stipitatum,TRUE,TRUE,Machaerium stipitatum,1
Prestonia lagoensis,TRUE,TRUE,Prestonia lagoensis,1
Trifolium repens,TRUE,TRUE,Trifolium repens,1
Gomphrena agrestis,TRUE,TRUE,Gomphrena agrestis,1
Parkia gigantocarpa,TRUE,TRUE,Parkia gigantocarpa,1
Sapindaceae,TRUE,TRUE,Sapindaceae,1
Chrysobalanaceae,TRUE,TRUE,Chrysobalanaceae,1
Myrtaceae,TRUE,TRUE,Myrtaceae,1
Piptocarpha gustavo-valerioana,TRUE,TRUE,Piptocarpha gustavo-valerioana,1
Bauhinia,TRUE,TRUE,Bauhinia,1
Ichthyothere suffruticosa,TRUE,TRUE,Ichthyothere suffruticosa,1
Hypolytrum,TRUE,TRUE,Hypolytrum,1
Anthurium,TRUE,TRUE,Anthurium,1
Rubiaceae,TRUE,TRUE,Rubiaceae,1
Trichilia pallida,TRUE,TRUE,Trichilia pallida,1
Eryngium scirpinum,TRUE,TRUE,Eryngium scirpinum,1
Senna occidentalis,TRUE,TRUE,Senna occidentalis,1
Poaceae,TRUE,TRUE,Poaceae,1
Microlaelia lundii,TRUE,TRUE,Microlaelia lundii,1
Marcetia ericoides,TRUE,TRUE,Marcetia ericoides,1
Lacistema pubescens,TRUE,TRUE,Lacistema pubescens,1
Mentha piperita,TRUE,TRUE,Mentha piperita,1
Poaceae,TRUE,TRUE,Poaceae,1
Piper tectoniifolium,TRUE,TRUE,Piper tectoniifolium,1
Protium opacum subsp. opacum,TRUE,FALSE,Protium opacum opacum,1
Acritopappus heterolepis,TRUE,TRUE,Acritopappus heterolepis,1
Lesia tepuiensis,TRUE,TRUE,Lesia tepuiensis,1
Leptodontium,TRUE,TRUE,Leptodontium,1
Stylosanthes viscosa,TRUE,TRUE,Stylosanthes viscosa,1
Pecluma pectinatiformis,TRUE,TRUE,Pecluma pectinatiformis,1
Byrsonima macrophylla,TRUE,TRUE,Byrsonima macrophylla,1
Endlicheria metallica,TRUE,TRUE,Endlicheria metallica,1
Euphorbiaceae,TRUE,TRUE,Euphorbiaceae,1
Plantae,TRUE,TRUE,Plantae,1
Eriocaulaceae,TRUE,TRUE,Eriocaulaceae,1
Boraginaceae,TRUE,TRUE,Boraginaceae,1
Matayba,TRUE,TRUE,Matayba,1
Tibouchina granulosa,TRUE,TRUE,Tibouchina granulosa,1
Fabaceae,TRUE,TRUE,Fabaceae,1
Cedrela,TRUE,TRUE,Cedrela,1
Bauhinia,TRUE,TRUE,Bauhinia,1
Stryphnodendron pulcherrimum,TRUE,TRUE,Stryphnodendron pulcherrimum,1
Hyptis,TRUE,TRUE,Hyptis,1
Polygonaceae,TRUE,TRUE,Polygonaceae,1
Chloris pycnothrix,TRUE,TRUE,Chloris pycnothrix,1
Chrysophyllum sparsiflorum,TRUE,TRUE,Chrysophyllum sparsiflorum,1
Microstachys bidentata,TRUE,TRUE,Microstachys bidentata,1
