SpName,Longitude,Latitude
Eugenia punicifolia,-35.2,-6.083333
Aegiphila integrifolia,-49.770818,-26.549889
Myrsine gardneriana,-49.3,-28.7133
Copaifera duckei,-38.5431,-3.71722
Eugenia pluriflora,-49.9497,-23.7783
Randia armata,-46.996942,-23.796325
Chloroleucon foliolosum,-35.1572222,-5.8866666
Mabea fistulifera,-50.0583,-22.5755
Miconia ligustroides,-42.583333,-14.233333
Croton urucurana,-47.154167,-22.761111
Prunus myrtifolia,-44.57,-22.64
Baccharis semiserrata,-43.4075,-20.0747
Celtis pubescens,-42.7322,-19.7122
Myrcia multiflora,-53.2053,-17.3256
Matayba guianensis,-47.51,-14.1325
Swartzia multijuga,-46.4716667,-14.0880555
Magnolia ovata,-49.322222,-28.17
Spondias mombin,-38.9233,-4.225
Trembleya parviflora,-48.005278,-15.645556
Peltastes peltatus,-47.0608,-22.9056
Abrus precatorius,-37.3553,-4.71306
Rudgea viburnoides,-47.88722222,-15.9625
Myrcia laruotteana,-52.75,-18.316667
Hymenaea courbaril,-35.741667,-6.558333
Piptocarpha axillaris,-52.461167,-24.520639
Piper aduncum,-51.0233,-30.0811
Psychotria colorata,-47.9503,-16.2525
Machaerium stipitatum,-43.19,-22.9
Maytenus obtusifolia,-40.0722,-19.3911
Schizolobium parahyba,-48.44,-22.88
Styrax maninul,-43.499167,-19.220278
Buchenavia tomentosa,-42.1686,-4.82778
Piper mollicomum,-49.074722,-24.051389
Cyathea corcovadensis,-39.0166667,-14.4166667
Myrsine loefgrenii,-53.49,-23.7361
Aspidosperma olivaceum,-51.964167,-27.234444
Bowdichia virgilioides,-41.85,-13.3
Solanum diploconos,-49.05,-25.3
Diatenopteryx sorbifolia,-52.6,-23.66
Anadenanthera colubrina,-35.7969,-8.23333
Casearia grandiflora,-54.25,-1.916667
Zanthoxylum tingoassuiba,-44.9997,-21.2453
Marlierea laevigata,-41.85,-13.316667
Machaerium acutifolium,-50.22,-20.64
Tapirira guianensis,-35.4933,-9.23833
Cestrum intermedium,-47.51,-22.58
Cupania ludowigii,-40.472222,-19.914167
Tibouchina candolleana,-44.2,-19.97
Guettarda angelica,-39.079167,-10.921389
Myrsine umbellata,-49.345,-26.2275
Myrcia variabilis,-51.6783,-20.7511
Leandra australis,-49.233333,-25.433333
Cyathea corcovadensis,-48.5428,-25.8175
Connarus rostratus,-49.3,-28.7133
Miconia budlejoides,-42.6572,-20.84
Trema micrantha,-48.1272,-22.7894
Matayba guianensis,-42.0081,-21.9553
Chrysophyllum marginatum,-42.6658,-20.4558
Vernonanthura tweedieana,-51.3478,-29.225
Hevea brasiliensis,-49.22,-21.88
Aspidosperma tomentosum,-40.666667,-5.166667
Xylopia nitida,-54.7083,-2.44306
Chiococca alba,-48.751111,-23.547222
Tournefortia paniculata,-51.4581,-25.3953
Palicourea marcgravii,-40.590306,-20.092194
Esenbeckia grandiflora,-49.2914,-28.3589
Psychotria schlechtendaliana,-39.0753,-15.2933
Cedrela odorata,-42.5311,-22.2819
Sapindus saponaria,-41.1125,-20.848889
Myrcia amazonica,-40.5088889,-11.1711111
Terminalia dichotoma,-68.8,-3.45
Spondias tuberosa,-37.50555556,-9.738888889
Tibouchina arborea,-42.9656,-22.4122
Inga edulis,-60.025,-3.10194
Croton sonderianus,-38.8333333,-6.9166667
Eugenia punicifolia,-48.41944444,-14.35833333
Asclepias curassavica,-44.3617,-15.4881
Enterolobium timbouva,-34.8811,-8.05389
Chrysophyllum marginatum,-56.3783,-20.2406
Symplocos tetrandra,-51.18,-29.17
Miconia pusilliflora,-49.36,-27.39
Lantana camara,-36.7744,-6.58444
Esenbeckia grandiflora,-46.536111,-23.363333
Coutarea hexandra,-42.1028,-22.8392
Eugenia punicifolia,-43.71,-18.4
Tachigali rugosa,-43.3503,-21.7642
Erythroxylum cuneifolium,-51.1794,-29.1681
Alseis floribunda,-35.0183,-8.00222
Erythroxylum rimosum,-41.83333333,-13.51666667
Myrcia brasiliensis,-48.6847,-26.6322
Copaifera multijuga,-60.3797,-5.12056
Copaifera langsdorffii,-51.1,-20.63
Ilex dumosa,-51.4581,-25.3953
Guapira opposita,-48.961944,-26.28
Hirtella ciliata,-41.2,-10.3
Psidium cattleianum,-41.8214,-2.85833
Verbesina macrophylla,-37.43,-7.19
Vernonanthura ferruginea,-47.95,-15.85
Ficus luschnathiana,-51.3148,-22.4778
Aegiphila vitelliniflora,-35.7286,-8.47028
Athenaea pogogena,-39.4144,-15.2633
Strychnos brasiliensis,-51.7181,-29.9433
Piper caldense,-40.6003,-19.9356
Schefflera macrocarpa,-48.122222,-13.897222
Senna multijuga,-51.1836,-29.9178
Lippia brasiliensis,-49.3261,-25.7789
Miconia valtheri,-46.37,-20.25
Sebastiania brasiliensis,-56.100278,-15.598889
Guarea guidonia,-49.6808,-22.714
Piper amplum,-39.52,-15.15
Annona acutiflora,-39.0753,-15.2933
Calyptranthes lucida,-46.42,-23.89
Cryptocarya moschata,-46.82,-22.58
Abarema cochliacarpos,-41.033333,-12.016667
Myrcia silvatica,-67.0892,-0.130278
Emmotum affine,-35.0025,-7.56056
Schefflera macrocarpa,-47.6136,-16.7686
Lippia brasiliensis,-42.8819,-20.7539
Aspidosperma parvifolium,-43.5327778,-23.0447222
Myrsine coriacea,-53.57,-26.67
Symplocos celastrinea,-49.19,-25.92
Varronia curassavica,-42.0186,-22.8794
Ocotea porosa,-46.63,-23.54
Eremanthus glomerulatus,-44.142778,-21.589722
Sebastiania commersoniana,-47.56,-22.41
Cabralea canjerana,-41.708889,-20.895278
Chaetocarpus echinocarpus,-40.504722,-11.164722
Eugenia hiemalis,-52.7875,-23.0958
Casearia lasiophylla,-49.273611,-25.385278
Myrsine parvifolia,-48.511667,-27.729722
Enterolobium contortisiliquum,-52.0558,-25.5722
Senegalia tenuifolia,-42.9675,-21.4597
Lacistema robustum,-39.115,-14.499722
Kielmeyera lathrophyton,-43.8617,-16.735
Cordiera concolor,-51.557222,-15.901111
Chrysophyllum gonocarpum,-52.873889,-22.610278
Tabebuia elliptica,-36.0936,-9.78111
Simaba floribunda,-44.2125,-14.229167
Croton floribundus,-49.7058,-24.2511
Miconia cinnamomifolia,-49.079131,-26.905506
Piper lhotzkyanum,-45.84,-23.53
Abutilon rufinerve,-40.75,-20.64
Aspidosperma spruceanum,-43.9378,-19.9208
Guarea macrophylla,-46.916667,-22.816667
Matayba guianensis,-44.5633,-22.4961
Ternstroemia brasiliensis,-41.046389,-21.098889
Ilex brevicuspis,-48.85,-26.03
Guapira pernambucensis,-38.3242,-12.6975
Psychotria suterella,-42.96,-22.41
Leandra regnellii,-49.06,-25.44
Pterodon emarginatus,-47.6,-15.65
Diatenopteryx sorbifolia,-49.64,-27.21
Calophyllum brasiliense,-41.87,-13.48
Senna alata,-48.44,-22.88
Mollinedia clavigera,-49.6038889,-28.5494444
Symplocos celastrinea,-44.142917,-21.580222
Anadenanthera colubrina,-38.321111,-7.983333
Erythroxylum campestre,-47.26,-23.53
Licania tomentosa,-39.05,-14.79
Leptolobium elegans,-50.413611,-24.509444
Casearia decandra,-51.1794,-29.1681
Miconia cinerascens,-49.2611,-24.8236
Mimosa adenophylla,-41.2569444,-13.9808334
Myrciaria floribunda,-44.1722,-17.7575
Lippia brasiliensis,-41.041861,-20.955944
Ocotea puberula,-45.31,-23.22
Andira humilis,-47.914444,-15.645
Bauhinia longifolia,-42.4858333,-19.7775
Ormosia fastigiata,-39.1431,-7.24972
Miconia prasina,-68.946111,-3.500833
Hedyosmum brasiliense,-48.923333,-25.442222
Eugenia pluriflora,-49.321111,-27.631389
Eugenia stictopetala,-38.3,-9.333333
Piper lhotzkyanum,-43.1786,-22.505
Amburana cearensis,-46.25,-14.1666667
Palicourea rigida,-47.47,-21.71
Zollernia glabra,-42.3431,-22.8728
Ferdinandusa speciosa,-52.26,-13.55
Miconia nervosa,-39.27,-14.6
Myroxylon peruiferum,-39.7244,-15.1425
Maprounea guianensis,-43.2656,-21.5878
Commiphora leptophloeos,-36.5778,-7.06833
Diospyros inconstans,-49.7269,-29.3353
Strychnos parvifolia,-49.73,-3.92
Myrcia pubipetala,-45.07,-23.43
Xylopia aromatica,-44.365,-16.6853
Citharexylum myrianthum,-43.2,-22.9
Trema micrantha,-40.65,-19.466667
Psychotria brachypoda,-49.115,-25.2061
Brunfelsia clandestina,-40.07,-19.39
Psychotria subtriflora,-46.9422,-22.3722
Rudgea jasminoides,-50.2428,-24.2458
Himatanthus obovatus,-55.7497,-15.4606
Inga subnuda,-43.3622,-19.8261
Myroxylon peruiferum,-35.7969,-8.23333
Dimorphandra mollis,-47.9503,-16.2525
Cordiera sessilis,-44.365,-16.6853
Allophylus laevigatus,-35.1586,-8.66361
Leandra barbinervis,-48.87,-27.45
Crateva tapia,-40.749444,-20.806111
Maytenus dasyclada,-49.6431,-27.2142
Psidium cattleianum,-39.882778,-19.671944
Pterocarpus rohrii,-41.7131,-19.8008
Geonoma schottiana,-49.411944,-28.259722
Bathysa stipulata,-44.7131,-23.2178
Myrciaria floribunda,-46.22,-23.31
Senna spectabilis,-37.65,-10.9172
Leandra australis,-52.066389,-27.178889
Aspidosperma desmanthum,-59.35,-10.2
Casearia sylvestris,-56.0967,-15.5961
Virola sebifera,-64.98,-3.47
Casearia lasiophylla,-49.8267,-24.1578
Picramnia excelsa,-49.0769,-25.3656
Pachira aquatica,-42.2289,-22.8392
Mabea fistulifera,-48.5075,-15.504444
Guarea macrophylla,-57.4144,-11.5353
Miconia minutiflora,-57.75,-3.3833333
Eschweilera apiculata,-48.15,-2.42
Miconia holosericea,-39.0247,-16.2781
Psychotria racemosa,-62.9682,-6.6743
Maytenus gonoclada,-48.902028,-27.150461
Eugenia pyriformis,-49.0553,-25.3056
Boehmeria caudata,-49.2611,-24.8236
Solanum paniculatum,-34.9811,-8.02167
Eschweilera ovata,-35.01388889,-6.378333333
Ziziphus joazeiro,-37.053817,-10.890033
Aparisthmium cordatum,-48.65,-26.15
Sarcaulus brasiliensis,-49.92,-0.98
Miconia mirabilis,-39.476111,-13.6875
Solanum campaniforme,-38.9233,-4.225
Myrcia guianensis,-41.85,-13.48333333
Faramea multiflora,-68.33,-10.75
Schoepfia brasiliensis,-50.5803,-23.9108
Commiphora leptophloeos,-42.010556,-11.973611
Vitex capitata,-41.4753,-6.87167
Myrcia ilheosensis,-40.548294,-19.900419
Hancornia speciosa,-46.666667,-10.583333
Ocotea nutans,-49.7058,-24.2511
Myrsine umbellata,-43.4153,-19.9594
Conocarpus erectus,-36.8561,-10.7378
Jacaranda puberula,-40.292222,-20.329722
Vataireopsis araroba,-39.566111,-15.395833
Scutia arenicola,-41.0467,-21.0989
Casearia sylvestris,-49.0256,-28.615
Myrcia venulosa,-47.42,-21.99
Myrcia splendens,-43.0633,-5.97778
Senna alata,-35.0025,-7.56056
Eugenia dysenterica,-38.636944,-10.965556
Sparattanthelium tupiniquinorum,-38.8828,-15.8631
Celtis iguanaea,-53.46,-26.46
Myrsine gardneriana,-50.578672,-27.632026
Pseudopiptadenia contorta,-40.5183,-11.1806
Vochysia thyrsoidea,-47.929444,-15.779722
Neoraputia alba,-40.5356,-19.0175
Dalbergia frutescens,-49.64,-27.21
Senegalia riparia,-56.6228,-16.2567
Ocotea velutina,-40.491944,-12.310556
Psychotria hoffmannseggiana,-49.0606,-22.3147
Callisthene major,-41.77,-13.4
Baccharis singularis,-38.9472,-15.675
Matayba guianensis,-47.539167,-14.1375
Cordia exaltata,-72.68,-9.18
Clethra scabra,-48.761964,-27.878889
Styrax camporum,-48.127778,-10.295833
Hirtella hebeclada,-43.435556,-20.197778
Lantana fucata,-39.428611,-12.748056
Salacia elliptica,-48.972778,-15.832778
Eugenia hiemalis,-53.6817,-29.2269
Byrsonima cydoniifolia,-43.4883,-16.4758
Ferdinandusa speciosa,-47.89277778,-15.98944444
Thyrsodium spruceanum,-39.069167,-14.781944
Lafoensia pacari,-51.866667,-12.9
Eugenia bimarginata,-49.21666667,-24.1
Solanum swartzianum,-45.933333,-22.7
Picramnia parvifolia,-51.35,-23.4
Piptocarpha rotundifolia,-48.3603,-10.2128
Myrsine loefgrenii,-52.53,-24.3194
Palicourea croceoides,-47.8228,-22.2528
Guapira opposita,-40.11,-13.9483333
Eugenia bimarginata,-44.89,-21.9589
Croton floribundus,-52.7647,-22.4092
Posoqueria latifolia,-42.2919,-13.1278
Baccharis singularis,-49.9694,-23.1606
Boehmeria caudata,-48.9328,-26.7206
Cereus jamacaru,-35.16694444,-5.971388889
Coccoloba alnifolia,-43.19,-22.9
Byrsonima sericea,-39.066667,-15.283333
Ocotea catharinensis,-49.05,-27.450556
Tapirira obtusa,-41.883333,-13.283333
Allophylus edulis,-52.8939,-30.0392
Solanum paniculatum,-38.6856,-3.89083
Eugenia pyriformis,-52.3831,-24.0456
Ficus trigona,-46.916667,-22.816667
Croton urucurana,-46.5187,-23.4905
Cinnamomum triplinerve,-49.1178,-5.36861
Eugenia astringens,-40.721667,-20.838056
Simira glaziovii,-42.0294,-20.7331
Mimosa pigra,-47.6136,-16.7686
Protium bahianum,-37.751389,-12.145556
Sacoglottis mattogrossensis,-62.1333333,-6.9666667
Casearia sylvestris,-42.8186,-22.9194
Faramea latifolia,-43.9758,-21.1869
Mimosa scabrella,-45.59,-22.73
Brosimum gaudichaudii,-35.2628,-5.91556
Aspidosperma multiflorum,-47.51,-14.1325
Trichilia claussenii,-46.9149,-22.9081
Helicostylis tomentosa,-42.9819,-22.5372
Bathysa australis,-49.942244,-27.334533
Miconia cinerascens,-50.1447,-29.0478
Eschweilera ovata,-36.94,-10.593333
Calyptranthes concinna,-51.3364,-27.6344
Godmania dardanoi,-42.783333,-10.133333
Myrcia guianensis,-43.2225,-7.96583
Anadenanthera colubrina,-50.16,-25.1
Couratari macrosperma,-67.73,-9.82
Myrcia spectabilis,-49.231406,-27.181397
Chiococca alba,-50.4136,-24.5094
Piper caldense,-43.8064,-20.9536
Solanum swartzianum,-41.532778,-20.763611
Senna alata,-66.97,-7.71
Indigofera suffruticosa,-40.749444,-20.806111
Dasyphyllum brasiliense,-50.5836,-29.4481
Zanthoxylum caribaeum,-40.865,-4.04861
Prunus myrtifolia,-46.6361,-23.5475
Senna spectabilis,-48.17,-21.79
Miconia albicans,-68.303056,-10.564444
Cordiera sessilis,-52.9291667,-22.3977777
Pterocarpus rohrii,-49.37,-20.82
Casearia grandiflora,-41.3314,-12.8072
Vatairea heteroptera,-43.19,-22.9
Peltophorum dubium,-46.88,-23.18
Pityrocarpa moniliformis,-38.4808,-10.075
Ocotea diospyrifolia,-55.9675,-16.1944
Dodonaea viscosa,-41.5,-13.5
Miconia amoena,-40.392361,-20.547222
Grazielia serrata,-51.325,-30.1139
Tapirira guianensis,-39.765278,-18.8025
Miconia ligustroides,-43.955056,-19.507694
Casearia sylvestris,-55.1683,-21.6144
Handroanthus serratifolius,-47.55,-24.7
Geissanthus ambiguus,-48.36,-21.6
Gamochaeta americana,-35.8564,-8.13389
Ecclinusa ramiflora,-63.0208,-7.50611
Eremanthus glomerulatus,-47.95,-16.25
Diospyros sericea,-50.815833,-12.112222
Myrcia amazonica,-46.516667,-20.316667
Maytenus dasyclada,-52.1917,-28.2783
Jodina rhombifolia,-52.3425,-31.7719
Vernonanthura discolor,-50.005278,-25.253611
Vismia macrophylla,-52.23,-14.63
Diospyros hispida,-47.3069,-20.1822
Casearia arborea,-40.0836,-13.8575
Leandra variabilis,-49.139722,-26.368056
Maclura tinctoria,-64.2272,-12.445
Kielmeyera coriacea,-43.9758,-21.1869
Piper richardiifolium,-43.79,-21.84
Bauhinia cheilantha,-42.904167,-9.586111
Genipa americana,-47.072622,-22.841278
Celtis pubescens,-41.3244,-21.7542
Indigofera suffruticosa,-45.41,-23.76
Amphilophium crucigerum,-39.875833,-10.649722
Almeidea rubra,-40.7172223,-19.8447222
Allophylus edulis,-44.5,-5.2
Guapira opposita,-43.346139,-17.040194
Posoqueria latifolia,-46.78,-24.18
Myrsine guianensis,-41.27,-13.7
Lantana camara,-42.46,-5.03806
Lantana camara,-38.95,-12.183333
Calyptranthes clusiifolia,-45.07,-23.43
Sophora tomentosa,-40.343111,-20.462139
Cordiera elliptica,-42.3431,-16.8044
Ficus cestrifolia,-53.775458,-29.678306
Andira nitida,-34.8339,-6.98111
Eugenia hiemalis,-53.1292,-18.5439
Senna spectabilis,-35.7969,-8.23333
Ixora muelleri,-38.313056,-12.493056
Pseudobombax marginatum,-47.5,-13.87
Dicksonia sellowiana,-50.435,-29.79
Anacardium occidentale,-35.3072,-5.70556
Tapirira guianensis,-45.5394,-20.2819
Matayba inelegans,-66.75,0.33
Sparattanthelium tupiniquinorum,-64.3,-12.33
Myrcia guianensis,-40.809167,-11.154167
Pera glabrata,-41.4175,-12.452778
Apuleia leiocarpa,-37.715556,-12.046944
Tovomitopsis paniculata,-46.758056,-23.455556
Brosimum lactescens,-68.33,-10.75
Chionanthus trichotomus,-54.6464,-20.4428
Piper mollicomum,-39.914353,-19.114084
Myrcia glabra,-49.14,-27.27
Poeppigia procera,-40.3069,-12.5275
Diospyros hispida,-45.833333,-7.866667
Eugenia hiemalis,-49.383333,-22.166667
Maprounea guianensis,-68.67,0.3
Piper aduncum,-51.93,-19.7256
Anadenanthera colubrina,-39.7242,-7.51194
Guapira noxia,-47.4,-14.1
Ferdinandusa elliptica,-47.46,-7.33
Guatteria australis,-39.235833,-14.984722
Chrysophyllum inornatum,-49.06,-26.48
Parapiptadenia pterosperma,-40.7347222,-18.9069444
Eugenia chlorophylla,-51.4581,-25.3953
Miconia mirabilis,-39.204167,-13.714167
Trichilia pallida,-48.1833,-23.0333
Matayba inelegans,-60.04,-2.6
Myrcia tomentosa,-39.0833333,-15.15
Leptolobium dasycarpum,-44.91,-11.940556
Cheiloclinium cognatum,-61.9517,-10.8853
Luehea candicans,-52.34,-14.65
Clidemia hirta,-42.5103,-22.92
Casearia pauciflora,-43.0406,-22.6528
Persea willdenovii,-47.687222,-22.244722
Banara tomentosa,-53.9964,-25.2408
Maprounea brasiliensis,-48.5747,-25.8828
Tocoyena formosa,-41.871389,-13.493889
Piper amalago,-41.291944,-20.739722
Copaifera langsdorffii,-51.0247,-20.5014
Schinus terebinthifolius,-48.855,-26.0267
Campomanesia xanthocarpa,-49.3336,-27.7003
Pilosocereus arrabidae,-42.2008333,-22.9422222
Annona glabra,-40.8339,-21.0111
Miconia albicans,-40.507222,-11.195833
Senna cana,-44.5833333,-13.4
Vatairea macrocarpa,-54.9372,-2.6364
Andira surinamensis,-49.6725,-3.76611
Commiphora leptophloeos,-43.1375,-13.462222
Brosimum gaudichaudii,-47.740239,-21.152498
Lepidaploa cotoneaster,-41.3,-13.05
Eugenia platysema,-49.36,-27.39
Cordia trichoclada,-44.0406,-22.9597
Maytenus opaca,-37.43,-11.35
Cynophalla flexuosa,-35.881111,-7.230833
Symphonia globulifera,-67.3,0.116667
Humiria balsamifera,-38.95,-14.09
Hymenaea courbaril,-50.41,-22.66
Byrsonima blanchetiana,-43.5625,-18.181667
Guarea guidonia,-34.8811,-8.05389
Machaerium salzmannii,-39.0247,-16.2781
Machaerium villosum,-46.44,-22.79
Pera glabrata,-46.53,-23.46
Piper amplum,-39.0494,-14.7889
Indigofera suffruticosa,-42.016667,-20.716667
Campomanesia dichotoma,-37.601944,-11.890833
Rudgea jasminoides,-47.13,-23.52
Cryptocarya moschata,-48.12,-22.78
Ouratea cuspidata,-40.343111,-20.462139
Luehea divaricata,-52.0942,-27.5842
Virola sebifera,-62.9242,-0.974722
Aspidosperma pyrifolium,-38.785556,-10.965278
Psychotria tenerior,-48.780833,-27.628889
Myrcia spectabilis,-48.69,-26.01
Hevea brasiliensis,-48.17,-21.79
Leandra barbinervis,-50.5836,-29.4481
Andira nitida,-36.0936,-9.78111
Myrsine parvula,-50.5836,-29.4481
Bauhinia cheilantha,-37.6578,-11.3833
Psychotria iodotricha,-59.96666667,-2.883333333
Calyptranthes concinna,-49.115,-25.2061
Myrciaria floribunda,-50.0064,-25.4294
Myrcia multiflora,-37.4,-11.36
Cordia trichotoma,-42.6994,-9.01528
Croton floribundus,-47.8748,-21.3201
Urera caracasana,-42.9675,-21.4597
Bauhinia rufa,-43.54,-18.18
Miconia pusilliflora,-45.320833,-22.578333
Inga marginata,-49.2611,-24.8236
Coccoloba latifolia,-41.102222,-3.031389
Tovomita brasiliensis,-38.9967,-14.2775
Banara brasiliensis,-35.7286,-8.47028
Annona emarginata,-48.959444,-28.2625
Eugenia longipedunculata,-46.88,-23.18
Casearia sylvestris,-52.5219,-30.5439
Bauhinia rufa,-47.916667,-15.933333
Chiococca alba,-41.049167,-11.555556
Tocoyena formosa,-35.21,-6.31
Calliandra parvifolia,-48.1872,-18.6472
Casearia javitensis,-40.620278,-19.923889
Cedrela fissilis,-46.755,-21.9075
Guatteria australis,-47.1125,-23.523889
Notopleura tapajozensis,-63.35,0.85
Psidium oligospermum,-37.15,-8.62
Eugenia fusca,-45.083511,-23.367009
Swartzia simplex,-41.047167,-20.938083
Mimosa scabrella,-49.4103,-25.5931
Psychotria carthagenensis,-55.56475,-20.339111
Byrsonima lancifolia,-40.990833,-11.620833
Ficus luschnathiana,-50.129722,-29.249722
Miconia sellowiana,-40.620556,-19.931111
Celtis pubescens,-43.9758,-21.1869
Psidium acutangulum,-61.96,-10.88
Casearia commersoniana,-39.0691667,-14.7819445
Dodonaea viscosa,-36.414167,-8.183333
Clavija spinosa,-41.5961111,-21.4575
Cordiera sessilis,-46.9422,-22.3722
Tabernaemontana hystrix,-45.084167,-23.366389
Drimys angustifolia,-49.4,-25.8
Croton heliotropiifolius,-40.735833,-14.768889
Psychotria deflexa,-36.1,-9.7
Miconia macrothyrsa,-42.78,-19.84
Eugenia hiemalis,-47.99,-23.87
Lecythis pisonis,-55.87,-1.77
Erythroxylum mikanii,-37.42,-11.4
Myrcia anacardiifolia,-49.411389,-26.638333
Coutarea hexandra,-49.51,-27.05
Senegalia riparia,-42.338333,-16.196111
Eriotheca gracilipes,-47.701667,-11.693889
Tocoyena formosa,-36.3711,-8.14583
Crateva tapia,-40.2933,-16.1444
Bauhinia ungulata,-52.5,-0.5
Cordia superba,-40.516389,-12.416944
Syagrus flexuosa,-47.4583,-13.7975
Ocotea diospyrifolia,-51.225,-27.4017
Connarus detersus,-43.19,-22.9
Maprounea guianensis,-60.67,2.83
Aspidosperma tomentosum,-55.7872,-20.4711
Hyptidendron asperrimum,-43.6697,-19.88
Inga edulis,-51.141389,-18.583889
Aspidosperma tomentosum,-56.0967,-15.5961
Schefflera vinosa,-47.883056,-22.180278
Bunchosia glandulifera,-50.2475,-23.4367
Matayba elaeagnoides,-48.84,-24.5
Casearia grandiflora,-47.51,-14.13
Guarea kunthiana,-39.528611,-15.158056
Guatteria australis,-40.0680556,-19.1411111
Protium spruceanum,-43.17,-19.81
Trichilia pallens,-49.410014,-28.170006
Myrcia venulosa,-43.9378,-19.9208
Cordia nodosa,-37.3153,-10.7578
Urera baccifera,-43.1036,-22.8833
Peltogyne confertiflora,-39.0647,-16.4497
Tetragastris catuaba,-39.032778,-15.218611
Ossaea amygdaloides,-41.9272223,-21.8802778
Zanthoxylum riedelianum,-44.4325,-19.8894
Syagrus botryophora,-38.433333,-12.166667
Prunus myrtifolia,-42.5311,-22.2819
Guatteria australis,-49.61,-29.11
Vernonanthura discolor,-44.366111,-22.806389
Leandra aurea,-50.41,-22.66
Helicteres pentandra,-51.529167,-1.708333
Campomanesia pubescens,-49.648611,-24.133333
Rhodostemonodaphne macrocalyx,-46.33,-23.96
Licaria armeniaca,-47.55,-24.7
Euterpe edulis,-48.023056,-15.689167
Myrcia aethusa,-43.18,-22.96
Mimosa caesalpiniifolia,-35.8089,-8.7825
Eugenia chlorophylla,-48.5747,-25.8828
Solanum trachytrichium,-50.4136,-24.5094
Enterolobium timbouva,-42.2903,-16.1703
Eugenia modesta,-41.437778,-13.021389
Vitex megapotamica,-44.32,-13.586111
Jacaranda caroba,-44.9853,-21.7222
Apuleia leiocarpa,-48.983333,-14.45
Miconia minutiflora,-35.469722,-7.619722
Senegalia riparia,-51.1472,-29.7603
Matayba elaeagnoides,-49.3142,-25.19
Psychotria stachyoides,-44.86,-22.28
Solanum campaniforme,-45.8464,-23.5322
Psychotria racemosa,-39.141389,-15.18
Eugenia florida,-47.68,-23.35
Terminalia fagifolia,-41.680833,-4.092222
Abarema cochliacarpos,-43.1877777,-22.9627778
Trichilia catigua,-51.2294,-23.9014
Henriettea succosa,-40.537222,-12.417222
Myrcia guianensis,-71.3,-8.41
Matayba guianensis,-51.1453,-18.2989
Eschweilera ovata,-37.4253,-10.685
Cupania oblongifolia,-47.1,-23.966667
Coussapoa microcarpa,-40.506944,-19.936111
Inga capitata,-39.1956,-17.5194
Miconia ferruginata,-47.16,-19.233333
Machaerium stipitatum,-48.919194,-25.788833
Zanthoxylum rhoifolium,-53.7253,-26.0736
Myrcia guianensis,-41.938056,-13.084167
Solanum paniculatum,-50.2475,-23.4367
Couepia grandiflora,-45.475,-9.92528
Qualea cordata,-44.1722,-17.7575
Myrceugenia miersiana,-48.5747,-25.8828
Lippia brasiliensis,-40.573889,-19.936111
Piper aduncum,-43.7931,-21.8425
Rhamnidium elaeocarpum,-51.9622,-18.3061
Esenbeckia febrifuga,-41.41,-20.46
Daphnopsis racemosa,-49.949444,-26.099444
Miconia petropolitana,-49.466667,-28.733333
Eremanthus crotonoides,-44.9997,-21.2453
Acalypha gracilis,-48.44,-22.88
Jacaratia spinosa,-48.9175,-27.0981
Eugenia uniflora,-49.218056,-28.805
Humiria balsamifera,-59.5939,-4.38778
Myrsine coriacea,-48.8272,-26.8997
Licania hypoleuca,-57.5,-17.9
Myrcia fenzliana,-41.9333333,-13.5333333
Vismia guianensis,-58.466667,-6.816667
Ficus adhatodifolia,-44.28,-23.17
Stylogyne pauciflora,-49.0858,-24.9744
Ocotea pulchella,-48.9566667,-25.8902777
Myrcia vittoriana,-38.966667,-15.55
Ocotea odorifera,-43.04,-22.65
Caesalpinia echinata,-39.8767,-15.5947
Piptadenia paniculata,-45.28,-22.5092
Ficus cyclophylla,-40.0722,-19.3911
Coussarea hydrangeifolia,-47.444722,-6.586389
Jacaranda macrantha,-43.4511,-22.7592
Myrcia guianensis,-43.0633,-5.97778
Solanum polytrichum,-40.133333,-14.383333
Vochysia tucanorum,-44.3208,-19.125
Psidium cattleianum,-41.075,-20.519444
Mollinedia lanceolata,-49.230556,-27.180278
Margaritopsis cephalantha,-39.7,-13.57
Simarouba amara,-51.9622,-18.3061
Esenbeckia grandiflora,-49.09,-24.97
Mimosa arenosa,-38.68,-8.27
Campomanesia adamantium,-51.225,-27.4017
Coussarea hydrangeifolia,-48.70583333,-12.76333333
Hortia brasiliana,-47.6136,-16.7686
Schefflera morototoni,-37.0528,-10.5033
Palicourea marcgravii,-41.416667,-12.583333
Plinia rivularis,-43.4511,-22.7592
Campomanesia eugenioides,-56.4819,-21.1211
Guapira graciliflora,-42.5903,-17.2186
Rhamnus sphaerosperma,-50.5119,-27.9369
Swartzia oblata,-40.42,-20.2639
Magnolia ovata,-49.7269,-29.3353
Gymnanthes glabrata,-39.58,-15.17
Libidibia ferrea,-35.2472,-6.82972
Piptocarpha axillaris,-49.050556,-26.280278
Inga striata,-39.5875,-14.865
Psychotria vellosiana,-49.209167,-27.114167
Miconia ciliata,-39.02,-16.37
Byrsonima sericea,-41.1561,-11.55
Senna macranthera,-37.0717,-10.9111
Prunus myrtifolia,-53.527972,-24.400806
Cryptocarya aschersoniana,-46.27,-22.93
Trema micrantha,-49.55,-22.29
Vismia guianensis,-38.3272,-12.8944
Trichilia pallens,-49.051667,-26.462222
Maclura tinctoria,-46.7228,-22.5244
