original_site_code,sitename,lat,long,country,species_name
CerPI027,"Monsenhor Gil, cerradão mesotrófico",-5.54138888888889,-42.6305555555556,Brasil,Vismia guianensis
AtlBA057,"Barrolândia, floresta pluvial",-16.095,-39.2008333333333,Brasil,Pouteria glauca
AtlMG247,"Madre de Deus de Minas, floresta semidecídua",-21.4872222222222,-44.3761111111111,Brasil,Annona cacans
AtlSC017,"Itapoá, floresta pluvial",-26.01,-48.69,Brasil,Jacaranda micrantha
CerMS007,"Rio Negro de Mato Grosso, floresta ripícola",-19.3313888888889,-55.1141666666667,Brasil,Platypodium elegans
AmzPE110,"Buenavista, Río Yavarí, bosque inundable de agua blanca",-4.83416666666667,-72.3913888888889,Perú/Brasil,Calliandra trinervia
AtlSP019,"Sete Barras, Fazenda Intervales, floresta pluvial",-24.2263888888889,-48.0644444444444,Brasil,Cyathea hirsuta
AtlMG251,"Seritinga, floresta semidecídua",-21.9041666666667,-44.5580555555556,Brasil,Zanthoxylum caribaeum
AmzAM211,"Lábrea, Rio Purus, floresta inundável de água branca",-7.61611111111111,-65.5261111111111,Brasil,Talisia cerasina
AtlRN013,"Nísia Floresta, floresta semidecídua",-6.085,-35.1836111111111,Brasil,Calyptranthes dardanoi
AtlES039,"Santa Leopoldina, Mangaraí, floresta pluvial",-20.1494444444444,-40.5022222222222,Brasil,Tabernaemontana laeta
AmzPA165,"Flona do Tapajós, Rurópolis, floresta pluvial de terra firme",-3.90527777777778,-54.8702777777778,Brasil,Eschweilera pedicellata
CaaSE010,"Nossa Senhora das Dores, floresta decídua",-10.4144444444444,-37.1725,Brasil,Aspidosperma discolor
AtlRJ101,"Campos, Morro do Itaoca, floresta semidecídua",-21.7936111111111,-41.4480555555556,Brasil,Gallesia integrifolia
AtlRS104,"Camaquã, floresta semidecídua",-30.6855555555556,-51.8783333333333,Brasil,Buddleja stachyoides
AmzRO059,"Ouro Preto do Oeste, parque Municipal, floresta estacional subserrana",-10.7125,-62.2372222222222,Brasil,Stryphnodendron guianense
AtlMG053,"João Monlevade, floresta semidecídua",-19.8466666666667,-43.1166666666667,Brasil,Myrcia amazonica
CerMT062,"Porto Estrela, Serra das Araras, floresta ripícola",-15.4038888888889,-57.0294444444444,Brasil,Piper arboreum
AtlBA155,"Pico das Almas, Rio de Contas, campo rupícola",-13.5230555555556,-41.9816666666667,Brasil,Baccharis retusa
AtlRJ098,"Ilha do Cabo Frio, floresta semidecídua",-22.9947222222222,-41.9891666666667,Brasil,Eugenia uniflora
AtlSC091,"Vidal Ramos, floresta pluvial",-27.3644444444444,-49.2786111111111,Brasil,Rudgea jasminoides
AmzPA188,"Itaituba, Ilha Grande do Pacu, Rio Tapajós, floresta inundável de água clara",-4.72027777777778,-56.6647222222222,Brasil,Trichilia singularis
AtlPR072,"São João do Triunfo, floresta estacional de araucária",-25.6613888888889,-50.2613888888889,Brasil,Siphoneugena reitzii
AtlAL014,"Japaratinga, floresta pluvial",-9.05444444444444,-35.2952777777778,Brasil,Cheiloclinium cognatum
AtlPR046,"São José dos Pinhais, floresta nebular de araucária",-25.6044444444444,-49.2127777777778,Brasil,Solanum paranense
AmzAM271,"Barra de São Manoel, floresta pluvial de terra firme",-7.34527777777778,-58.1625,Brasil,Licania parvifolia
AmzAM081,"Manaus, Praia da Lua, Rio Negro, floresta inundável de água negra",-3.0325,-60.1311111111111,Brasil,Pouteria pachyphylla
CerMG118,"Baldim, floresta decídua",-19.2733333333333,-43.8408333333333,Brasil,Allophylus racemosus
AtlMG105,"São Gonçalo do Rio Preto, floresta semidecídua",-17.9997222222222,-43.3961111111111,Brasil,Sorocea guilleminiana
AtlSC025,"Brusque, floresta pluvial",-27.0005555555556,-48.8697222222222,Brasil,Leandra variabilis
CaaPE015,"Sertânia, caatinga quartzosa",-8.10111111111111,-37.2716666666667,Brasil,Pilosocereus pentaedrophorus
CaaPE011,"Jataúba, caatinga quartzosa",-7.97111111111111,-36.5125,Brasil,Helicteres baruensis
CerMS082,"Inocência, floresta ripícola",-19.5733333333333,-51.88,Brasil,Myrcia splendens
PamRS037,"Santana do Livramento, floresta ripícola",-30.9038888888889,-55.7302777777778,Brasil,Eugenia mansoi
AtlMG052,"Caratinga, Embratel, floresta semidecídua",-19.8458333333333,-42.1077777777778,Brasil,Mollinedia schottiana
AtlSC133,"São Pedro de Urubici, floresta nebular de araucária",-28.0802777777778,-49.4094444444444,Brasil,Campomanesia xanthocarpa
AtlCE016,"Baturité, Guaramiranga, floresta pluvial",-4.30083333333333,-38.9444444444444,Brasil,Cupania racemosa
CerMA026,"São Domingos do Azeitão, cerradão mesotrófico",-6.84388888888889,-44.3897222222222,Brasil,Solanum crinitum
AmzAM185,"Canutama, Alto Rio Mucuim, floresta pluvial de terra firme",-8.18666666666667,-64.0961111111111,Brasil,Vouarana guianensis
AtlRJ033,"Niterói, Serra da Tiririca, floresta pluvial",-22.9294444444444,-42.9794444444444,Brasil,Trichilia tetrapetala
AtlRJ100,"Bom Jesus do Itabapoana, floresta semidecídua",-21.1466666666667,-41.6961111111111,Brasil,Bauhinia forficata
AtlCE028,"Nova Olinda do Araripe, floresta semidecídua",-7.14277777777778,-39.6155555555556,Brasil,Inga laurina
AmzAM039,"Pitinga, Mineração Taboca, floresta pluvial subserrana",-0.658611111111111,-59.9411111111111,Brasil,Lindackeria paludosa
AtlRJ091,"São Francisco de Itabapoana, Funil, floresta semidecídua de tabuleiro",-21.5522222222222,-41.2005555555556,Brasil,Astronium graveolens
AtlMG176,"Alagoa, Serra do Papagaio, floresta nebular",-22.1352777777778,-44.7377777777778,Brasil,Annona dolabripetala
AtlPR079,"Coronel Vivida, floresta estacional de araucária",-25.9891666666667,-52.5197222222222,Brasil,Piptocarpha regnellii
CerPI050,"Gilbués, cerrado",-9.66,-45.4655555555556,Brasil,Senna rugosa
AmzAM160,"Careiro Castanho, floresta pluvial de terra firme",-3.79416666666667,-60.2913888888889,Brasil,Ixora ulei
AtlRS025,"Faxinalzinho, floresta estacional de araucária",-27.3447222222222,-52.6788888888889,Brasil,Pilocarpus pennatifolius
AmzAC032,"Plácido de Castro, Vila Campinas, floresta estacional de terra firme",-10.1180555555556,-67.2955555555556,Brasil,Senna spectabilis
AtlES044,"Santa Maria de Jetibá, floresta pluvial",-20.0155555555556,-40.7288888888889,Brasil,Solanum melissarum
AtlAL026,"Murici, floresta pluvial",-9.21,-35.8694444444444,Brasil,Quararibea turbinata
PamRS036,"Lavras do Sul, floresta ripícola",-30.815,-53.8816666666667,Brasil,Celtis iguanaea
AmzAP010,"Amapá, Rio Flechal, floresta ripícola",1.95277777777778,-50.7963888888889,Brasil,Ocotea cernua
AtlSC119,"Papanduva, floresta pluvial de araucária",-26.64,-50.13,Brasil,Ocotea pulchella
AtlES034,"Fundão, floresta pluvial",-19.945,-40.4330555555556,Brasil,Moquiniastrum polymorphum
AtlMG232,"São Sebastião do Paraíso, floresta semidecídua",-20.8947222222222,-47.0397222222222,Brasil,Schefflera calva
AtlSP135,"Marília, floresta semidecídua",-22.0163888888889,-49.9261111111111,Brasil,Cordia trichotoma
AmzPA102,"Bragança, Ajuruteua, floresta estacional de terra firme",-0.956388888888889,-46.7255555555556,Brasil,Licania octandra
AtlSC128,"Santa Cecília, floresta nebular de araucária",-27.0002777777778,-50.3102777777778,Brasil,Inga sellowiana
CerMG078,"Bonfinópolis de Minas, floresta ripícola",-16.5663888888889,-46.0033333333333,Brasil,Pterodon emarginatus
AmzRO043,"Ji-Paraná, Rio Machado, floresta estacional inundável",-10.8363888888889,-61.9061111111111,Brasil,Genipa americana
AtlRS060,"Horizontina, floresta semidecídua",-27.5863888888889,-54.3086111111111,Brasil,Myrsine loefgrenii
AmzMT026,"Aripuanã, Dardanelos, floresta estacional de terra firme",-10.1555555555556,-59.4447222222222,Brasil,Lacunaria jenmanii
CerGO019,"Urutaí, floresta ripícola",-17.425,-48.2822222222222,Brasil,Helicteres brevispira
AmzPA176,"Canaã dos Carajás, Serra Sul, floresta pluvial de terra firme",-6.43055555555556,-50.3730555555556,Brasil,Aniba williamsii
CaaAL011,"Estrela de Alagoas, floresta decídua",-9.40222222222222,-36.7769444444444,Brasil,Sorocea guilleminiana
AtlSC077,"Timbé do Sul, floresta pluvial",-28.8,-49.86,Brasil,Eugenia ramboi
AtlBA069,"Floresta Azul, floresta pluvial",-14.8055555555556,-39.6455555555556,Brasil,Inga aptera
AmzAM286,"Esec Jutaí-Solimões, floresta pluvial de terra firme",-3.36027777777778,-67.7944444444445,Brasil,Eugenia florida
AtlES031,"Linhares, Goytacazes, floresta pluvial",-19.4552777777778,-40.0766666666667,Brasil,Geonoma schottiana
AmzAM147,"Manaus, Ramal Santo Antônio, floresta pluvial de terra firme",-2.75583333333333,-59.9491666666667,Brasil,Licaria crassifolia
CerTO052,"Goiatins, floresta ripícola",-7.98833333333333,-47.5563888888889,Brasil,Tapirira guianensis
AtlSC004,"Bombinhas, mosaico arenícola costeiro",-27.1725,-48.5125,Brasil,Laguncularia racemosa
CerGO008,"Cachoeira Alta, floresta ripícola",-18.7605555555556,-50.8916666666667,Brasil,Aspidosperma spruceanum
AmzMT021,"Parque do Cristalino, floresta estacional de terra firme",-9.46083333333333,-55.7566666666667,Brasil,Dimorphandra parviflora
AmzPA216,"Serra do Cachimbo, Rio Ipiranga, floresta estacional subserrana",-9.26805555555556,-54.4855555555556,Brasil,Palicourea longiflora
AtlRJ081,"Macaé de Cima, floresta nebular",-22.4408333333333,-42.5694444444444,Brasil,Abarema langsdorffii
CerTO008,"Riachinho, floresta ripícola",-6.51416666666667,-48.1563888888889,Brasil,Eugenia flavescens
AtlSC190,"Guatambu, floresta semidecídua",-27.09,-52.83,Brasil,Inga marginata
AtlMG104,"Abadia, floresta semidecídua",-17.6769444444444,-43.1066666666667,Brasil,Casearia decandra
AmzAM178,"Guajará, floresta pluvial de terra firme",-7.31055555555556,-72.7561111111111,Brasil,Cecropia sciadophylla
AmzPA053,"Flona do Tapajós, Belterra-Km 83, floresta pluvial de terra firme",-3.0475,-54.9519444444444,Brasil,Bellucia spruceana
AtlES034,"Fundão, floresta pluvial",-19.945,-40.4330555555556,Brasil,Lacistema pubescens
AtlPR063,"Ivaí, floresta estacional de araucária",-24.8330555555556,-50.9825,Brasil,Miconia cinerascens
CerMA016,"Sambaíba, Rio Balsas, floresta ripícola",-7.25611111111111,-45.4816666666667,Brasil,Cenostigma macrophyllum
AtlSP108,"Votuporanga, floresta semidecídua",-20.5169444444444,-50.0913888888889,Brasil,Roupala montana
CerPI002,"Campo Maior, floresta ripícola",-4.76305555555556,-42.2188888888889,Brasil,Acmanthera fernandesii
AmzRO047,"Itapuã do Oeste, nanofloresta de areias brancas",-9.21333333333333,-63.0705555555556,Brasil,Vochysia ferruginea
AtlSP111,"General Salgado, floresta semidecídua",-20.6880555555556,-50.4197222222222,Brasil,Simira sampaioana
CerTO064,"São Valério da Natividade, floresta ripícola",-11.7022222222222,-48.215,Brasil,Guarea guidonia
CerGO067,"Serra do Facão, cerrado rupícola",-17.5591666666667,-47.6552777777778,Brasil,Roupala montana
AmzRO051,"Vale do Anari, Rebio Jaru, floresta estacional de terra firme",-9.56583333333333,-61.7780555555556,Brasil,Psidium sartorianum
AtlBA080,"Serra das Lontras, Arataca, floresta pluvial",-15.1647222222222,-39.3313888888889,Brasil,Hirtella santosii
CaaBA131,"Sítio do Mato, Rio São Francisco, floresta decídua inundável",-12.9808333333333,-43.4113888888889,Brasil,Mimosa exalbescens
AmzPA053,"Flona do Tapajós, Belterra-Km 83, floresta pluvial de terra firme",-3.0475,-54.9519444444444,Brasil,Caryocar glabrum
AtlPR122,"Maringá, floresta semidecídua",-23.4302777777778,-51.9444444444444,Brasil,Vassobia breviflora
AtlSC030,"Florianópolis, Lagoa da Conceição, floresta pluvial",-27.5338888888889,-48.4630555555556,Brasil,Psychotria nuda
CerTO009,"Araguaína, floresta ripícola",-7.09694444444444,-48.0958333333333,Brasil,Spondias mombin
AtlPR039,"Castro, floresta nebular de araucária",-24.8016666666667,-49.8794444444444,Brasil,Escallonia bifida
AmzAM167,"Maués, Alto Parauari, floresta pluvial de terra firme",-4.60833333333333,-57.4805555555556,Brasil,Tococa coronata
AtlPR020,"Parque Estadual das Lauráceas, floresta nebular",-24.86,-48.7075,Brasil,Cestrum strigilatum
AmzMT033,"São José do Xingu, floresta estacional subserrana",-10.795,-52.8016666666667,Brasil,Maytenus floribunda
CerMG097,"Piumhi, floresta ripícola",-20.4405555555556,-46.0013888888889,Brasil,Plathymenia reticulata
AtlSC033,"Garopaba, floresta pluvial",-28.0208333333333,-48.6377777777778,Brasil,Faramea montevidensis
AtlRS056,"Frederico Westphalen, floresta semidecídua",-27.3663888888889,-53.3472222222222,Brasil,Seguieria americana
CerMG245,"Araxá, cerrado rupícola",-19.6794444444444,-47.0072222222222,Brasil,Byrsonima intermedia
AtlPR054,"Arapoti, floresta estacional de araucária",-24.1861111111111,-49.9111111111111,Brasil,Miconia ligustroides
AtlMG163,"Lavras Novas, campo campo rupícola",-20.4863888888889,-43.5113888888889,Brasil,Symplocos arbutifolia
CaaBA090,"Remanso, caatinga arenícola",-9.65694444444444,-42.2194444444444,Brasil,Cnidoscolus bahianus
AmzPA164,"Uruará, Transuruará, floresta pluvial de terra firme",-3.4425,-53.7988888888889,Brasil,Trichilia pallida
AmzPA128,"Almeirim, Serra de Arumanduba, floresta pluvial de terra firme",-1.44194444444444,-52.5033333333333,Brasil,Piper arboreum
AmzMT029,"Porto dos Gaúchos, floresta estacional de terra firme",-11.5016666666667,-57.3411111111111,Brasil,Simarouba amara
AtlRS083,"Salvador do Sul, floresta semidecídua",-29.43,-51.5441666666667,Brasil,Zanthoxylum rhoifolium
AtlBA015,"Belmonte, mosaico arenícola costeiro",-16.0275,-38.9466666666667,Brasil,Guapira pernambucensis
AmzAM291,"Jutaí, Boca do Rio Mutum, floresta terra firme",-4.66972222222222,-68.1536111111111,Brasil,Nectandra globosa
AtlAL031,"Coruripe, floresta semidecídua",-10.01,-36.2902777777778,Brasil,Roupala paulensis
AmzAC009,"Sena Madureira, floresta pluvial de terra firme",-9.21083333333333,-68.4986111111111,Brasil,Pouteria gardneri
AtlMG256,"Carandaí, floresta semidecídua",-20.8902777777778,-43.8391666666667,Brasil,Myrcia guianensis
AtlPR121,"Porto Camargo, floresta semidecídua",-23.3836111111111,-53.7630555555556,Brasil,Allophylus edulis
CaaMG025,"Mato Verde, caatinga arbórea",-15.3972222222222,-42.8283333333333,Brasil,Myrcia guianensis
AmzRR012,"Pacaraima e Santa Elena de Uairén, floresta pluvial serrana",4.50222222222222,-61.1225,Brasil/Venezuela,Quiina cruegeriana
AtlMG090,"Serra da Pedra Grande, nanofloresta rupícola",-20.1230555555556,-44.3533333333333,Brasil,Cyathea gardneri
AtlSC097,"São Martinho, floresta pluvial",-28.08,-48.87,Brasil,Myrceugenia myrcioides
CerTO084,"Babaçulândia, nanofloresta areno-rupícola",-7.14416666666667,-47.8630555555556,Brasil,Symphonia globulifera
AtlSC149,"Quilombo, floresta estacional de araucária",-26.73,-52.74,Brasil,Calyptranthes concinna
AtlSC068,"Paulo Lopes, floresta pluvial",-27.99,-48.78,Brasil,Ficus adhatodifolia
AtlSP129,"Salmourão, floresta semidecídua",-21.5688888888889,-50.7397222222222,Brasil,Nectandra megapotamica
AtlBA155,"Pico das Almas, Rio de Contas, campo rupícola",-13.5230555555556,-41.9816666666667,Brasil,Bonnetia stricta
AtlRS044,"Nova Prata, floresta estacional de araucária",-28.7558333333333,-51.5877777777778,Brasil,Muellera campestris
AmzRO047,"Itapuã do Oeste, nanofloresta de areias brancas",-9.21333333333333,-63.0705555555556,Brasil,Myrcia huallagae
AmzPE124,"Boca del Yavarí-Mirí, Lago Preto, bosque inundable de agua negra",-4.485,-71.7655555555556,Perú/Brasil,Guatteria megalophylla
AtlSC065,"Florianópolis, Morro do Ribeirão, floresta pluvial",-27.7169444444444,-48.5508333333333,Brasil,Myrsine venosa
AmzAM226,"Manaquiri, Lago Janauacá, floresta inundável de água negra",-3.40611111111111,-60.3177777777778,Brasil,Eugenia inundata
AmzRO048,"Alto Pacaás Novos, nanofloresta de areias brancas",-11.0975,-64.0811111111111,Brasil,Buchenavia tomentosa
AtlMG028,"Parque do Rio Doce, Dionísio, floresta semidecídua",-19.7997222222222,-42.535,Brasil,Picramnia ramiflora
CerMA040,"Tasso Fragoso, cerrado",-8.44527777777778,-45.8986111111111,Brasil,Anacardium occidentale
AmzAM024,"Balbina, Rebio Uatumã, floresta pluvial de terra firme",-1.7975,-59.2563888888889,Brasil,Stryphnodendron racemiferum
AmzAC033,"Rio Branco, floresta estacional de terra firme",-10.1694444444444,-68.2375,Brasil,Eugenia densiracemosa
AmzAM139,"Rio Preto da Eva, Fazenda Esteio, floresta pluvial de terra firme",-2.44444444444444,-59.7211111111111,Brasil,Ruizterania albiflora
AtlBA103,"Encruzilhada, floresta semidecídua",-15.555,-40.9691666666667,Brasil,Licania octandra
AtlBA109,"Morro do Chapéu, nanofloresta rupícola",-11.5777777777778,-41.1830555555556,Brasil,Chamaecrista brachystachya
AmzAP029,"Pracuuba, Rio Mutum, floresta pluvial de terra firme",1.39083333333333,-51.9275,Brasil,Stryphnodendron paniculatum
AtlMG022,"Antônio Dias, floresta semidecídua",-19.6266666666667,-42.8652777777778,Brasil,Guatteria pogonopus
AtlSP163,"Jaboticabal, floresta semidecídua",-21.2719444444444,-48.3566666666667,Brasil,Dendropanax cuneatus
AtlSC062,"São Pedro de Alcântara, floresta pluvial",-27.54,-48.78,Brasil,Campomanesia reitziana
AtlMG212,"Juiz de Fora, floresta semidecídua",-21.7483333333333,-43.3180555555556,Brasil,Euplassa rufa
AtlMG193,"Serra do Papagaio, leste, floresta nebular de araucária",-22.1466666666667,-44.7111111111111,Brasil,Myrceugenia alpigena
AmzMA011,"Santa Helena, Alto Rio Turiaçu, floresta estacional inundável",-2.15777777777778,-45.2875,Brasil,Mouriri guianensis
AtlBA086,"Cachoeira, floresta semidecídua",-12.5025,-38.9030555555556,Brasil,Couepia rufa
AtlBA150,"Ibicoara, Garganta do Buracão, campo rupícola",-13.3961111111111,-41.2544444444444,Brasil,Vantanea obovata
AmzPE110,"Buenavista, Río Yavarí, bosque inundable de agua blanca",-4.83416666666667,-72.3913888888889,Perú/Brasil,Buchenavia oxycarpa
CerPA007,"Conceição do Araguaia, Serra Preta, cerradão mesotrófico",-8.58472222222222,-49.6766666666667,Brasil,Luehea grandiflora
CerMG189,"Limeira do Oeste, floresta ripícola",-19.5086111111111,-50.6513888888889,Brasil,Aspidosperma australe
AmzPA216,"Serra do Cachimbo, Rio Ipiranga, floresta estacional subserrana",-9.26805555555556,-54.4855555555556,Brasil,Matayba inelegans
AmzMT028,"Juruena, floresta estacional de terra firme",-10.4783333333333,-58.5052777777778,Brasil,Sloanea garckeana
AtlES010,"Guarapari, Setiba, mosaico arenícola costeiro",-20.6158333333333,-40.4269444444444,Brasil,Piper amalago
AtlMG223,"Conquista, floresta semidecídua",-19.9927777777778,-47.6011111111111,Brasil,Esenbeckia febrifuga
AtlBA060,"Prado, floresta pluvial",-17.0916666666667,-39.2655555555556,Brasil,Pouteria gardneri
AtlPE017,"Jaboatão dos Guararapes, floresta pluvial",-8.22333333333333,-35.0575,Brasil,Cecropia palmata
AmzPA211,"São Félix do Xingu, Aldeia Asurini, floresta estacional de terra firme",-7.21888888888889,-52.5561111111111,Brasil,Platymiscium pinnatum
CerMT048,"Coxipó da Ponte, floresta ripícola",-15.6225,-56.0194444444444,Brasil,Protium heptaphyllum
AmzAM036,"Serra do Aracá, Maciço Sul, floresta pluvial subserrana",0.812222222222222,-63.2941666666667,Brasil,Eschweilera parviflora
AtlBA003,"Entre Rios, Massarandupió, mosaico arenícola costeiro",-12.2863888888889,-37.8163888888889,Brasil,Inga laurina
AtlMG058,"Manhuaçu, floresta semidecídua",-20.2733333333333,-42.01,Brasil,Pleroma fothergillii
AtlRJ080,"Serra dos Órgãos, Três Picos, floresta nebular",-22.3627777777778,-42.7316666666667,Brasil,Annona sylvatica
