DATASET,DATASET_ACRONYM,RECORD_ID,MUNICIPALITY,STATE,STATE_ACRONYM,COUNTRY,ID_CODLOC,HABITAT,LATITUDE_Y,LONGITUDE_X,PRECISION,REGIONAL_NAME_OF_STUDY_SITE,EPIPHYTE_GROUP,EPIPHYTE_FAMILY,EPIPHYTE_GENUS,EPIPHYTE_EPITHET,EPIPHYTE_SPECIES,EPIPHYTE_HABITAT,FOROPHYTE_FAMILY,FOROPHYTE_GENERA,FOROPHYTE_EPITHET,FOROPYHYTE_SPECIES,YEAR_START,YEAR_FINISH,DATA_TYPE,ALTITUDE,ANNUAL_RAINFALL,ANNUAL_TEMPERATURE,VEGETATION_TYPE,ATLANTIC_FOREST_LIMIT,OBS
FUME_03171,FUME,E3190,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.69636,-43.89749,100,"Parque Estadual do Ibitipoca, Gruta do Cruzeiro",Ferns,Polypodiaceae,Lellingeria,apiculata,Lellingeria apiculata,holoepiphyte,Nyctaginaceae,Guapira,opposita,Guapira opposita,2014,2014,Presence_absence,1714,1771,18,Seasonal Forest,YES,
KESS_00823,KESS,E0823,PORTO BELO,SANTA CATARINA,SC,Brazil,,,-27.1264,-48.5289,Sampled tree,,Angiosperms,Bromeliaceae,Vriesea,gigantea,Vriesea gigantea,holoepiphyte,,,,,,,Presence_only,18,1587,24.2000007629395,Ombrophilous Forest,YES,
KERB_01404,KERB,E1404,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Angiosperms,Bromeliaceae,Vriesea,friburgensis,Vriesea friburgensis,holoepiphyte,Euphorbiaceae,Sapium,glandulosum,Sapium glandulosum,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,
MENE2_18889,MENE2,E26262,CALDAS NOVAS,TREINTA Y TRES,TT,Brazil,,,-17.83,-48.55,Coordinates given in the herbarium record,"Proximo ao Rio Corumba; pela via de acesso a UHE; vire a esquerda + 3,9 km na via de acesso a alternativa 4",Angiosperms,Orchidaceae,Scaphyglottis,prolifera,Scaphyglottis prolifera,holoepiphyte,,,,,,,Presence_only,605,1323,25.5,,NO,
ANNE_00528,ANNE,16374,TIJUCAS,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-27.35,-48.7667,Municipality,Amancio,Angiosperms,Araceae,Anthurium,gaudichaudianum,Anthurium gaudichaudianum,holoepiphyte,,,,,2009,2009,Presence_only,339,1669,22.3999996185303,Ombrophilous Forest,YES,
MENE2_03349,MENE2,E12135,SANTO ANDRE,SAO PAULO,SP,Brazil,,,-23.7833333,-46.3166667,Coordinates given in the herbarium record,Estacao Biologica-Santo Andre.,Angiosperms,Orchidaceae,Brasiliorchis,gracilis,Brasiliorchis gracilis,holoepiphyte,,,,,,,Presence_only,606,2946,19.7999992370605,Ombrophilous Forest,YES,
KERB_06763,KERB,E6763,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.661593,-49.277089,Forest fragment,Fazenda Experimental Gralha Azul,Angiosperms,Piperaceae,Peperomia,tetraphylla,Peperomia tetraphylla,holoepiphyte,,,,,2008,2015,Abundance,910,1304,20.3999996185303,Ombrophilous Forest,YES,
MENE_00314,MENE,E0317,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.7467,-43.3606,100,Museu Mariano Procopio,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,Arecaceae,Syagrus,romanzoffiana,Syagrus romanzoffiana,2015,2016,Presence_only,686,1503,23.6000003814697,Seasonal Forest,YES,
FUME_06889,FUME,E6909,BAEPENDI,MATO GROSSO DO SUL,MS,Brazil,,Mixed Ombrophilous Forest,-22.142,-44.7328,2000,Parque Estadual da Serra do Papagaio,Ferns,Polypodiaceae,Serpocaulon,catharinae,Serpocaulon catharinae,holoepiphyte,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,2012,2013,Presence_absence,1798,1890,17.1000003814697,Other,YES,
MENE_00302,MENE,E0305,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.7467,-43.3606,100,Museu Mariano Procopio,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,Sapindaceae,Sapindus,saponaria,Sapindus saponaria,2015,2016,Presence_only,686,1503,23.6000003814697,Seasonal Forest,YES,
FRAL_01168,FRAL,E1168,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.7769,-43.34305,100,Praca Garrastazu Medici,Ferns,Polypodiaceae,Pleopeltis,astrolepis,Pleopeltis astrolepis,holoepiphyte,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,2015,2016,Presence_only,692,1498,23.2999992370605,Seasonal Forest,YES,
MENE2_04817,MENE2,E1347,LINHARES,ESPIRITO SANTO,ES,Brazil,,,-19.3911,-40.0722,Coordinates given in the herbarium record,Linhares -?-.,Angiosperms,Bromeliaceae,Aechmea,kertesziae,Aechmea kertesziae,holoepiphyte,,,,,,,Presence_only,19,1202,26.7999992370605,Ombrophilous Forest,YES,
PTEO_00747,PTEO,E0747,GRAO PARA,SANTA CATARINA,SC,Brazil,,Primary Forest,-28.18144,-49.390201,5,Parque Estadual da Serra Furada,Angiosperms,Orchidaceae,Dichaea,pendula,Dichaea pendula,holoepiphyte,,,,,2011,2012,Presence_absence,530,1543,21.8999996185303,Ombrophilous Forest,YES,
MENE2_32616,MENE2,E9042,SAPE,PARAIBA,PB,Brazil,,,-7.1,-35.2167,Coordinates given in the herbarium record,RPPN Fazenda Pacatuba,Angiosperms,Orchidaceae,Epidendrum,rigidum,Epidendrum rigidum,holoepiphyte,,,,,,,Presence_only,63,1075,26.2000007629395,Seasonal Forest,YES,
MENE2_33515,MENE2,E9941,SAO JOSE DOS PINHAIS,PARANA,PR,Brazil,,,-25.5347,-49.2064,Coordinates given in the herbarium record,Cel. S. Andrade,Angiosperms,Orchidaceae,Cattleya,coccinea,Cattleya coccinea,holoepiphyte,,,,,,,Presence_only,912,1281,20.7999992370605,Ombrophilous Forest,YES,
FUME_04319,FUME,E4338,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.70193,-43.87246,100,"Parque Estadual do Ibitipoca, Gruta do Piao",Angiosperms,Cactaceae,Rhipsalis,floccosa,Rhipsalis floccosa,holoepiphyte,,,,,2014,2014,Presence_absence,1301,1770,18,Seasonal Forest,YES,
MENE2_26972,MENE2,E3398,BERTIOGA,SAO PAULO,SP,Brazil,,,-23.85,-46.15,Coordinates given in the herbarium record,,Angiosperms,Araceae,Anthurium,scandens,Anthurium scandens,holoepiphyte,,,,,,,Presence_only,33,2666,25.6000003814697,Ombrophilous Forest,YES,
MENE2_10028,MENE2,E18207,GUARATUBA,PARANA,PR,Brazil,,,-25.8828,-48.5747,Coordinates given in the herbarium record,.,Angiosperms,Piperaceae,Peperomia,nitida,Peperomia nitida,holoepiphyte,,,,,,,Presence_only,1,1979,25,,YES,
MENE2_26705,MENE2,E33368,ANTONINA,PARANA,PR,Brazil,,,-25.4311,-48.7401,Coordinates given in the herbarium record,,Angiosperms,Orchidaceae,Zootrophion,atropurpureum,Zootrophion atropurpureum,holoepiphyte,,,,,,,Presence_only,86,2085,25.7999992370605,Ombrophilous Forest,YES,
MENE2_24116,MENE2,E31014,ALMADINA,BAHIA,BA,Brazil,,,-14.735,-39.696111,Coordinates given in the herbarium record,"Rod. Almadina/Ibitupa, entrada a 7Km. Serra dos Sete Paus,Ca. 12Km da entrada. Faz. Cruzeiro do Sul.",Angiosperms,Bromeliaceae,Vriesea,duvaliana,Vriesea duvaliana,holoepiphyte,,,,,,,Presence_only,311,1118,23.1000003814697,Ombrophilous Forest,YES,
KERB_02907,KERB,E2907,BLUMENAU,SANTA CATARINA,SC,Brazil,ABUNDANCE,National Park,-27.048333,-49.083333,Study site,PN Serra do Itajai,Angiosperms,Cyclanthaceae,Asplundia,brachypus,Asplundia brachypus,hemiepiphyte,,,,,2009,2009,Presence_only,522,1652,22.8999996185303,Ombrophilous Forest,YES,
KERB_07799,KERB,E7799,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.666271,-49.269229,Forest fragment,Fazenda Experimental Gralha Azul 2,Angiosperms,Bromeliaceae,Tillandsia,usneoides,Tillandsia usneoides,holoepiphyte,,,,,2015,2017,Abundance,910,1294,20.5,Ombrophilous Forest,YES,
MENE2_33422,MENE2,E9848,NOVA FRIBURGO,RIO DE JANEIRO,RJ,Brazil,,,-22.281944,-42.531111,Coordinates given in the herbarium record,Macae de Cima.,Angiosperms,Orchidaceae,Grobya,amherstiae,Grobya amherstiae,holoepiphyte,,,,,,,Presence_only,922,1372,21.7999992370605,Ombrophilous Forest,YES,
KERA_00705,KERA,E0705,CURITIBA,PARANA,PR,Brazil,,Mixed Ombrophilous Forest,-25.489984,-49.260727,Forest fragment,Bosque Reinhard Maack,Angiosperms,Moraceae,Ficus,luschnathiana,Ficus luschnathiana,hemiepiphyte,,,,,2001,2002,Presence_only,914,1331,20.7999992370605,Ombrophilous Forest,YES,
MENE2_17350,MENE2,E24863,CACHOEIRA DO SUL,RIO GRANDE DO SUL,RS,Brazil,,,-30.0392,-52.8939,Coordinates given in the herbarium record,Foz do Botucarai,Angiosperms,Cactaceae,Rhipsalis,cereuscula,Rhipsalis cereuscula,holoepiphyte,,,,,,,Presence_only,53,1416,24.7999992370605,Other,YES,
MENE2_00800,MENE2,E0800,FLORIANOPOLIS,SANTA CATARINA,SC,Brazil,,,-27.584,-48.4786,Coordinates given in the herbarium record,Unidade de Conservacao Ambiental Desterro.,Angiosperms,Bromeliaceae,Aechmea,comata,Aechmea comata,holoepiphyte,,,,,,,Presence_only,50,1577,22.7999992370605,Ombrophilous Forest,YES,
MENE2_26742,MENE2,E33401,GUAPIMIRIM,RIO DE JANEIRO,RJ,Brazil,,,-22.4897222,-43.0111111,Coordinates given in the herbarium record,SERRA DOS ORGAOS.,Angiosperms,Orchidaceae,Zygopetalum,crinitum,Zygopetalum crinitum,holoepiphyte,,,,,,,Presence_only,972,1736,22.8999996185303,Ombrophilous Forest,YES,
MENE2_07084,MENE2,E15530,IMARUI,SANTA CATARINA,SC,Brazil,,,-28.3414,-48.82,Coordinates given in the herbarium record,"Serraria Arlindo, Laranjeiros",Angiosperms,Orchidaceae,Gomesa,cornigera,Gomesa cornigera,holoepiphyte,,,,,,,Presence_only,36,1432,24.2999992370605,Ombrophilous Forest,YES,
FUME_06464,FUME,E6484,BAEPENDI,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-22.1225,-44.7443,500,"Parque Estadual da Serra do Papagaio, Chapadao",Ferns,Polypodiaceae,Melpomene,flabelliformis,Melpomene flabelliformis,holoepiphyte,,,,,2012,2013,Presence_absence,1849,2026,16,Other,YES,
MENE2_13492,MENE2,E21356,ANTONIO CARLOS,SANTA CATARINA,SC,Brazil,,,-27.531944,-48.864167,Coordinates given in the herbarium record,Betania,Angiosperms,Melastomataceae,Pleiochiton,blepharodes,Pleiochiton blepharodes,holoepiphyte,,,,,,,Presence_only,160,1602,23.6000003814697,Ombrophilous Forest,YES,
NUNE_01216,NUNE,CMO,ANGRA DOS REIS,RIO DE JANEIRO,RJ,Brazil,,Secondary Forest,-23.15,-44.158333,Central point in study site,Curva da Morte,Angiosperms,Bromeliaceae,Vriesea,lubbersii,Vriesea lubbersii,holoepiphyte,,,,,2001,2004,Abundance,44,1438,24.2000007629395,,YES,
ANNE_03791,ANNE,25095,JACINTO MACHADO,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-29.0333,-49.9333,Municipality,Interior do Canion Fortaleza -Tigre Preto-,Angiosperms,Piperaceae,Peperomia,alata,Peperomia alata,holoepiphyte,,,,,2010,2010,Presence_only,344,1671,20.8999996185303,Savanna,YES,
MENE2_12193,MENE2,E20175,SAQUAREMA,RIO DE JANEIRO,RJ,Brazil,,,-22.92,-42.5103,Coordinates given in the herbarium record,.,Angiosperms,Araceae,Philodendron,bipinnatifidum,Philodendron bipinnatifidum,hemiepiphyte,,,,,,,Presence_only,1,1056,25.8999996185303,,YES,
MENE2_32044,MENE2,E8470,CORTES,PERNAMBUCO,PE,Brazil,,,-8.4703,-35.5411,Coordinates given in the herbarium record,Brejo.,Angiosperms,Orchidaceae,Epidendrum,miserrimum,Epidendrum miserrimum,holoepiphyte,,,,,,,Presence_only,300,1795,23.8999996185303,Ombrophilous Forest,YES,
FRAL_00646,FRAL,E0646,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.76083,-43.35027,100,Parque Halfeld,Angiosperms,Bromeliaceae,Tillandsia,recurvata,Tillandsia recurvata,facultative,Bignoniaceae,Handroanthus,chrysotrichus,Handroanthus chrysotrichus,2015,2016,Presence_only,686,1504,23.2999992370605,Seasonal Forest,YES,
KERB_04762,KERB,E4762,CONTENDA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.604126,-49.570547,Forest fragment,General Lucio,Angiosperms,Orchidaceae,Capanemia,micromera,Capanemia micromera,holoepiphyte,,,,,2002,2006,Abundance,872,1323,21,Ombrophilous Forest,YES,
MENE2_03526,MENE2,E12296,DOMINGOS MARTINS,ESPIRITO SANTO,ES,Brazil,,,-20.403889,-41.019167,Coordinates given in the herbarium record,Parque Estadual da Pedra Azul,Angiosperms,Orchidaceae,Brasiliorchis,marginata,Brasiliorchis marginata,holoepiphyte,,,,,,,Presence_only,1304,1487,18.2999992370605,Ombrophilous Forest,YES,
MENE2_04009,MENE2,E12735,SANTA TERESA,ESPIRITO SANTO,ES,Brazil,,,-19.9677778,-40.56,Coordinates given in the herbarium record,"Estacao Biologica Santa Lucia. Trilha para o Tumulo de Augusto Ruschi, ao lado da ponte Jose Molina.",Angiosperms,Orchidaceae,Brasiliorchis,picta,Brasiliorchis picta,holoepiphyte,,,,,,,Presence_only,626,1312,22.7999992370605,Ombrophilous Forest,YES,
MENE2_12163,MENE2,E20148,SAO JOAO DALIANCA,GOIAS,GO,Brazil,,,-14.7056,-47.5247,Coordinates given in the herbarium record,3 km by road S of Sao Joao da Alianca. Serra Geral do Parana.,Angiosperms,Araceae,Philodendron,bipinnatifidum,Philodendron bipinnatifidum,hemiepiphyte,,,,,,,Presence_only,,,,,NO,
KERB_08565,KERB,E8565,GUARAPUAVA,PARANA,PR,Brazil,ABUNDANCE,Flooded Forest,-25.521863,-51.416667,Forest fragment,Rio Sao Jeronimo,Angiosperms,Piperaceae,Peperomia,catharinae,Peperomia catharinae,holoepiphyte,Euphorbiaceae,Gymnanthes,klotzschiana,Gymnanthes klotzschiana,2003,2003,Abundance,984,1735,19.7000007629395,Savanna,YES,
KERB_01294,KERB,E1294,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Angiosperms,Orchidaceae,Acianthera,luteola,Acianthera luteola,holoepiphyte,Clethraceae,Clethra,scabra,Clethra scabra,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,
KERB_07639,KERB,E7639,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.666271,-49.269229,Forest fragment,Fazenda Experimental Gralha Azul 2,Angiosperms,Piperaceae,Peperomia,tetraphylla,Peperomia tetraphylla,holoepiphyte,,,,,2015,2017,Abundance,910,1294,20.5,Ombrophilous Forest,YES,
ANNE_00771,ANNE,16500,BENEDITO NOVO,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-26.9,-49.4833,Municipality,Fazenda Campo do Zinco,Ferns,Aspleniaceae,Asplenium,gastonis,Asplenium gastonis,facultative,,,,,2009,2009,Presence_only,367,1567,21.1000003814697,Ombrophilous Forest,YES,
SANG_00027,SANG,27,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.73222,-43.36972,100,Jardim Botanico - UFJF/Mata do Krambeck,Angiosperms,Orchidaceae,Polystachya,estrellensis,Polystachya estrellensis,holoepiphyte,Anacardiaceae,Mangifera,indica,Mangifera indica,2017,2018,Presence_only,689,1519,23.2000007629395,Seasonal Forest,YES,
KESS_01520,KESS,E1520,GUARATUBA,PARANA,PR,Brazil,,,-25.8828,-48.5747,Municipality,,Angiosperms,Bromeliaceae,Vriesea,carinata,Vriesea carinata,holoepiphyte,,,,,,,Presence_only,1,1979,25,,YES,
KERB_05346,KERB,E5346,ARAUCARIA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.588749,-49.347156,Forest fragment,REPAR,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,,,,,2000,2002,Abundance,914,1284,20.8999996185303,Ombrophilous Forest,YES,
MENE2_23966,MENE2,E30878,MOGI DAS CRUZES,SAO PAULO,SP,Brazil,,,-23.5228,-46.1883,Coordinates given in the herbarium record,,Angiosperms,Bromeliaceae,Vriesea,carinata,Vriesea carinata,holoepiphyte,,,,,,,Presence_only,717,1582,20.6000003814697,Ombrophilous Forest,YES,
FUME_00986,FUME,E0992,ITAMONTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-22.36364,-44.74142,20,"Parque Nacional do Itatiaia, Casa de Pedra",Ferns,Dryopteridaceae,Rumohra,adiantiformis,Rumohra adiantiformis,facultative,,,,,2017,2017,Presence_absence,2162,2220,14.1999998092651,Ombrophilous Forest,YES,
ANNE_00131,ANNE,20171,JOINVILLE,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-26.2667,-49.1333,Municipality,Rio Manso,Angiosperms,Bromeliaceae,Nidularium,angustibracteatum,Nidularium angustibracteatum,holoepiphyte,,,,,2010,2010,Presence_only,564,1593,20.8999996185303,Other,YES,
MENE2_20619,MENE2,E27835,SILVA JARDIM,RIO DE JANEIRO,RJ,Brazil,,,-22.5,-42.3166667,Coordinates given in the herbarium record,"Reserva Biologica de Poco das Antas, Estrada para Juturnaiba, proximo a barragem.",Angiosperms,Bromeliaceae,Tillandsia,geminiflora,Tillandsia geminiflora,holoepiphyte,,,,,,,Presence_only,138,1173,25.6000003814697,Ombrophilous Forest,YES,
KERB_05014,KERB,E5014,ARAUCARIA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.598863,-49.519503,Forest fragment,Guajuvira,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,,,,,2002,2006,Abundance,884,1332,20.8999996185303,Ombrophilous Forest,YES,
ZORZ_00019,ZORZ,E0019,IUNA,ESPIRITO SANTO,ES,Brazil,1,Secondary Forest,-20.366132,-41.474379,Forest fragment,"Serra do Valentim, Propriedade do Seu Aristides",Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,,,,,2011,2017,Presence_only,1212,1443,19.3999996185303,Ombrophilous Forest,YES,Only botanical collections
KERB_08609,KERB,E8609,GUARAPUAVA,PARANA,PR,Brazil,ABUNDANCE,Flooded Forest,-25.521863,-51.416667,Forest fragment,Rio Sao Jeronimo,Ferns,Polypodiaceae,Pleopeltis,macrocarpa,Pleopeltis macrocarpa,facultative,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,2003,2003,Abundance,984,1735,19.7000007629395,Savanna,YES,
MENE2_21947,MENE2,E29042,GENERAL CARNEIRO,PARANA,PR,Brazil,,,-26.4275,-51.3156,Coordinates given in the herbarium record,Fazenda Pizzatto,Angiosperms,Bromeliaceae,Tillandsia,stricta,Tillandsia stricta,facultative,,,,,,,Presence_only,953,1664,20.6000003814697,Ombrophilous Forest,YES,
SARA_00282,SARA,E0282,CAMACAN,BAHIA,BA,Brazil,12,Dense Ombrophilous Forest,-15.391667,-39.565278,Study site,RPPN Serra Bonita,Ferns,Dryopteridaceae,Elaphoglossum,prestonii,Elaphoglossum prestonii,facultative,,,,,2010,2010,Abundance,152,1105,22.2000007629395,Ombrophilous Forest,YES,
KERB_06950,KERB,E6950,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.661593,-49.277089,Forest fragment,Fazenda Experimental Gralha Azul,Ferns,Aspleniaceae,Asplenium,harpeodes,Asplenium harpeodes,holoepiphyte,,,,,2008,2015,Abundance,910,1304,20.3999996185303,Ombrophilous Forest,YES,
ANNE_03215,ANNE,15485,PRESIDENTE NEREU,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-27.2667,-49.3167,Municipality,Braco Thieme,Angiosperms,Gesneriaceae,Nematanthus,tessmannii,Nematanthus tessmannii,holoepiphyte,,,,,2009,2009,Presence_only,602,1602,22.7000007629395,Ombrophilous Forest,YES,
MENE2_19540,MENE2,E26854,NOVA FRIBURGO,RIO DE JANEIRO,RJ,Brazil,,,-22.2819,-42.5311,Coordinates given in the herbarium record,"MORRO DA CRUZ. HERBARIO E. AMARANTE. A.N6,.",Angiosperms,Orchidaceae,Stelis,catharinensis,Stelis catharinensis,holoepiphyte,,,,,,,Presence_only,922,1372,21.7999992370605,Ombrophilous Forest,YES,
PERE_00284,PERE,EEC101-2-,GALIA,SAO PAULO,SP,Brazil,,Forest Interior,-22.40066461,-49.69504694,10,Estacao Ecologica Caetetus,Angiosperms,Moraceae,Ficus,citrifolia,Ficus citrifolia,hemiepiphyte,,,,,2007,2011,Presence_only,611,1284,23.7000007629395,Seasonal Forest,YES,"habito terricola; amostragem assistematica em uma area de ~ 100.000 ha entre as coordenadas -49,869 dd -22,513 dd e -49,534 dd -22,249 dd.  habito terricola:sim"
MESI_00329,MESI,E0329,SANTA RITA,PARAIBA,PB,Brazil,1,Forest,-6.9913,-34.9563,Forest fragment,RPPN Gargau,Mosses,Calymperaceae,Calymperes,afzelii,Calymperes afzelii,facultative,,,,,2010,2010,Presence_only,51,1654,26.7000007629395,Seasonal Forest,YES,
MENE2_04564,MENE2,E1324,TORRES,RIO GRANDE DO SUL,RS,Brazil,,,-29.3353,-49.7269,Coordinates given in the herbarium record,,Angiosperms,Bromeliaceae,Aechmea,kertesziae,Aechmea kertesziae,holoepiphyte,,,,,,,Presence_only,,,,,YES,
MENE2_28785,MENE2,E5211,RUY BARBOSA,BAHIA,BA,Brazil,,,-12.300833,-40.478333,Coordinates given in the herbarium record,"Serra do Orobo, Patio das Orquideas.",Angiosperms,Orchidaceae,Bulbophyllum,meridense,Bulbophyllum meridense,holoepiphyte,,,,,,,Presence_only,446,758,22.2999992370605,Seasonal Forest,YES,
MENE2_00704,MENE2,E0704,GUARAQUECABA,PARANA,PR,Brazil,,,-25.3066667,-48.3297223,Coordinates given in the herbarium record,Parque Nacional do Superagui.,Angiosperms,Bromeliaceae,Aechmea,caudata,Aechmea caudata,holoepiphyte,,,,,,,Presence_only,1,2198,26.1000003814697,,YES,
ANNE_02932,ANNE,24457,ARAQUARI,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-26.55,-48.6833,Municipality,Canudo / WEG Floresta,Ferns,Polypodiaceae,Microgramma,percussa,Microgramma percussa,holoepiphyte,,,,,2010,2010,Presence_only,3,1700,24.7000007629395,Ombrophilous Forest,YES,
MINE_00402,MINE,402,PRAIA GRANDE,SANTA CATARINA,SC,Brazil,32,Forest Interior,-29.16273889,-50.10022222,1.5,Nacional Aparados da Serra Park,Ferns,Polypodiaceae,Pleopeltis,pleopeltidis,Pleopeltis pleopeltidis,holoepiphyte,,,,,2012,2015,Presence_only,948,1885,19.6000003814697,Savanna,YES,
MENE2_28778,MENE2,E5204,PIATA,BAHIA,BA,Brazil,,,-13.08,-41.894167,Coordinates given in the herbarium record,,Angiosperms,Orchidaceae,Bulbophyllum,mentosum,Bulbophyllum mentosum,holoepiphyte,,,,,,,Presence_only,1136,923,19.2999992370605,,YES,
ANNE_01331,ANNE,16413,PRESIDENTE NEREU,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-27.1667,-49.2167,Municipality,Rio Novo,Ferns,Blechnaceae,Lomaridium,acutum,Lomaridium acutum,hemiepiphyte,,,,,2009,2009,Presence_only,622,1638,21.6000003814697,Ombrophilous Forest,YES,
JABOT_00777,JABOT,427557,PONTA GROSSA,PARANA,PR,Brazil,,,-25.23333,-50,Coordinates given in the herbarium record,,Ferns,Polypodiaceae,Pecluma,recurvata,Pecluma recurvata,holoepiphyte,,,,,2003,2003,Presence_only,911,1544,21,Savanna,YES,
FRAL_01549,FRAL,E1549,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.756389,-43.350556,50,Praca Largo do Riachuelo,Angiosperms,Bromeliaceae,Tillandsia,tricholepis,Tillandsia tricholepis,holoepiphyte,Fabaceae,Tipuana,tipu,Tipuana tipu,2015,2016,Presence_only,686,1501,23.6000003814697,Seasonal Forest,YES,
KESS_00558,KESS,E0558,CUNHA,SAO PAULO,SP,Brazil,,Forest Fragment,-23.07,-44.96,Municipality,,Angiosperms,Bromeliaceae,Vriesea,pabstii,Vriesea pabstii,holoepiphyte,,,,,,,Presence_only,919,1432,20.2000007629395,Ombrophilous Forest,YES,
FUME_03033,FUME,E3052,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.69636,-43.89749,100,"Parque Estadual do Ibitipoca, Gruta do Cruzeiro",Angiosperms,Orchidaceae,Bifrenaria,vitellina,Bifrenaria vitellina,holoepiphyte,Nyctaginaceae,Guapira,opposita,Guapira opposita,2014,2014,Presence_absence,1714,1771,18,Seasonal Forest,YES,
GOSI_02263,GOSI,E2085,TRES BARRAS,SANTA CATARINA,SC,Brazil,,Secondary Forest,-26.106,-50.322,Municipality,,Angiosperms,Bromeliaceae,Vriesea,rodigasiana,Vriesea rodigasiana,holoepiphyte,,,,,2014,2017,Presence_only,769,1440,21.5,Ombrophilous Forest,YES,
MINE_00709,MINE,709,CAMBARA DO SUL,RIO GRANDE DO SUL,RS,Brazil,53,Forest Interior,-29.16197222,-50.07338056,1.5,Nacional Aparados da Serra Park,Ferns,Hymenophyllaceae,Hymenophyllum,polyanthos,Hymenophyllum polyanthos,holoepiphyte,,,,,2012,2015,Presence_only,1018,1884,19.3999996185303,Savanna,YES,
MENE2_24613,MENE2,E31466,LENCOIS,BAHIA,BA,Brazil,,,-12.45,-41.45,Coordinates given in the herbarium record,Serra da Chapadinha.,Angiosperms,Bromeliaceae,Vriesea,friburgensis,Vriesea friburgensis,holoepiphyte,,,,,,,Presence_only,647,863,21.3999996185303,Other,YES,
MENE2_29043,MENE2,E5469,RIO PRETO,MATO GROSSO DO SUL,MS,Brazil,,,-22.0129,-43.8628,Coordinates given in the herbarium record,Fazenda SantAna,Angiosperms,Orchidaceae,Campylocentrum,aromaticum,Campylocentrum aromaticum,holoepiphyte,,,,,,,Presence_only,992,1478,22.1000003814697,Seasonal Forest,YES,
MENE2_26752,MENE2,E33410,MARINGA,PARANA,PR,Brazil,,,-23.408519,-51.935631,Coordinates given in the herbarium record,Parque Ecologico do Campus da UEM,Angiosperms,Orchidaceae,Zygopetalum,maxillare,Zygopetalum maxillare,holoepiphyte,,,,,,,Presence_only,438,1272,20.7000007629395,Seasonal Forest,YES,
ANNE_00676,ANNE,15165,TAIO,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-27,-50.1167,Municipality,"Passo Manso, Fazenda Taruma",Angiosperms,Araceae,Anthurium,scandens,Anthurium scandens,holoepiphyte,,,,,2009,2009,Presence_only,899,1525,21.2999992370605,Ombrophilous Forest,YES,
