Record ID,Data Resource ID,Data Resource Name,Institution ID,Institution,Collection ID,Collection,Licence,Catalogue Number,Taxon Concept GUID,Scientific Name - original,Vernacular name - original,Scientific Name,Taxon Rank,Vernacular name,Kingdom,Phylum,Class,Order,Family,Genus,Species,Institution Code,Collection Code,Locality,Latitude - original,Longitude - original,Geodetic datum - original,Latitude,Longitude,Coordinate Uncertainty in Metres,Country - parsed,State - parsed,Minimum elevation in meters,Maximum elevation in meters,Minimum depth in meters,Maximum depth in meters,Individual count,Year,Month,Basis Of Record,Basis Of Record - original,Occurrence status,Sex,Taxonomic Quality,Location Quality,Collector,identified _ by,identified _ date,Record number,raw _ sampling _ protocol,event _ id,Occurrence status assumed to be present,Coordinates are out of range for species,Coordinates dont match supplied country,Country inferred from coordinates,Day and month transposed,Coordinates derived from verbatim coordinates,First of the century,First of the month,First of the year,Geodetic datum assumed WGS84,Identification date before occurrence date,Incomplete collection date,Invalid collection date,Invalid scientific name,Coordinates are transposed,Min and max altitude reversed,Name not in national checklists,Latitude is negated,Longitude is negated,Collector name unparseable,Supplied country not recognised,Type status not recognised,Supplied coordinates are zero,Zero latitude,Zero longitude,Name not recognised,Collection code not recognised,Institution code not recognised,Coordinate uncertainty not valid,Kingdom not recognised,Georeferenced after occurrence date,Unrecognized geodetic datum,Depth value non-numeric,Precision / range mismatch,Basis of record badly formed,Coordinate precision and uncertainty transposed
8a4e999c-e3ea-4d42-b561-063c9bca961c,dr277,Base de dados do Herbário Leopoldo Krieger,in46,Universidade Federal de Juiz de Fora,co154,Herbário Leopoldo Krieger,CC-BY-NC,2505,336663,Chrysolaena obovata (Less.) Dematt.,NA,Chrysolaena obovata,species,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Chrysolaena,Chrysolaena obovata,UFJF,CESJ,Serra do Curral - Lagoa Seca,0,0,NA,NA,NA,NA,NA,NA,-9999,0,NA,NA,NA,1955,09,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,L. Roth,L.C.Pereira,NA,CESJ2505,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE
d6ee622c-2d4f-4e78-b25d-4b44deada44f,dr217,Projeto Flora do Brasil 2020,NA,NA,NA,NA,CC-BY-NC,NA,291240,Excoecaria biglandulosa var. moritziana (Klotzsch) Müll.Arg.,NA,Excoecaria biglandulosa var. moritziana,variety,NA,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Excoecaria,Excoecaria biglandulosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,present,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE
e21b0997-badc-4541-913e-053928ea071a,dr242,Herbário do Museu Botânico Municipal de Curitiba - MBM,in41,Museu Botânico Municipal,co131,Herbário do MBM,NA,253036,282923,Lantana trifolia L.,NA,Lantana trifolia,species,Threeleaf shrubverbena,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Lantana,Lantana trifolia,MBM,HMBM,¯R_x0002_,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1914,03,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Jönsson, G.","Moldenke, H.N.",NA,100,NA,NA,TRUE,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d1a85e6a-bd9d-431e-9b82-ba9f61aacde2,dr246,Base de dados do Herbário IAN,NA,NA,NA,NA,CC-BY-NC,66200,390557,Raddia urbaniana Hitchc. & Chase,NA,Raddia urbaniana,species,NA,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Raddia,Raddia urbaniana,IAN,NA,/,0,0,NA,NA,NA,NA,NA,NA,-9999,0,NA,NA,NA,1928,10,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Sampaio, A",NA,NA,5211,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
ede3a881-1c36-4bba-af7e-cd9f09fc332c,dr235,Amostras brasileiras repatriadas do Jardim Botânico de Missouri,NA,NA,NA,NA,CC-BY-NC,MO1130091,364181,Apocynaceae Blepharodon bicuspidatum E. Fourn.,NA,Apocynaceae,family,Hoodias,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,NA,NA,MO,MO,"Drainage of the upper Rio Araguaia. Cerrado, ca. 2 km. S.E. of Piranhas.",NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1966,06,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Howard S. Irwin, R. Souza, J.W. Grear, Jr.;R. Reis dos Santos",NA,NA,17687,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE
efedb378-d147-45a3-a167-d91b9b18199c,dr391,Espécimes repatriados do Museu de História Natural de Londres,NA,NA,NA,NA,CC-BY-NC,BM000663870,360185,Syrrhopodon elongatus var. glaziovii (Hampe) W.D.Reese,NA,Syrrhopodon elongatus var. glaziovii,variety,NA,Plantae,Bryophyta,Bryopsida,Pottiales,Calymperaceae,Syrrhopodon,Syrrhopodon elongatus,NHMUK,BOT,NA,-10.773109,-53.08982,NA,-10.773109,-53.08982,NA,Brazil,NA,NA,NA,NA,NA,NA,1901,06,PreservedSpecimen,preservedSpecimen,present,NA,TRUE,TRUE,Victor Félix Schiffner,NA,NA,1966,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
9f068846-4804-47a9-bcc0-88bb5075b548,dr243,Herbário da Universidade Federal de Sergipe,in24,Universidade Federal de Sergipe,co70,Herbário da Universidade Federal de Sergipe,CC-BY-NC 4.0 (Int),29488,285203,Emilia,NA,Emilia,genus,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Emilia,NA,Universidade Federal de Sergipe,ASE,Assentamento Nossa Senhora Aparecida,-10.1035,-37.419861,NA,-10.1035,-37.419861,NA,NA,NA,NA,NA,NA,NA,NA,2013,09,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,TRUE,"Rocha, LP; Freire, GS; Santos, E","Freire, GS; Rocha, LP",2013-10-01,39,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
5965e362-8445-4c75-b61f-7bd896356531,dr232,Amostras brasileiras new york,NA,NA,NA,NA,CC-BY-NC,NY01091378,364204,Asteraceae,NA,Asteraceae,family,Tournesols,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,NY,NY,Caraca,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1972,07,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,L. Emygdio de Mello Filho;,NA,NA,3522,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7fc6b4b7-4522-4980-b25c-2c5ef648d08d,dr335,Base de dados do Herbário Caririense Dárdano de Andrade-Lima,in59,Universidade Regional do Cariri,co183,Herbário Caririense Dárdano de Andrade-Lima,CC-BY-NC,9838,288980,Erytroxylum nummularia,NA,Erythroxylum nummularium,species,NA,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Erythroxylaceae,Erythroxylum,Erythroxylum nummularium,URCA,HCDAL,Chapada do Araripe.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,01,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"""Ribeiro, D. .A.""","""LUCIANA SILVA CORDEIRO, L.S.C.""",2019-04-03,HCDAL9838,NA,NA,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
bb498b77-0440-45af-bfa5-a72a6958ed31,dr324,Base de dados repatriados do tropicos.org,NA,NA,NA,NA,CC0,100207953,364468,Loranthaceae,NA,Loranthaceae,family,Guirarepoti,Plantae,Tracheophyta,Magnoliopsida,Santalales,Loranthaceae,NA,NA,MO,MO,"Mun. Cocalzinho, Serra dos Pireneus, Faz. Capitão do Mato. Floresta de galeria aos lados do Córrego Água Fria.",-15.8,-48.8,NA,-15.8,-48.8,NA,Brazil,NA,NA,NA,NA,NA,1,2004,10,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,TRUE,Piero G. Delprete|Vera L. Gomes-Klein,NA,NA,Delprete 8947,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
30e701c7-29db-4b9e-8bf4-7f04dfc1d494,dr382,Dados repatriados da base de dados do National Center for Biotechnology Information,NA,NA,NA,NA,CC0,NA,318215,Manihot esculenta subsp. flabellifolia (Pohl) Cif.,NA,Manihot esculenta subsp. flabellifolia,subspecies,NA,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Manihot,Manihot esculenta,INSDC,NA,Brazil:Central Brazil,-6.87,-61.28,NA,-6.87,-61.28,NA,Brazil,NA,NA,NA,NA,NA,NA,2009,06,MaterialSample,materialSample,present,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
b93669d9-5340-4f6f-bdf5-0aa57ad10ee4,dr216,Herbário RB - Rio de Janeiro Botanical Garden Herbarium Collection,in5,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro,co125,Herbário RB,CC-BY 4.0 (Int),RB00387102,309731,Stemodia durantifolia (L.) Sw.,NA,Stemodia durantifolia,species,NA,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Stemodia,Stemodia durantifolia,JBRJ,RB,"Margem direita do Rio São francisco, lugares inundáveis, águas paradas ou correntes.",NA,NA,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,1987,09,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,J. Elias de Paula,M. Peron,1987-10-30,2089,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35ab5e91-2926-4b55-a36f-6fd22d0e424e,dr388,Amostras repatriadas de plantas vasculares do Brasil do Filed Museum de Chicago,NA,NA,NA,NA,CC0,NA,304193,Naucleopsis macrophylla Miq.,NA,Naucleopsis macrophylla,species,NA,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Naucleopsis,Naucleopsis macrophylla,Field Museum,Botany,NA,-11,-63,NA,-11,-63,NA,Brazil,NA,NA,NA,NA,NA,NA,1986,06,PreservedSpecimen,preservedSpecimen,present,NA,TRUE,TRUE,W. W. Thomas,RRC ID Flag,1989-01-01,4950,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
4214f06d-595e-497f-802d-9f1eaa2b5402,dr245,Base de dados do Herbário da Universidade Estadual de Campinas,in26,Universidade Estadual de Campinas,co72,Herbário UEC,CC-BY-NC,167512,287021,Hirtella hebeclada Moric. ex DC. [1],NA,Hirtella,genus,NA,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Hirtella,NA,UNICAMP,UEC,"Mata da Fazenda Santa Helena (Fragmento P1); Ã¡rea total: 12,4 ha., Floresta estacional semidecidual.",-22.54,-46.54,NA,-22.54,-46.54,NA,NA,NA,0,887,NA,NA,NA,2000,06,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,TRUE,"Santos, K.; Belinello, R.","Santos, K.",NA,2289,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
793ab1e7-e32f-48ce-bfa5-65d751325262,dr246,Base de dados do Herbário IAN,in28,Instituto Agronômico do Norte,co74,Herbário do Instituto Agronômico Norte,CC-BY-NC,169838,310834,Astronium gracile Engl.,NA,Astronium gracile,species,NA,Plantae,NA,NA,NA,Anacardiaceae,Astronium,Astronium gracile,IAN,HIAN,=,0,0,NA,NA,NA,NA,NA,NA,-9999,0,NA,NA,NA,1999,02,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Cordeiro, MR; Baider, C",NA,NA,3017,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
41c709d4-6d10-4a95-9cde-1dd4893e3e15,dr233,Amostras Brasileiras Repatriadas do Kew Garden de Londres,NA,NA,NA,NA,CC-BY-NC,K000941271,364204,Asteraceae Campuloclinium purpurascens (Sch.Bip. ex Baker) R.M.King & H.Rob.,NA,Asteraceae,family,Tournesols,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,K,K,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1916,04,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,";P. Dus√©n,Dus  n, P.",Administrador,2017-05-12,18090,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA
d0503d58-1c62-46bb-9583-88fb697c1108,dr261,Base de dados do Herbário do Centro de Pesquisas do Cacau,in45,Comissão Executiva do Plano da Lavoura Cacaueira,co140,Herbário do Centro de Pesquisas do Cacau,CC-BY-NC,116078,341103,Myrceugenia pilotantha,NA,Myrceugenia pilotantha,species,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrceugenia,Myrceugenia pilotantha,Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),CEPEC,"Serra do Corcovado. 13,8km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.",-14.705833,-39.603333,NA,-14.705833,-39.603333,NA,NA,NA,650,650,NA,NA,NA,2007,01,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,TRUE,"Borges, R.A.X.",Sem Informação,NA,548,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
34e8403a-074f-45e6-8bf2-c98f2684e2e1,dr385,Base de dados de ocorrencias da cwrdiversity,NA,NA,NA,NA,CC0,3119375,295106,Panicum mertensii Roth,NA,Panicum mertensii,species,Capim-lixa,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum mertensii,Bioversity,NA,Dois Irmaos.  Vicinity of Pernambuco (Recife),NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1924,11,NA,occurrence,present,NA,TRUE,NA,M. A. Chase,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,TRUE,FALSE
ea0711be-e5eb-44c4-b516-f7fe5ef05c9f,dr323,Base de dados de R-Tipos do Herbário R do Museu Nacional,in1,Museu Nacional do Rio de Janeiro,co175,Herbário R do MNRJ,CC-BY-NC,56403C,332253,Syngonanthus caracensis,NA,Syngonanthus,genus,NA,Plantae,Tracheophyta,Liliopsida,Poales,Eriocaulaceae,Syngonanthus,NA,MNRJ,R-TIPOS,Serra do Caraça,NA,NA,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,1906,04,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Silveira, A.A.",NA,NA,HS,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA
369db793-3db2-419a-a1de-a298f20e77b0,dr385,Base de dados de ocorrencias da cwrdiversity,NA,NA,NA,NA,CC0,2455450,339649,Ficus cuatrecasana Dugand,NA,Ficus,genus,NA,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,NA,Bioversity,NA,Brasil.,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,occurrence,present,NA,TRUE,NA,NA,NA,NA,294177,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,TRUE,FALSE
18358a56-c661-40b2-ab6b-8901cfbcf681,dr388,Amostras repatriadas de plantas vasculares do Brasil do Filed Museum de Chicago,NA,NA,NA,NA,CC0,V0064214F,339448,Mollinedia acutissima Perkins,NA,Mollinedia acutissima,species,NA,Plantae,Tracheophyta,Magnoliopsida,Laurales,Monimiaceae,Mollinedia,Mollinedia acutissima,Field Museum,Botany,NA,-22,-42.5,NA,-22,-42.5,NA,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,PreservedSpecimen,preservedSpecimen,present,NA,TRUE,TRUE,A. F. M. Glaziou,NA,NA,17760,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
82dd3ea9-9c52-4232-9a5c-cb3a76ce9b36,dr247,Base de dados do Herbário da UnB,NA,NA,NA,NA,NA,42443,319384,Galactia stereophylla Harms,NA,Galactia stereophylla,species,NA,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Galactia,Galactia stereophylla,HUB,HUB,Parque Nacional de Brasília,0,0,NA,NA,NA,NA,NA,NA,-9999,0,NA,NA,NA,1992,02,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Barros, MAG","Ceolin, GB",NA,2224,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
89219b6b-a09b-4157-9a30-a33ee3d9efa8,dr246,Base de dados do Herbário IAN,NA,NA,NA,NA,CC-BY-NC,121938,303553,Adelobotrys,NA,Adelobotrys,genus,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Adelobotrys,NA,IAN,NA,ªï,0,0,NA,NA,NA,NA,NA,NA,-9999,0,NA,NA,NA,1967,08,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Pires, JM; Silva, NT da",NA,NA,11228,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
c80e9021-c5a2-4453-9ba7-8010e5e236b6,dr324,Base de dados repatriados do tropicos.org,NA,NA,NA,NA,CC0,1827523,290180,Aniba citrifolia Mez,NA,Aniba citrifolia,species,NA,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Aniba,Aniba citrifolia,MO,MO,"Distrito Agropecuário, Reserve 1501 (Km 41). Non-flooded moist forest.",-240722,-5972777,NA,-240722,-5972777,NA,Brazil,NA,NA,NA,NA,NA,NA,1991,08,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,FALSE,Maria Aparecida de Freitas|et al.,H. van der Werff (MO),1992-01-01,Freitas 869,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
b8384703-451f-4e38-b2d1-25e43ada271c,dr258,Base de dados do Herbário da Universidade de São Paulo,NA,NA,NA,NA,NA,155355,296934,Sideroxylon obtusifolium (Roem. & Schult.) T.D.Penn.,NA,Sideroxylon obtusifolium,species,NA,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Sideroxylon,Sideroxylon obtusifolium,SPF,SPF,NA,-12.71667,-39.7,NA,-12.71667,-39.7,NA,NA,NA,390,430,NA,NA,NA,1996,01,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,TRUE,"França, F","Pirani, JR",2003-01-01,1493,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
a77183da-2af5-4162-ba99-6485d60788d7,dr233,Amostras Brasileiras Repatriadas do Kew Garden de Londres,NA,NA,NA,NA,CC-BY-NC,K000924516,364204,Asteraceae Fleischmannia microstemon (Cass.) R.M.King & H.Rob.,NA,Asteraceae,family,Tournesols,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,K,K,Vicinity of Auaris.,404.999.999.999.999.000,-6.436.666.666.666.660,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1969,02,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"G.T. Prance;Ramos, J.F.,J.F. Ramos,Prance, G.T.,Farias, L.G.,Steward, J.R.,J.R. Steward,L.G. Farias",D.J.N. Hind,2012-01-01,9664,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA
ee06a6e0-85c4-4418-bbfb-f5c97b50e49b,dr216,Herbário RB - Rio de Janeiro Botanical Garden Herbarium Collection,in5,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro,co125,Herbário RB,CC-BY 4.0 (Int),RB00428647,392572,Senecio subarnicoides Cabrera,NA,Senecio subarnicoides,species,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio subarnicoides,JBRJ,RB,Serra da Boa Vista.,NA,NA,NA,NA,NA,NA,Brasil,NA,1000,1000,NA,NA,NA,1960,10,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,Reitz; Klein,W.I. Matzenbacher,1995-07-21,10181,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
