database_id,verbatim_scientificName,decimalLatitude,decimalLongitude,occurrenceID,verbatimEventDate,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,identifiedBy,coordinateUncertaintyInMeters,recordedBy,country_suggested,countryCode,coordinates_transposed,.uncer_terms,original_search,suggested_name,distance,notes,taxonID,scientificName,taxonRank,taxonomicStatus,acceptedNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,parentNameUsageID,originalNameUsageID,scientificNameAuthorship,vernacularName
AT_EPIPHYTES_8392,Elaphoglossum rigidum,-15.391667,-39.565278,E0316,2010,Brazil,BAHIA,CAMACAN,RPPN Serra Bonita,Study site,,,,,BRAZIL,BR,TRUE,TRUE,Elaphoglossum rigidum,,,heterotypic synonym,,,,,,,,,,,,,,,,,
AT_EPIPHYTES_8503,Ficus clusiifolia,-22.54,-44.17,732108,2006,Brazil,RIO DE JANEIRO,BARRA MANSA,"",Municipality,,,,,BRAZIL,BR,TRUE,TRUE,Ficus clusiifolia,,,heterotypic synonym,,,,,,,,,,,,,,,,,
AT_EPIPHYTES_8573,Hymenophyllum polyanthos,-20.72175,-42.48216,E0521,2017,Brazil,MATO GROSSO DO SUL,ARAPONGA,"Parque Estadual Serra do Brigadeiro, Pico do Grama",20,,,,,BRAZIL,BR,TRUE,TRUE,Hymenophyllum polyanthos,,,heterotypic synonym,,,,,,,,,,,,,,,,,
AT_EPIPHYTES_8698,Hymenophyllum polyanthos,-29.02740278,-49.94911667,307,2015,Brazil,RIO GRANDE DO SUL,CAMBARA DO SUL,Nacional Aparados da Serra Park,1.5,,,,,BRAZIL,BR,TRUE,TRUE,Hymenophyllum polyanthos,,,heterotypic synonym,,,,,,,,,,,,,,,,,
AT_EPIPHYTES_8753,Hymenophyllum polyanthos,-25.240888,-48.830907,E6226,2011,Brazil,PARANA,CAMPINA GRANDE DO SUL,Morro Caratuva,Forest fragment,,,,,BRAZIL,BR,TRUE,TRUE,Hymenophyllum polyanthos,,,heterotypic synonym,,,,,,,,,,,,,,,,,
AT_EPIPHYTES_9069,Hymenophyllum polyanthos,-15.383333,-39.55,E025,2009,Brazil,BAHIA,CAMACAN,RPPN Serra Bonita,Study site,,,,,BRAZIL,BR,TRUE,TRUE,Hymenophyllum polyanthos,,,heterotypic synonym,,,,,,,,,,,,,,,,,
AT_EPIPHYTES_9094,Hymenophyllum polyanthos,-25.240888,-48.830907,E6003,2011,Brazil,PARANA,CAMPINA GRANDE DO SUL,Morro Caratuva,Forest fragment,,,,,BRAZIL,BR,TRUE,TRUE,Hymenophyllum polyanthos,,,heterotypic synonym,,,,,,,,,,,,,,,,,
AT_EPIPHYTES_9258,Hymenophyllum polyanthos,-22.1225,-44.7443,E6413,2013,Brazil,MATO GROSSO DO SUL,BAEPENDI,"Parque Estadual da Serra do Papagaio, Chapadao",500,,,,,BRAZIL,BR,TRUE,TRUE,Hymenophyllum polyanthos,,,heterotypic synonym,,,,,,,,,,,,,,,,,
AT_EPIPHYTES_9265,Hymenophyllum polyanthos,-29.16297778,-50.10261389,478,2015,Brazil,RIO GRANDE DO SUL,CAMBARA DO SUL,Nacional Aparados da Serra Park,1.5,,,,,BRAZIL,BR,TRUE,TRUE,Hymenophyllum polyanthos,,,heterotypic synonym,,,,,,,,,,,,,,,,,
AT_EPIPHYTES_9353,Hymenophyllum polyanthos,-29.07250278,-49.96206944,71,2015,Brazil,RIO GRANDE DO SUL,CAMBARA DO SUL,Nacional Aparados da Serra Park,1.5,,,,,BRAZIL,BR,TRUE,TRUE,Hymenophyllum polyanthos,,,heterotypic synonym,,,,,,,,,,,,,,,,,
AT_EPIPHYTES_9381,Codonanthopsis uleana,-15.9508,-39.5339,E7038,,Brazil,BAHIA,ITAPEBI,"Ventania, Fazenda Guarany. , Cabruca",Coordinates given in the herbarium record,,,,,BRAZIL,BR,TRUE,TRUE,Codonanthopsis uleana,,,homotypic synonym,,,,,,,,,,,,,,,,,
AT_EPIPHYTES_9640,Ficus clusiifolia,-22.425402,-42.747049,E0485,2018,Brazil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Guapiacu,10,,,,,BRAZIL,BR,TRUE,TRUE,Ficus clusiifolia,,,heterotypic synonym,,,,,,,,,,,,,,,,,
AT_EPIPHYTES_9657,Elaphoglossum rigidum,-15.391667,-39.565278,E0321,2010,Brazil,BAHIA,CAMACAN,RPPN Serra Bonita,Study site,,,,,BRAZIL,BR,TRUE,TRUE,Elaphoglossum rigidum,,,heterotypic synonym,,,,,,,,,,,,,,,,,
AT_EPIPHYTES_9991,Hymenophyllum polyanthos,-25.240888,-48.830907,E6143,2011,Brazil,PARANA,CAMPINA GRANDE DO SUL,Morro Caratuva,Forest fragment,,,,,BRAZIL,BR,TRUE,TRUE,Hymenophyllum polyanthos,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_83,Ocotea mandioccana,-28.466667,-48.766667,538,1994-04-10,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Ocotea mandioccana,,,synonym | noAcceptedName,GBIF:7475212,Ocotea mandioccana,species,synonym,GBIF:8301605,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,mandioccana,,3034076,,A.Quinet,canela-garuva
BIEN_212,Tachigali subvelutina,-13.606944,-41.766111,2756,2004-11-01,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Tachigali subvelutina,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_221,Carica quercifolia,-23.420833,-48.492694,1365,2005-05-05,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Carica quercifolia,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_266,Hymenophyllum polyanthos,-10.8339,-52.8731,3567,1962-04-30,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Hymenophyllum polyanthos,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_385,Tachigali subvelutina,-14.876944,-43.0375,2515,2017-02-16,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Tachigali subvelutina,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_501,Trichocolea tomentosa,-25.453944,-48.920056,1954,2013-04-28,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Trichocolea tomentosa,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_647,Chiloscyphus martianus,-13.946667,-47.467222,1227,2010-08-29,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Chiloscyphus martianus,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_653,Tachigali setifera,-4.383333,-59.58,104,1983-06-23,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Tachigali setifera,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_658,Hymenophyllum polyanthos,-26.304167,-52.010833,1928,2013-09-23,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Hymenophyllum polyanthos,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_904,Hymenophyllum polyanthos,-29.4625,-50.615833,1722,2004-05-27,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Hymenophyllum polyanthos,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_1137,Eupatorium polystachyum,-27.234444,-52.027778,1839,1988-12-16,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Eupatorium polystachyum,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_1300,Vernonanthura membranacea,-15.94583,-47.87639,104,1988-04-28,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Vernonanthura membranacea,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_1935,Kyllinga pumila,-0.4166667,-64.4166667,249,1979-06-29,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Kyllinga pumila,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_2050,Gochnatia polymorpha,-25.76972,-49.71556,104,1980-12-11,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Gochnatia polymorpha,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_2103,Enterolobium gummiferum,-15.683055,-47.955277,3199,"",Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Enterolobium gummiferum,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_2232,Tachigali rubiginosa,-15.355833,-47.141111,3120,2003-03-19,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Tachigali rubiginosa,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_2489,Croton ceanothifolius,-25.170861,-49.924556,2459,2009-10-16,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Croton ceanothifolius,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_2516,Poincianella bracteosa,-4.904722,-39.140278,2879,2014-08-14,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Poincianella bracteosa,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_2861,Polygonum hispidum,-7.925361,-39.078139,1825,2011-02-18,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Polygonum hispidum,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_2878,Dahlstedtia muehlbergiana,-23.350133,-51.867211,2180,2011-06-24,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Dahlstedtia muehlbergiana,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_3081,Poincianella pyramidalis,-10.244444,-37.339444,3114,2010-08-17,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Poincianella pyramidalis,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_3126,Geogenanthus poeppigii,-8.4494,-71.3492,3271,1995-11-21,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Geogenanthus poeppigii,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_3158,Persea willdenovii,-13.26194,-41.92472,280,2000-04-01,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Persea willdenovii,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_3221,Carica quercifolia,-14.765278,-42.650833,1028,2009-08-04,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Carica quercifolia,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_3488,Buchenavia macrophylla,-2.9289898,-59.9468382,42,2011-08-18,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Buchenavia macrophylla,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_3607,Polygonum acuminatum,-7.468611,-73.567778,2756,1996-05-04,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Polygonum acuminatum,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_3762,Lundia longa,-8.195556,-36.3975,2756,2016-06-14,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Lundia longa,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_4957,Ipomoea setosa,-8.72,-35.840556,3165,2011-09-20,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Ipomoea setosa,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_5303,Pityrocarpa moniliformis,-9.481389,-43.084722,2879,2001-06-14,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Pityrocarpa moniliformis,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_5577,Deguelia angulata,-4.0421,-69.353,2136,2012-08-14,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Deguelia angulata,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_5731,Persea willdenovii,-23.49,-48.412778,2774,1986-11-13,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Persea willdenovii,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_5968,Chiloscyphus martianus,-23.3666,-45.0841,2136,2011-02-23,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Chiloscyphus martianus,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_6172,Trichomanes rigidum,-25.333333,-48.2,1244,1993-04-17,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Trichomanes rigidum,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_6852,Chiloscyphus muricatus,-23.3313,-45.1018,2136,2010-03-28,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Chiloscyphus muricatus,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_6887,Persea willdenovii,-27.1825,-50.217778,1278,2008-02-22,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Persea willdenovii,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_7107,Maytenus floribunda,-21.2987,-47.8997,196,2001-02-20,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Maytenus floribunda,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_7212,Pycreus flavescens,-5.833333,-36.058333,1570,1980-04-13,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Pycreus flavescens,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_7821,Poincianella pyramidalis,-10.218333,-37.42,3114,2010-08-17,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Poincianella pyramidalis,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_7893,Polygala leptocaulis,-10.3375,-36.490556,2756,2005-10-31,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Polygala leptocaulis,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_8043,Tachigali odoratissima,-5,-63,3567,1986-04-22,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Tachigali odoratissima,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_8118,Hymenaea longifolia,-15.05,-51.466667,1928,1996-10-28,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Hymenaea longifolia,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_8322,Enterolobium gummiferum,-15.683056,-47.955278,3120,2006-09-01,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Enterolobium gummiferum,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_8355,Deguelia dasycalyx,-13.761111,-42.375,2724,"",Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Deguelia dasycalyx,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_8389,Maytenus gonoclada,-13.264444,-41.919722,2724,"",Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Maytenus gonoclada,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_8540,Hymenaea longifolia,-10.8339,-52.8731,3567,"",Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Hymenaea longifolia,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_8648,Pityrocarpa moniliformis,-11.05,-45.35,1928,2010-02-01,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Pityrocarpa moniliformis,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_8720,Dahlstedtia araripensis,-8.727778,-38.329444,2756,2012-12-05,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Dahlstedtia araripensis,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_8842,Adenocalymma validum,-16.45,-39.316667,2724,"",Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Adenocalymma validum,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_9354,Cambessedesia bahiana,-13.127778,-41.840556,2756,2009-11-03,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Cambessedesia bahiana,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_9520,Croton ceanothifolius,-26.37075,-51.272194,1954,2009-10-03,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Croton ceanothifolius,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_9605,Pityrocarpa moniliformis,-9.613661,-41.279103,1825,2008-02-15,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Pityrocarpa moniliformis,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_9620,Poincianella laxiflora,-9.214722,-41.061667,3493,2009-07-06,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Poincianella laxiflora,,,homotypic synonym,,,,,,,,,,,,,,,,,
BIEN_9773,Vernonia diffusa,-22,-42.05,1928,1990-06-25,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Vernonia diffusa,,,heterotypic synonym,,,,,,,,,,,,,,,,,
BIEN_9914,Gochnatia polymorpha,-21.098222,-44.279278,3170,2013-06-13,Brazil,,,,,,,,,BRAZIL,BR,TRUE,TRUE,Gochnatia polymorpha,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_7,Swartzia submarginata (Benth.) Mansano,-22.631399154663,-44.289699554443,,,Brazil,,,"Bananal, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Swartzia submarginata,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_46,Tachigali rubiginosa (Mart. ex Tul.) Oliveira-Filho,-15.925800323486,-50.082801818848,,,Brazil,,,"Bom Jesus de Goiás, floresta decidual",,,,,,BRAZIL,BR,TRUE,TRUE,Tachigali rubiginosa,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_144,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,-23.042200088501,-50.62329864502,,,Brazil,,,"Paranavaí, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Dahlstedtia muehlbergiana,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_222,Muellera campestris (Mart. ex Benth.) M.J.Silva & A.M.G.Azevedo,-22.698900222778,-46.839401245117,,,Brazil,,,"Pedreira, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Muellera campestris,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_232,Tachigali rubiginosa (Mart. ex Tul.) Oliveira-Filho,-19.176700592041,-46.365600585938,,,Brazil,,,"Rio Paranaíba, floresta ripícola",,,,,,BRAZIL,BR,TRUE,TRUE,Tachigali rubiginosa,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_347,Guapira laxa (Netto) Furlan,-8.3930997848511,-37.374401092529,,,Brazil,,,"Buíque, caatinga arenícola",,,,,,BRAZIL,BR,TRUE,TRUE,Guapira laxa,,,heterotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_388,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,-22.698900222778,-46.839401245117,,,Brazil,,,"Pedreira, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Dahlstedtia muehlbergiana,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_492,Xylosma venosa N.E.Brown,-18.24220085144,-42.9660987854,,,Brazil,,,"Rio Vermelho, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Xylosma venosa,,,notFound,,,,,,,,,,,,,,,,,
DRYFLOR_597,Maytenus aquifolia Mart.,-20.89469909668,-47.039699554443,,,Brazil,,,"São Sebastião do Paraíso, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Maytenus aquifolia,,,notFound,,,,,,,,,,,,,,,,,
DRYFLOR_612,Poincianella pluviosa (DC.) L.P.Queiroz,-14.439700126648,-44.430000305176,,,Brazil,,,"Montalvânia, caatinga arbórea",,,,,,BRAZIL,BR,TRUE,TRUE,Poincianella pluviosa,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_626,Maytenus floribunda Reissek,-19.790599822998,-44.164199829102,,,Brazil,,,"Esmeraldas, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Maytenus floribunda,,,heterotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_649,Pithecellobium roseum (Vahl) Barneby & J.W.Grimes,-9.2340002059937,-40.599998474121,,,Brazil,,,"Petrolina, caatinga quartzosa",,,,,,BRAZIL,BR,TRUE,TRUE,Pithecellobium roseum,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_743,Tachigali subvelutina (Benth.) Oliveira-Filho,-15.64640045166,-45.505001068115,,,Brazil,,,"Serra das Araras, floresta ripícola",,,,,,BRAZIL,BR,TRUE,TRUE,Tachigali subvelutina,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_933,Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson,-4.9999098777771,-41.969501495361,,,Brazil,,,"Ecótono Cerrado/Caatinga- Campo Maior, Piauí.",,,,,,BRAZIL,BR,TRUE,TRUE,Pityrocarpa moniliformis,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_935,Maytenus gonoclada Mart.,-20.436700820923,-44.615798950195,,,Brazil,,,"Carmópolis de Minas, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Maytenus gonoclada,,,heterotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_945,Cordia sp.,-13.760000228882,-41.009998321533,,,Brazil,,,"Contendas do Sincorá, caatinga alcalina",,,,,,BRAZIL,BR,TRUE,FALSE,Cordia,,,multipleAccepted,,,,,,,,,,,,,,,,,
DRYFLOR_972,Muellera sericea  (Micheli) M.J.Silva & A.M.G.Azevedo,-20.271099090576,-45.97029876709,,,Brazil,,,"Doresópolis, floresta decidual",,,,,,BRAZIL,BR,TRUE,TRUE,Muellera sericea,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_995,Maytenus aquifolia Mart.,-21.190599441528,-43.703098297119,,,Brazil,,,"Barbacena, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Maytenus aquifolia,,,notFound,,,,,,,,,,,,,,,,,
DRYFLOR_1108,Tachigali densiflora (Benth.) L.G.Silva & H.C.Lima,-7.6069002151489,-35.431900024414,,,Brazil,,,"São Vicente Férrer, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Tachigali densiflora,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_1143,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,-23.13330078125,-53.515300750732,,,Brazil,,,"Jacarezinho, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Dahlstedtia muehlbergiana,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_1160,Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson,-13.116700172424,-43.324199676514,,,Brazil,,,"Bom Jesus da Lapa, caatinga arbórea",,,,,,BRAZIL,BR,TRUE,TRUE,Pityrocarpa moniliformis,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_1179,Guapira laxa (Netto) Furlan,-10.544699668884,-37.500301361084,,,Brazil,,,"Frei Paulo, caatinga quartzosa",,,,,,BRAZIL,BR,TRUE,TRUE,Guapira laxa,,,heterotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_1200,Poincianella pluviosa (DC.) L.P.Queiroz,-16.743099212646,-43.907199859619,,,Brazil,,,"Montes Claros, floresta decidual",,,,,,BRAZIL,BR,TRUE,TRUE,Poincianella pluviosa,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_1456,Poincianella pluviosa (DC.) L.P.Queiroz,-19.107500076294,-57.641399383545,,,Brazil,,,"Bandeirantes, cerradão mesotrófico",,,,,,BRAZIL,BR,TRUE,TRUE,Poincianella pluviosa,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_1831,Maytenus aquifolia Mart.,-21.484699249268,-44.906101226807,,,Brazil,,,"Luminárias, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Maytenus aquifolia,,,notFound,,,,,,,,,,,,,,,,,
DRYFLOR_1866,Tachigali subvelutina (Benth.) Oliveira-Filho,-12.922499656677,-41.308898925781,,,Brazil,,,"Palmeiras, nanofloresta rupícola",,,,,,BRAZIL,BR,TRUE,TRUE,Tachigali subvelutina,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_1959,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo,-25.529399871826,-53.533100128174,,,Brazil,,,"Capitão Leônidas Marques, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Dahlstedtia muehlbergiana,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_2018,Casearia sp.540,-16.906099319458,-42.107200622559,,,Brazil,,,"Araçuaí, caatinga arbórea",,,,,,BRAZIL,BR,TRUE,FALSE,Casearia,,,multipleAccepted,,,,,,,,,,,,,,,,,
DRYFLOR_2041,Maytenus aquifolia Mart.,-22.994699478149,-41.989200592041,,,Brazil,,,"Ilha do Cabo Frio, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Maytenus aquifolia,,,notFound,,,,,,,,,,,,,,,,,
DRYFLOR_2069,Eugenia umbrosa O.Berg,-19.764699935913,-42.624401092529,,,Brazil,,,"Parque do Rio Doce, Vinhático, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Eugenia umbrosa,,,heterotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_2072,Guapira laxa (Netto) Furlan,-6.7705998420715,-37.776901245117,,,Brazil,,,"Pombal, caatinga quartzosa",,,,,,BRAZIL,BR,TRUE,TRUE,Guapira laxa,,,heterotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_2241,Muellera campestris (Mart. ex Benth.) M.J.Silva & A.M.G.Azevedo,-14.434700012207,-44.412200927734,,,Brazil,,,"Montalvânia, caatinga arbórea",,,,,,BRAZIL,BR,TRUE,TRUE,Muellera campestris,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_2306,Poincianella pyramidalis (Tul.) L.P.Queiroz,-7.4470000267029,-35.995998382568,,,Brazil,,,"Caturité, caatinga quartzosa",,,,,,BRAZIL,BR,TRUE,TRUE,Poincianella pyramidalis,,,homotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_2368,Guapira laxa (Netto) Furlan,-10.814200401306,-43.614200592041,,,Brazil,,,"Mansidão, caatinga arbórea",,,,,,BRAZIL,BR,TRUE,TRUE,Guapira laxa,,,heterotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_2378,Guapira laxa (Netto) Furlan,-16.446899414062,-43.47029876709,,,Brazil,,,"Francisco Sá, caatinga arbórea",,,,,,BRAZIL,BR,TRUE,TRUE,Guapira laxa,,,heterotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_2382,Guapira laxa (Netto) Furlan,-5.3038997650146,-36.978900909424,,,Brazil,,,"Carnaubais, caatinga costeira",,,,,,BRAZIL,BR,TRUE,TRUE,Guapira laxa,,,heterotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_2400,Maytenus gonoclada Mart.,-21.373899459839,-42.718601226807,,,Brazil,,,"Cataguases, floresta semidecidual",,,,,,BRAZIL,BR,TRUE,TRUE,Maytenus gonoclada,,,heterotypic synonym,,,,,,,,,,,,,,,,,
DRYFLOR_2426,Casearia sp.540,-15.561100006104,-43.224201202393,,,Brazil,,,"Pai Pedro, caatinga arbórea",,,,,,BRAZIL,BR,TRUE,FALSE,Casearia,,,multipleAccepted,,,,,,,,,,,,,,,,,
