database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,verbatimEventDate,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,identifiedBy,coordinateUncertaintyInMeters,recordedBy,.scientificName_empty,.basisOfRrecords_notStandard,country_suggested,countryCode,coordinates_transposed,.coordinates_country_inconsistent
SIBBR_2103,Ocotea percurrens,,,400ea396-12ca-4401-a45f-5f919f4bfa53,1984,Brazil,"",,"Municipio de Manaus, Distrito Agropecuario",,PreservedSpecimen,Alberto Vicentini (MO),,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2104,Asteraceae,,,92db560c-eca2-4e94-bd52-d9d60e35bc12,1982,Brasil,"",,"",,PreservedSpecimen,M.Alves,,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2106,Fabaceae,,,4a140360-4e8b-4f27-9b09-f9e270dc464b,1838,Brazil,"",,Brasil trop. Prov. Ceara,,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2108,Dalbergia ecastaphyllum,,,48bc2a6c-def7-4aec-b462-ec9314d86fa2,2007,"","",,"""""Praia do Sagi, terra do português, entrada da vila, Solo arenoso, relevo ondulado""""",,PreservedSpecimen,"""""Nunes, E.""""",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2109,Deguelia rariflora,,,5bcb41c0-13bc-4588-a2e7-c9ac80d12500,1976,Brazil,"",,"Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, km 26, Reserva Florestal Ducke.  B20; B01; A01.",,PreservedSpecimen,"Camargo, R.A.",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2110,Aspidosperma ramiflorum,,,4498aeaa-e81d-4403-a1e0-4c6794a02a86,,"","",,"",,"","",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2111,Staurastrum stelliferum,,,c667b2b9-ecc7-41bc-9fd8-d5d45fd205a5,1988,"","",,"",,PreservedSpecimen,"Leite, ALTA",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2112,Leptodictyum riparium,,,5ebbdc20-989b-44d6-9230-e0fedf7ed42d,,"","",,"",,"","",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2114,Lucilia,,,031f4944-171d-4c3a-9297-c40be28447cf,1979,"","",,Morro Santata,,PreservedSpecimen,"""""Bueno, O.""""",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2115,Malpighiaceae,,,45ae7f2c-1522-49c1-bd37-e0176e82d623,,"","",,Province de Minas Gerais. R.D. Bonfim?,,PreservedSpecimen,Schwacke,,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2116,Serjania glabrata,,,c2437d78-344a-4a14-9a37-85e58becdafb,,"","",,t!_x0002_,,PreservedSpecimen,"Ferrucci, M.S.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2117,Celastraceae,,,a90ba84f-eae3-44c9-b201-768a7178e0ed,1993,Brazil,"",,Transpantaneira highway approx. at Km 50,,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2118,Cecropia pachystachya,,,d3e4816a-77dc-47b3-ab8a-625c28d43040,,Brasil,"",,"",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2120,Phycopeltis,,,67b548ac-d6fc-480d-ab72-20bb23f1f295,1960,"","",,Água Fria.,,PreservedSpecimen,"Batista, AC; Maia, HS",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2121,Plantae,,,0f10c104-6314-4989-816e-782b0cb816b3,1949,"","",,Watchung,,PreservedSpecimen,Anônimo,,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2122,Malpighiaceae,,,0c7ee63f-caa4-442f-9e66-19f6a19f943a,2004,"","",,Fazenda Santa Helena,,PreservedSpecimen,"",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2123,Memora adenophora,,,2f26bc01-aadc-47d5-a1af-90b9adba76d8,1955,Brazil,"",,"Igarapé do Bindá. T. firme, mata virgem.",,PreservedSpecimen,"Gentry, A.H.",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2124,Banisteriopsis campestris,,,cf320ddf-a990-4738-9c4d-93aa7efd801a,1993,"","",,Estação Ecológica do Panga,,PreservedSpecimen,"Mamede, MCH",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2127,Psychotria,1059167,-61746667,912a8daa-77d7-4573-b6da-6567323b0885,2012,"","",,Parque Nacional Serra Da Mocidade,,PreservedSpecimen,"",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2128,Piper anisum,-22505,-43.178333,5e0d0893-ec94-4974-9ad8-652629021814,1946,Brazil,"",,Serra da Estrella,,"","",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2129,Fabaceae,,,7be6c8fe-b567-46dc-9f99-095d1ee9e0f5,1839,Brazil,"",,Caxoeiras do Campos.,,PreservedSpecimen,Administrador,,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2130,Gomphrena macrocephala,,,6e281710-aff6-4ac7-bae3-339fa04d1421,,"","",,"",,"","",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2131,Crateva tapia,,,2b9361a2-9d99-42be-a972-084c461355d0,1976,Brazil,"",,"Provincia: Requena, Distrito: Requena, quebrada Yarina cocha rio Tapiche a 35 km. de Requena.",,"",H. H. Iltis,,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2132,Tibouchina bergiana,,,d177ff0a-27d9-4d45-a4bd-44b71ae3bda4,1981,Brasil,"",,Campus da UFMG,,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2133,Oxalidaceae,,,09311986-175c-4789-b3e7-dac28c698c73,1852,"","",,Prope Panure ad Rio Uaup√®s,,PreservedSpecimen,Lourteig,,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2134,Xylopia excellens,,,bacf66cf-34e2-4223-b727-5da23d04b3fb,1979,"","",,Amazonas,,PreservedSpecimen,"Maas, P.J.M.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2135,Melastomataceae,,,70c7c868-4790-4cd8-ac12-cc9ac7bbf74e,1881,Brazil,"",,Pr√©s du Rio Tiet√©.,,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2136,Annonaceae,,,b449cc05-6f5c-468b-bc68-6c5261679c3e,2018,"","",,"""""comunidade de Terra Caída, mata sazonalmente inundável margeando o rio Caeté, ao noroeste do afluente Jejuí""""",,PreservedSpecimen,"",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2138,Guapira opposita,,,ee70d9da-7c0a-49e8-84ff-315ed22093c9,1989,"","",,"Picinguaba, trilha das 3 lagoas, beira de rio",,PreservedSpecimen,"Rossetto, EFS",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2140,Physalis pubescens,,,698e8702-dab4-4fb1-8067-35ec596e2ac4,1973,Brasil,"",,Ca 5 Km (straight line) S of Caiapônia.,,PreservedSpecimen,M.Nee,,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2141,Cyathea delgadii,,,b4cbc403-2dc3-4ca3-8b5b-5ac3e7627ecb,1971,"","",,"Catimbau, sopé da Chapada de São José, junto pequeno riacho.",,PreservedSpecimen,"Leão Barros, I.C.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2142,Tovomita choisyana,,,75223a75-e2ac-4f10-ac22-268e807f2f9c,2016,"","",,Ipitanga; APA Joanes,,PreservedSpecimen,"",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2143,Aristida recurvata,,,ffb79091-9062-46aa-92dc-59f8629c9d86,2004,"","",,_x0006_2_x0003_,,PreservedSpecimen,"Viana, P.L.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2144,Maxillaria madida,,,fb77b9ec-7128-404a-b903-069e04c7351b,1997,Brazil,"",,"Parque Estadual do Parque do Marumbi, trilha do Facãozinho",,PreservedSpecimen,"Giongo, C.",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2145,Malvaceae,,,562a3b43-7564-4bcc-8c83-17f7711e83c3,,Brazil,"",,"",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2150,Cassia,,,2c80d258-645a-4c6c-a1db-838c812f35d5,1993,"","",,"Próximo a sede da reserva, em encosta na borda da mata",,PreservedSpecimen,"",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2151,Holcus lanatus,,,ab58b4d2-78b2-4ced-8694-bce67b9e20e6,1938,"","",,Ao Norte do Estado. Idlewild,,PreservedSpecimen,"",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2152,Nephrolepis biserrata,,,02cfa5f5-257b-4a74-ac95-2205bd4461a0,1975,Brazil,"",,"Janauacá, Lago dos Patos.",,PreservedSpecimen,"Rodrigues, W.A.",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2154,Baccharis,,,c97a9daa-51d4-4a47-a917-fd6618f330d9,2006,"","",,T_x0001_,,PreservedSpecimen,"Matzenbacher, NI",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2156,Trachypogon montufarii,,,3908278f-a8c8-4fa4-bf66-1dd6ba240059,,"","",,Eú_x0001_,,PreservedSpecimen,"Smith, L.B.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2157,Plantae,,,9288691f-9da1-49c6-916f-c6429bfbb5ae,1967,"","",,"",,PreservedSpecimen,"",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2159,Cordia,,,59f8dccd-69a4-4962-b268-c79ad139b42e,,"","",,"Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (paredão das bananeiras).",,PreservedSpecimen,"",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2160,Asteraceae,,,0b607e43-4ae7-48cb-8809-eb5b9352eb8a,2003,"","",,"",,PreservedSpecimen,"",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2161,Poincianella pluviosa,,,0c8f6e4b-24ff-41c4-b432-0c0586bd88f3,2005,Brasil,"",,"",,PreservedSpecimen,"Souza, V.C.",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2162,Hydrocotyle quinqueloba,,,90b14a2e-a342-4222-a76b-c141834cb2dc,1995,Brasil,"",,"",,PreservedSpecimen,"Silveira, M.F.",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2163,Ficus enormis,,,3603cbc7-a68e-423b-9f6c-b426aa2a3329,1956,Brazil,"",,Campininha,,PreservedSpecimen,"Hatschbach, G.",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2165,Myrcia pseudomini,,,08a9ec6e-11b5-4418-acd8-a2277a725fba,1932,"","",,Jardim Botânico de São Paulo,,PreservedSpecimen,"Handro, O",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2166,Fabaceae,,,55b7687e-0e0f-4c26-8509-ee5c7352c376,1884,"","",,"Minas, Serra do Inficionado entre les rochers",,PreservedSpecimen,Barneby,,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2167,Poeppigia procera,,,32a9da53-e22f-43aa-9a70-c279554849ed,2011,"",Espírito Santo  es,,Flona de Goytacazes.,,PreservedSpecimen,"Gomes, J.M.L.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2168,Tabebuia heptaphylla,,,350061b5-6187-4999-a067-68df7a2742a8,1988,Brasil,"",,Horto Botânico Irmão Teodoro Luis.,,PreservedSpecimen,"Jarenkow, J.A.",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2169,Carolus chlorocarpus,,,e853b908-6310-4951-90fc-550f5b4278ed,,Brazil,"",,From Goyaz to Cavalcante.,,PreservedSpecimen,Anderson WR,,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2170,Lindsaea quadrangularis,-24539,-48693,eb40bab6-bd4b-467b-b0a6-e28a57861af9,2011,Brazil,"",,Parque Estadual Turístico do Alto Ribeira (PETAR). Núcleo Ouro Grosso. Floresta ombrófila densa.,,PreservedSpecimen,"Mazziero, F. F. F.",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2171,Eugenia gomesiana,,,13b64b3f-8119-41fb-86f8-c8461ff24694,1962,"","",,Y,,PreservedSpecimen,"Faria, JEQ",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2172,Inga stipularis,,,f4b95e46-ae37-4f52-b414-ae1590bcb0a6,1951,Brazil,"",,"Peixe-boi, estrada de ferro de Bragança.",,PreservedSpecimen,"Vieira, M.G.G.",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2174,Ficus mexiae,,,0857ae71-aa9d-40c9-81a0-4a5395d53412,,Brasil,"",,"",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2176,Pereskia aculeata,,,db5dd6d4-76be-4385-af75-e97026ab7139,1973,"","",,"""""""""""""½""""",,PreservedSpecimen,"Taylor, N.P.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2178,Miconia sclerophylla,,,58b3605e-ff84-480c-a1e5-cc4fdb5c02b2,1973,"","",,km 125 ao longo da rodovia Lagoa Santa - ConceiÃ§Ã£o do Mato Dentro - Diamantina.,,PreservedSpecimen,"Caddah, M.K.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2179,Stevia,,,3789e99b-27c8-4bd5-b3cb-1f6e1f0435d2,,Brasil,"",,"",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2181,Campuloclinium chlorolepis,,,37b53d0a-8be3-47ea-8b91-f330e587ea0c,1999,"","",,"",,PreservedSpecimen,"Fernandes, A.C.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2182,Theaceae,,,80381bab-0c4d-400d-93b4-af8e745b4f5e,2004,Brasil,"",,"Serra da Caveira D´anta, Faz. da Tiririca.",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2183,Myrcia tomentosa,,,578e3b13-ede5-4013-8afb-2ea464526cff,1969,"","",,Faz. Jaquara.,,PreservedSpecimen,D. Legrand,,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2184,Campanulaceae,,,6dbf65d5-2f77-4544-9417-3a7446f915a4,1994,Brazil,"",,c. 500 m do Distrito de S√£o Roque da Fartura. Brejo na beira da mata para Vargem Grande do Sul.,,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2185,Convolvulaceae,,,bbdbcaac-9984-4212-9e78-a17fe1195de3,1973,Brazil,"",,El Marco. Disturbed area north of Leticia-Tabatinga road. From border.,,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2187,Polypodium bombycinum,,,3a5ff2f3-fe8f-4d1a-8b5e-d88d2275a0e4,1973,Brazil,"",,"Estrada Manaus-Caracaraí, Km 61, Reserva Biológica de Campina. Campina de solo arenoso.",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2189,Euphorbiaceae,,,85c8ba63-29e3-4f14-8e58-defd4faf8ebb,1991,Brazil,"",,"Sal√£o, 9km de Catol√©s na estrada para In√∫bia.",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2190,Lygodiaceae,,,d78ee85b-041a-4a3c-bec1-b488040a6dfe,,"","",,"",,PreservedSpecimen,"",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2191,Ilex paraguariensis,,,118547b4-df01-483f-82ef-361ced39f13a,1988,Brazil,"",,Estrada da Graciosa - sentido Curitiba - Litoral - Rio do Corvo,,PreservedSpecimen,"Schimmelpfeng, L.C.",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2192,Violaceae,,,189f3081-bfc7-4a69-a6de-4dbbd52fc4e4,,Brazil,"",,"",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2193,Paspalum filifolium,-18.1351,-53182,45efd8a4-38d8-4b6d-a823-1654f13de0d5,2015,"","",,"Parque Estadual Nascentes do Rio Taquari, entrando pelo algodoal chegando no topo do Canyon",,PreservedSpecimen,"Rodrigues, RS",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2194,Niedenzuella lucida,,,a6645f3a-ea80-4e2c-aafb-5835f27207cf,2001,"","",,"Estrada do Ouro, próximo ao Rio das Galinhas.",,PreservedSpecimen,C. Pessoa,,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2195,Peltogyne paradoxa,,,2b032fe0-7237-492b-93e7-529b836c0a3d,1918,"","",,Pará,,PreservedSpecimen,"Silva, M.F.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2196,Paspalum paniculatum,,,1c642910-fe11-4b51-88b8-33ff86461bcd,1939,"","",,"Serra de Cunha, Grota fundo da mata cultivada de milho",,PreservedSpecimen,"Oliveira, RC",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2197,Plantae,,,3b44644d-b9a3-41b2-9696-d49402d3b3f0,1977,Brazil,"",,"Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, km 26 on the Manaus-Itacoatiara Rd.",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2198,Bredemeyera floribunda,,,af3a17da-dc7e-4bfd-9c4e-23bc1bffe504,2006,Brazil,"",,Fazenda Figueira,,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2200,Naucleopsis ulei,,,21ae266d-fb67-47af-ae4b-c622e2147970,,"","",,"",,"","",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2201,Chlorophora tinctoria,,,67d37369-3c23-46b7-a4be-c9fccf30f1d6,,Brasil,"",,"",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2202,Nyctaginaceae,,,a7fc05a1-87c6-4844-b5ed-3828f80d8163,2011,Brazil,"",,"RPPN Pedra D'Anta. of SAVE Brasil, 7 km SE of Lagoa dos Gatos, on trail to adjacent Frei Caneca Private Reserve.",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2203,Glandularia marrubioides,,,5eaff15b-a87d-4da8-9cb4-55d57a5a29e8,,Brazil,"",,"",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2206,Pachira aquatica,-1,-5016666,4bf9e710-f10a-426f-9d2b-1087f05f6fb8,1987,Brazil,"",,Ilha de Marajó. Río Anajás. Várzea/terra firme ecotone.,,PreservedSpecimen,J. Kallunki,,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2208,Pontederiaceae,,,3eea3c40-ec1c-46dc-9b4a-341167749488,1949,Brazil,"",,"Aquatica en lag√µas. I. Teguibla, Itu..",,PreservedSpecimen,Charles N. Horn,,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2209,Didymoglossum angustifrons,,,76fde8fd-9f96-497d-95be-42736c7a8652,2008,"","",,Ilha de Cotijuba,,PreservedSpecimen,"Fernandes, R.S.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2212,Bowdichia virgilioides,,,87676a1c-b84d-4e1e-a5b7-53624b25ac0d,,Brazil,"",,Brésil.,,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2213,Solanaceae,,,28918dfb-9c96-40ef-a38b-58689dbf19b3,1952,Brazil,"",,Barra de Jangada,,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2214,Coccoloba guianensis,,,43cc0f5a-f3fb-4e30-85e6-ce6220d3ef74,,"","",,"",,"","",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2215,Gomidesia palustris,,,3437c43c-27dd-4b92-a6d8-c20a5165cbb3,1996,"","",,ï,,PreservedSpecimen,"Soares-Silva, L.H.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2216,Chaptalia runcinata,,,cb6f9902-20c2-496d-ac1e-3e0feda0c419,1978,"","",,ß_x0003_,,PreservedSpecimen,"Mondin, C",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2217,Crescentia cujete,,,c701f6b6-1162-4740-885a-f089da44f0f7,2010,"","",,Castanhal,,PreservedSpecimen,"",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2218,Bignoniaceae,,,ccb0ee02-fe64-4a40-95f2-9467100afb36,1995,Brazil,"",,"Mpio Buique-vegetacao arbustiva densa, Estrada Buique-Catimbau.",,PreservedSpecimen,"A. Pool,",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2219,Chrysolaena simplex,,,fcb34da5-58b8-46b3-baa2-a783299a5efa,1946,Brasil,"",,Brejão.,,PreservedSpecimen,"J.N. Nakajima,R. Borges & M.M. Saavedra",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2221,Lucilia linearifolia,,,62da2da6-5f0e-44f1-ad4a-f9e5fea7013d,1980,"","",,Campo do Saco,,PreservedSpecimen,"Leitão-Filho, HF",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2223,Papaveraceae,,,3c920998-9ed4-4b7b-ad92-9bf9aec7ad6c,1900,Brazil,"",,"",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2224,Senna affinis,,,78f1d1d2-6b5f-4c3c-a25a-5b082c93c2dd,,"","",,/`_x0001_,,PreservedSpecimen,"Barneby, R.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2226,Centratherum punctatum,,,cb6ed529-979f-4513-9824-1d7f3f45518a,1976,Brazil,"",,Próximo do novo Aeroporto. Projeto RADAM/BRASIL.,,PreservedSpecimen,"Coêlho, L.F.",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2228,Mandevilla pohliana,,,f108015e-701d-42c3-b100-002aa845c18b,1971,"","",,Miguel Burnier,,PreservedSpecimen,"Dutra, V.F.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2229,Vitis,,,1a6263c1-daf7-44c7-8b47-a8c6c5e2cbde,,Brazil,"",,"",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2230,Gleichenella pectinata,,,d6e8db20-08a7-44f9-abd7-7a70ed00e20d,1997,Brasil,"",,"Reserva Ecológica Rio das Pedras, trilha das Borboletas.",,PreservedSpecimen,C.E. Jascone,,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2231,Convolvulaceae,,,bff9e20f-3268-4e39-867d-0c145d652111,1926,Brazil,"",,Catumbi.,,PreservedSpecimen,"Heine, H.",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2232,Bacopa,,,0004a71a-259b-4abb-8664-5d0576967a81,,Brasil,"",,"",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2233,Axonopus affinis,,,3ccf5816-45cd-4eac-bc34-b88d699d0585,2008,"","",,Lagoa do Fundo,,PreservedSpecimen,"""""Longhi, H - Wagner""""",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2234,Paspalum guttatum,,,cb1a1247-7575-4724-acf0-ad2eb7429429,1978,"","",,"Vale do Amanhecer, Cerrado.",,PreservedSpecimen,"Davidse, G.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2235,Dolichandra quadrivalvis,-14,-4016666,c8264ec3-2a44-425e-b25f-5d70e1c5cd8b,1985,Brazil,"",,"Road to Manoel Vitorino from Jequié, BR-116; Cuatingo.",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2236,Fabaceae,,,2790df4a-7421-4aae-a9d9-451de1033208,1965,Brazil,"",,30 km de Curral de Dentro para Aguas Vermelhas,,PreservedSpecimen,R. C. Barneby,,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2237,Lamiaceae,,,5ad177b9-4224-412c-b134-8e680d5350c1,1999,Brasil,"",,"Dunas do Abaeté, ao lado do campo de golfe.",,PreservedSpecimen,I.S.Freitas,,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2238,Miconia,,,596a52b9-d151-4265-ba12-8be4b1bcc15b,2001,"","",,"",,PreservedSpecimen,R. Romero,,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2239,Pithecellobium scandens,,,c1e4fb5a-b6ea-4762-b4f4-5556f8b77560,,"","",,"",,"","",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2241,Flacourtiaceae,,,0915e5d7-d13d-4178-89d7-8392858317c6,1965,Brazil,"",,Centro de Pesquisa do Cacau (CEPEC),,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2243,Serjania regnellii,,,2115ea79-8ecd-463f-b8f1-890f56639ea8,1995,"","",,P. E. da Cantareira,,PreservedSpecimen,"Somner, G.V.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2245,Emmeorhiza umbellata,,,797d9bc5-241e-4646-96ee-7bd5fea6ca85,1982,"","",,ªQ,,PreservedSpecimen,"Kirkbride Jr., J.H.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2247,Ternstroemia brasiliensis,,,5b44e293-89b7-4ce1-b786-b0cfbc7f2a93,,"","",,Morro Anhangava,,PreservedSpecimen,"",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2248,Ficus,,,200a732c-67bb-47a9-8aa7-3bef813706fd,,"","",,UHE Teles Pires,,PreservedSpecimen,"Hase, L; Rocha Filho, JA; Assunção, PACL",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2249,Microlicia,-130.295,-412.175,0e720131-2818-47f6-adc3-73bb1d0a7d55,2007,"","",,"Distrito de GuinÃ©, Subida para Serra do Esbarrancado. Base da Serra, ca. 1 Km N de GuinÃ©. Campo rupestre.",,PreservedSpecimen,"Rodrigues, K.F.",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2251,Protium,,,b069e0b4-af3e-4b8e-bf13-205b30964a8d,1954,Brazil,"",,"Plantas da Amazonia. Estado do Para. Cahoeira do Portao, Rio Curuauna, flances de Planalto de Santarem. Levantamento Estatistico Florestal realizado pelo IAN, SPVEA, FAO.",,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2254,Athenaea,,,786d6886-b846-4702-b3c6-66457dacac50,,"","",,Faxinal,,PreservedSpecimen,"Sobral, M",,,TRUE,TRUE,,,TRUE,FALSE
SIBBR_2255,Calliandra tweedii,,,5821e2ce-466e-4d57-9873-0b7aa7418b0a,1938,Brasil,"",,"Margem do Paraíba, Perto Salto. Parque Nacional do Itatiaia",,PreservedSpecimen,Graziela,,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
SIBBR_2257,Dioscorea,,,71f7e354-d476-4cfc-92dc-ff320a2881e4,1838,Brazil,"",,Near Rio de Janeiro.,,PreservedSpecimen,"",,,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
