database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,verbatimEventDate,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,identifiedBy,coordinateUncertaintyInMeters,recordedBy,.missing_name,.missing_xy,.invalid_xy,.xy_provenance,country_suggested,countryCode,transposed_xy,.xy_out_country,.summary
GBIF_165,Forsteronia glabrescens Müll.Arg.,,,1802899414,1948-12-01 00:00:00,BR,Rs,,Vila Manresa,,PRESERVED_SPECIMEN,Emrich-Rambo,,"Rambo, B.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_167,Banisteriopsis malifolia (Nees & Mart.) B.Gates,,,1095210804,1996-03-07 00:00:00,BR,Ma,,Projeto de Balsas; condomínio Kissy; lote 23.,,PRESERVED_SPECIMEN,B. M. T. Walter,,Glocimar Pereira-Silva,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_169,Peltogyne Vogel,,,1303583807,2013-01-16 00:00:00,BR,Bahia,,Serra do Papuã; APA do Pratigi,,PRESERVED_SPECIMEN,"",,"Victor Jr., V.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_174,Nothochilus coccineus Radlk.,,,2459945850,2001-08-27 00:00:00,BR,Minas Gerais,,Parque Nacional do Caparaó. Trilha entre o Terreirão e o Pico da Bandeira. Campo de altitude.,,PRESERVED_SPECIMEN,"Souza, V.C.",,"Souza, V.C.; Mazine, F.F.; Tsuji, R.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_175,Rourea chrysomala Glaziou,,,2269104999,1999-10-05 00:00:00,BR,Distrito Federal,,"Gama. Área pertencente ao CINDACTA, pouco depois do balão de entrada do Gama.",,PRESERVED_SPECIMEN,"Milhomens, L.C.; Goetghebeur, P.",,"Irwin, H.S.; Milhomens, L.C.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_179,Inga striata Benth.,,,1090885421,1995-02-01 00:00:00,BR,Espírito Santo,,Sítio Guaçuvirá - ICEB.,,PRESERVED_SPECIMEN,A.P. Chagas,,"Folli, D.A.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_181,Jatropha mutabilis Baill.,,,2452916328,2001-03-02 00:00:00,BR,Bahia,,"Reserva Biológica de Canudos, Raso da Catarina.&nf;Caatinga arbustiva e aberta, solo arenoso com afloramentos rochosos, arenito vermelho.",,PRESERVED_SPECIMEN,"Cordeiro, I",,"Ribeiro Filho, AA; et al.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_186,Ocotea Aubl.,,,2452948862,1945-09-18 00:00:00,BR,Minas Gerais,,Estação Experimental,,PRESERVED_SPECIMEN,"Ribeiro, HL",,"Heringer, EP; et al.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_187,Centrosema venosum Mart.,,,1051227937,,BR,"",,"Prov. St Paul and Rio, South Brazil.",,PRESERVED_SPECIMEN,"",,"Weir, J.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_188,Leguminosae,,,2027491612,2016-02-16 00:00:00,BR,São Paulo,,"Cidade Universitária Armando de Salles Oliveira, Atrás do Bloco A do Instituto de Matemática e Estatística da USP.",,PRESERVED_SPECIMEN,"Colli-Silva, M",,"Colli-Silva, M",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_191,Solidago chilensis Meyen,,,1077489140,1992-03-22 00:00:00,BR,Rio Grande do Sul,,Lagoa da Harmonia,,PRESERVED_SPECIMEN,"Robinson, H.",,"Molon, R.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_192,Dulacia candida Kuntze,,,1314780817,2003-08-01 00:00:00,BR,Pará,,Oriximiná,,PRESERVED_SPECIMEN,"Lobato, L.C.B.",,"Lobato, L.C.B.; Salomão, R.P.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_193,Eschweilera ovata Mart ex Miers,,,1095597700,1988-01-09 00:00:00,BR,Sergipe,,Horto do IBDF,,PRESERVED_SPECIMEN,"Catharino, E.L.M.",,"Catharino, E.L.M.; et al.; et al.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_196,Habenaria macronectar (Vell.) Hoehne,,,1252596754,1999-02-19 00:00:00,BR,Paraná,,Serra da Bocaina,,PRESERVED_SPECIMEN,"Batista, JAN",,"Silva, JM; Abe, LM",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_197,Trichanthecium wettsteinii (Hack.) Zuloaga & Morrone,,,417008096,,BR,São Paulo,,"Município de São Carlos: 222 Km along road Washington Luiz, entrance for Analandia.",,PRESERVED_SPECIMEN,-,,"Sendulsky, T.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_200,Stanhopea lietzei Schltr.,,,1087633056,2004-11-15 00:00:00,BR,Minas Gerais,,Serra do Caraça,,PRESERVED_SPECIMEN,"",,"Mota, RC da",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_201,Cordia sprucei Mez,,,1087241080,1954-09-08 00:00:00,BR,Amazonas,,"Campos Sales, BR 17",,PRESERVED_SPECIMEN,"Stapf, M",,"Chagas, JA",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_207,Borreria latifolia var. sideritis K.Schum.,,,1424089238,1948-08-17 00:00:00,BR,Ceará,,Serra do Araripe.,,PRESERVED_SPECIMEN,D.Sucre,,A.P.Duarte,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_211,Myrcia DC.,,,1086889780,1996-11-16 00:00:00,BR,Sp,,Parque Estadual da Ilha Anchieta,,PRESERVED_SPECIMEN,M.L.Kawasaki,,M.J.Robim,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_212,Cordia monosperma (Jacq.) Roem. & Schult.,,,1252595189,2012-10-17 00:00:00,BR,Rs,,"Águas Claras, Banhado dos Pachecos",,PRESERVED_SPECIMEN,"",,"Schmidt-Silveira, F",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_213,Senegalia monacantha (Willd.) Seigler & Ebinger,,,1090850546,2009-11-01 00:00:00,BR,Minas Gerais,,Br,,PRESERVED_SPECIMEN,"Terra, V.",,"Fernandes, J.M.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_214,Tocoyena foetida Poepp. & Endl.,,,1314929415,1980-07-22 00:00:00,BR,Amapá,,Macapá,,PRESERVED_SPECIMEN,"Rabelo, B.V.",,"Rabelo, B.V.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_215,Solanum commersonii Dunal,,,2517139655,2002-05-22 00:00:00,BR,Rio Grande do Sul,,"RS-Mun. Caxias do Sul - Santa Justina, no potreiro.",,PRESERVED_SPECIMEN,Spooner DM,,Scur L,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_216,Boerhavia diffusa L.,,,1087702754,2009-11-15 00:00:00,BR,Bahia,,Comunidade de Cágados; quintal de D. Dú,,PRESERVED_SPECIMEN,"",,"Santos, J.S.; Lima, D.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_220,Tibouchina minor Cogn.,,,2452858225,1989-01-29 00:00:00,BR,São Paulo,,Morro Pedra de Fogo,,PRESERVED_SPECIMEN,"Meyer, FS",,"Jouy, A",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_221,Piper gaudichaudianum Kunth,,,2452824818,1984-05-28 00:00:00,BR,São Paulo,,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica.",,PRESERVED_SPECIMEN,"Guimarães, E",,"Romaniuc Neto, S",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_224,Elaphoglossum sellowianum (Pr.) T.Moore,,,1095354671,,BR,Rj,,Ribeirão das Flores.,,PRESERVED_SPECIMEN,"Kieling-Rubio, MA",,"Brade, AC; Tamandaré, F",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_225,Anemia longistipes (Liebm.) C.Chr.,,,1042522995,1992-03-17 00:00:00,BR,Pará,,"Região dos Tiriós, rio Paru do Oeste, Serra Macupina, Terreno firme, argiloso, campo.",,PRESERVED_SPECIMEN,"Barros, I.C.L.",,Mike Hopkins,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_226,Moquiniastrum polymorphum (Less.) G.Sancho,,,1123784784,1984-04-03 00:00:00,BR,Espírito Santo,,Morro do Cruzeiro,,PRESERVED_SPECIMEN,A.M. Teles/VIII-2015,,W. Pizziolo,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_227,Acalypha poiretii Spreng.,,,1089230147,1996-05-10 00:00:00,BR,Ceará,,"residência militar, batalhão de infantaria.",,PRESERVED_SPECIMEN,"Pinto, L.J.S.",,"Cavalcanti, F.S.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_228,Orthopappus angustifolius Gleason,,,1802888492,1945-01-01 00:00:00,BR,Rs,,Fazenda do Jarau,,PRESERVED_SPECIMEN,Emrich-Rambo,,"Rambo, B.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_229,Vernonia Schreb.,,,1077440784,1990-12-01 00:00:00,BR,Rio Grande do Sul,,"Parna Lagoa do Peixe, Fazenda Haroldo Brum",,PRESERVED_SPECIMEN,"",,"Silveira, N.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_231,Euphorbia heterophylla L.,,,2452814299,1980-11-21 00:00:00,BR,São Paulo,,"arredores do Castelinho do Instituto de Botânica de SP.&nf;Mata de terra firme, relevo ondulado.",,PRESERVED_SPECIMEN,"Cordeiro, I",,"Rosa, NA; Murça Pires, J",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_232,Tabebuia umbellata (Sond.) Sandwith,,,1258251173,1951-10-21 00:00:00,BR,Rio Grande do Sul,,S. Leopoldo.,,PRESERVED_SPECIMEN,"",,Balduino Rambo,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_235,Indigofera hirsuta L.,,,1077269798,1943-05-12 00:00:00,BR,São Paulo,,Fazenda Experimental Santa Elisa,,PRESERVED_SPECIMEN,J.L. de Arruda Moreira,,J.Santoro,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_237,Panicum L.,,,1304640721,,BR,Rio de Janeiro,,Rio Janeiro,,UNKNOWN,"",,A. F. M. Glaziou,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_238,Entada polystachya (L.) DC.,,,1086970761,1980-10-10 00:00:00,BR,Piauí,,"Rodovia PI - 130, Entre Teresina e Palmeirais",,PRESERVED_SPECIMEN,C. Carvalho,,A. Fernandes,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_239,Euphorbia heterophylla L.,,,1213660050,2013-04-04 00:00:00,BR,Goiás,,Fazenda Canadá,,PRESERVED_SPECIMEN,"Soares-Feitosa, GL",,"Faria, JEQ; Proença, CEB; Harris, SA; Mello, TRB",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_243,Huperzia quadrifariata (Bory) Rothm.,,,1802934083,1968-11-06 00:00:00,BR,Pr,,Col. Floresta,,PRESERVED_SPECIMEN,Windisch,,"Hatschbach, G.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_245,Miconia pusilliflora Naudin,,,1806847509,2000-05-24 00:00:00,BR,Rs,,CPCN Pró-Mata,,PRESERVED_SPECIMEN,R. Baaske,,"",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_246,Senna silvestris (Vell.) H.S.Irwin & Barneby,,,1423970070,1977-09-11 00:00:00,BR,Amapá,,Porte Platon .,,PRESERVED_SPECIMEN,R .Barneby,,M.S. Silva,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_262,Bidens pilosa L.,,,1087521720,,BR,Santa Catarina,,Vila da GlÃ³ria.,,PRESERVED_SPECIMEN,"",,"Hering-Rinnert, C.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_263,Solanum sendtnerianum Van Heurck & Müll.Arg.,,,1424196370,1978-05-12 00:00:00,BR,Pará,,Rio Tocantins. Arredores da Vila do Breu Branco.,,PRESERVED_SPECIMEN,Frank Farruggia,,M.G. Silva; R. Bahia,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_266,Chrysophyllum inornatum Mart.,,,1086622528,1982-02-18 00:00:00,BR,Paraná,,Estação Marumbi,,PRESERVED_SPECIMEN,"Völtz, R.R.",,"Hatschbach, G.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_268,Homolepis isocalycia (G.Mey.) Chase,,,1424326828,1985-05-17 00:00:00,BR,Bahia,,"Camino de Travessao(BR 101) a Camamú, KM 25.",,PRESERVED_SPECIMEN,F.O. Zuloaga,,"F.O. Zuloaga; G. Matinelli, J. Caruso",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_269,Chamaecrista trichopoda Britton & Rose ex Britton & Killip,,,1320861808,1959-01-09 00:00:00,BR,Minas Gerais,,"Lower slopes of serra da piedade, ca 10 km e of caete",,PRESERVED_SPECIMEN,"",,H. S. Irwin,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_272,Baccharis crispa Spreng.,,,1314905702,2009-04-06 00:00:00,BR,Paraná,,Balsa Nova,,PRESERVED_SPECIMEN,"Ribas,  O.S.",,"Cervi, A.C.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_275,Achyrocline satureioides (Lam.) DC.,,,1077221285,2003-10-22 00:00:00,BR,Bahia,,"UFBA - Ondina Região Metropolitana Salvador, Mata do Banco do Brasil",,PRESERVED_SPECIMEN,"",,"Roque, N; Ferreira, PA; Carvalho, CM; Santos, TM; Xavier, AB",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_276,Podocarpus lambertii Klotzsch ex Endl.,,,1095584542,,BR,Minas Gerais,,Camanducaia,,PRESERVED_SPECIMEN,"",,"França, G.S.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_277,Axonopus compressus (Sw.) P.Beauv.,,,1928986908,1893-01-13 00:00:00,BR,Rio Grande do Sul,,Brasiliae civit. Rio Grande do Sul: Excol. Santo Angelo,,PRESERVED_SPECIMEN,E. J. Judziewicz,,C. A. M. Lindman,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_279,Sidastrum multiflorum (Jacq.) Fryxell,,,1077528441,1971-05-06 00:00:00,BR,Pernambuco,,"Serra Branca, Fundo do Saco",,PRESERVED_SPECIMEN,"Baracho, G.",,Academia Brasileira de Ciências,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_282,Dictyoloma vandellianum A.Juss.,,,1094795826,1995-03-21 00:00:00,BR,Minas Gerais,,"Parque Estadual do Ibitipoca, 1300 alt., mata de galeria na borda da reserva",,PRESERVED_SPECIMEN,"",,"Ribeiro, C.H.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_283,Sterculiaceae,,,2458098357,1986-03-25 00:00:00,BR,Rs,,Beira da Estrada da Bolena a 1 Km do Rancho da Pita,,PRESERVED_SPECIMEN,"",,"Girardi-Deiro, Gonçalves, Gonzaga e Macedo",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_285,Inga stenoptera Benth.,,,1042604739,1971-06-25 00:00:00,BR,Amazonas,,"Rio Purus, Lago Preto, 2 km, north of Lábrea.",,PRESERVED_SPECIMEN,"",,Mike Hopkins,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_287,Centrosema (DC.) Benth.,,,1095303956,1998-12-14 00:00:00,BR,Pr,,em direção a Pontal do Sul PR-412,,PRESERVED_SPECIMEN,"",,"Miotto, STS",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_288,Metrodorea nigra A.St.-Hil.,,,2464852465,2002-02-01 00:00:00,BR,São Paulo,,"Parque Estadual Xixová-Japuí, Japuí",,PRESERVED_SPECIMEN,"Pastore, JA",,"Pastore, JA; et al.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_289,Pouteria bullata (S.Moore) Baehni,,,2274801041,2019-05-28 00:00:00,BR,Espírito Santo,,Fragmento da Sede abandonada. Flona do Rio Preto,,PRESERVED_SPECIMEN,"",,"Mello, B.N.; Sossai, B.G.; Dutra, S.C.; Nichio-Amaral, R.; Alves-Araújo, A.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_291,Chiropetalum A.Juss.,,,1321483764,1972-02-19 00:00:00,BR,Minas Gerais,,Serra do Espinhato.,,PRESERVED_SPECIMEN,"",,"W. R. Anderson, M. Stieber & J. H. Kirkbride",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_292,Connarus suberosus var. suberosus,,,2013812482,1995-11-22 00:00:00,BR,Maranhão,,Balsas. Projeto de colonizacao agricola batavo/campo. Regiao proxima ao corrego tem medo.,,PRESERVED_SPECIMEN,Enrique Forero González,,Bruno M. T. Walter,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_294,Lilaeopsis tenuis A.W.Hill,,,416968890,,BR,Santa Catarina,,"Fazenda Carneiros, 27 km N of Caçador",,PRESERVED_SPECIMEN,-,,"Smith, L. B.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_298,Lacistema hasslerianum Chodat,,,1086911726,2009-09-28 00:00:00,BR,Sp,,Parque Estadual Turistico do Alto Ribeira,,PRESERVED_SPECIMEN,G.A.D.C. Franco,,J.R.L.Godoy & N. M. Ivanauskas & J.B.Silva & V.A.Costa & A.Mota,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_303,Piper miquelianum C.DC.,,,1424065932,1941-06-25 00:00:00,BR,São Paulo,,Margem do rio Juquiá.,,PRESERVED_SPECIMEN,Elsie Franklin Guimarães,,M. Kuhlmann; E. Kuehn.,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_306,Cissus paraensis J.A.Lombardi,,,1258554266,1979-03-28 00:00:00,BR,Acre,,"Rio Branco Mun.; Rio Branco-Porto Velho Highway, between km 22-42. Capoeira by road, terra firme; clay, humid soil.",,PRESERVED_SPECIMEN,J.A. Lombardi,,Byron de Albuquerque,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_307,Diplusodon oblongus Pohl,,,2452752463,1969-04-05 00:00:00,BR,Goiás,,Divisa dos municípios de Goiás e Mossâmedes,,PRESERVED_SPECIMEN,G.Barroso,,Rizzo,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_308,Bowdichia virgilioides Kunth,,,1423982512,1966-04-15 00:00:00,BR,Bahia,,"CA. 5 KM S. OF RIO RODA VELHA, CA. 150 KM S.W. OF BARREIRAS.",,PRESERVED_SPECIMEN,M.T.K.ARROYO,,"H.S.IRWIN; J.W.GREAR, JR; R. SOUZA, R.R. DOS SANTOS",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_311,Desmodium incanum DC.,,,1829084025,2014-04-04 00:00:00,BR,Paraná,,"Estação Ecológica do Caiuá., Jardim em frente da estação.",,PRESERVED_SPECIMEN,"Buchoski, M.G.",,"Ma.C.Souza; Buchoski, M.G.; Stevaux, R.S.; Silva, V.L.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_313,Protium hebetatum D.C.Daly,,,1042628936,1969-11-05 00:00:00,BR,Amazonas,,"AM10, km-145, picada 17, árv, Estrada Manaus-Itacoatiara, km-145, picada 17, árvore 23",,PRESERVED_SPECIMEN,"Daly, D.C.",,Mike Hopkins,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_315,Begonia cucullata var. arenosicola (C.DC.) L.B.Sm. & B.G.Schub.,,,1259770531,1957-01-03 00:00:00,BR,Santa Catarina,,Faxinal dos Guedes. 5 km ao este de Faxinal dos Guedes,,PRESERVED_SPECIMEN,"",,Lyman B. Smith|Pe. Raulino Reitz,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_317,Elaphoglossum burchellii (Baker) C.Chr.,,,1095588646,2001-09-04 00:00:00,BR,Paraná,,"Rio Iguaçu, próximo da ponte na Rod. PR-427",,PRESERVED_SPECIMEN,"Smith, A.R.",,"Silva, J.M.; Ribas, O.S.; Barboza, E.; Ribas, O.S.; Barboza, E.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_318,Vriesea Lindl.,,,2817899327,2008-10-01 00:00:00,BR,Santa Catarina,,Estrada de terra de Blumenau para Gaspar.,,PRESERVED_SPECIMEN,"",,"Moura, R.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_321,Duroia saccifera Benth. & Hook.f.,,,1702785657,1971-03-26 00:00:00,BR,Amazonas,,"Brazilian Amazônia, Vicinity of Manaus, Estrada Maua, Capoeira",,PRESERVED_SPECIMEN,"",,"L. F. Coelho, K. Kubitzki & P. J. M. Maas",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_325,Pilosocereus pachycladus subsp. pernambucoensis (F.Ritter) Zappi,,,1077558293,1998-03-31 00:00:00,BR,Pernambuco,,"Fazenda Cajueiro Seco, entrada no km 6, próximo a pedreira do município.",,PRESERVED_SPECIMEN,"Rocha, E.A.",,"Rocha, E.A.; Lins, F.; Lins, F.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_327,Caesalpinia L.,,,2452879964,1981-04-07 00:00:00,BR,Maranhão,,"Ilha Trauira. Mata baixa, solo arroxeado",,PRESERVED_SPECIMEN,"",,"Santos, MR",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_328,Lantana undulata Schrank,,,1090421512,1980-07-08 00:00:00,BR,Bahia,,Quadra D do CEPEC.,,PRESERVED_SPECIMEN,L. A. Mattos-Silva,,A. M. de Carvalho,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_329,Ditassa fasciculata E.Fourn.,,,1252624130,1963-01-14 00:00:00,BR,"",,Subida para o Cruzeiro.,,PRESERVED_SPECIMEN,"Fontella, J.P.",,"Graziela; Duarte, A.P.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_330,Porophyllum Guett.,,,1314890391,1983-04-14 00:00:00,BR,Maranhão,,Maranhão,,PRESERVED_SPECIMEN,"",,"Taylor, E.L.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_331,Maytenus evonymoides Reiss.,,,1090839899,1993-09-11 00:00:00,BR,Minas Gerais,,"Triângulo Mineiro, Capoeirão José Brás.",,PRESERVED_SPECIMEN,"",,"Mota, A.L.P.; et al.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_332,Lepidaploa salzmannii (DC.) H.Rob.,,,2618544004,,BR,Minas Gerais,,Minas Gerais,,PRESERVED_SPECIMEN,"",,Gardner,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_333,Adenocalymma bipinnatum (S.Moore) L.G.Lohmann,,,1424284082,1977-03-04 00:00:00,BR,Mato Grosso,,Disturbed roadside at km 136 along the road from Caceres to S of Serra do Aguapei.,,PRESERVED_SPECIMEN,L.H.M. Fonseca,,J.H. Kirkbride Jr.; E. Lleras,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_334,Cupania L.,,,1503340628,,BR,"",,Rio de Janeiro,,PRESERVED_SPECIMEN,"",,Ule,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_346,Croton gracilescens Müll.Arg.,,,1095222336,2001-10-16 00:00:00,BR,Go,,"Estrada balsa dos Paulistas (rio Tocantins) rio do Carmo km 4, entrada para porto 1.",,PRESERVED_SPECIMEN,R. C. Sodré,,Glocimar Pereira-Silva,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_350,Elaphoglossum vagans (Mett.) Hieron.,,,1802937727,1969-04-18 00:00:00,BR,Pr,,Serra Santana,,PRESERVED_SPECIMEN,A. Sehnem SJ,,"Hatschbach, G.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_352,Baccharis helichrysoides DC.,,,1802939571,2001-03-18 00:00:00,BR,Rs,,RS-235,,PRESERVED_SPECIMEN,R.A. Wasum,,R.A. Wasum,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_359,Polygala minima Pohl ex A.W.Benn.,,,2381467383,1969-01-22 00:00:00,BR,Go,,Estrada entre Goiaz Velha e Goiânia,,PRESERVED_SPECIMEN,"Pastore, JFB",,"Ferreira, AG",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_361,Chorisia Kunth,,,1424301332,1986-04-14 00:00:00,BR,Bahia,,Utinga - Próximo a Lagoa do Capim.,,PRESERVED_SPECIMEN,"",,A.C.Sarmento; H.P.Bautista,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_364,Elaphoglossum tectum (Willd.) T.Moore,,,1424392871,1902-06-01 00:00:00,BR,Minas Gerais,,Serra do Ouro Preto.,,PRESERVED_SPECIMEN,L.C.N. Melo,,Schwacke,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
