database_id,occurrenceID,scientificName,decimalLatitude,decimalLongitude,eventDate,family,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,taxonRank,identifiedBy,coordinateUncertaintyInMeters,recordedBy,cntr_suggested,cntr_iso2c,.inverted_xy,iso2c,iso3c,.invalid_xy,.outside_xy,.no_xy,.no_name,.doubtful_provenance,.locality_no_xy
IDIGBIO_4380,e915d17b-d623-4e10-95df-cc24254b4faf,Myrcia selloi (Spreng.) N. Silveira,NA,NA,1942-11-12,Myrtaceae,Brazil,Paraná,NA,Estado do Paraná - Brasil. Tamandaré (ex municipio).,NA,preservedspecimen,NA,NA,NA,C. Stellfeld,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4381,6f21ae87-5d01-4014-b4a6-bcb729a2d9a0,Eugenia florida DC.,NA,NA,2006-10-19,Myrtaceae,Brazil,Minas Gerais,NA,Mun. Santa Cruz de Minas. Na cachoeira em direção a Tiradente.,NA,PreservedSpecimen,Species,NA,NA,R. Marquete,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4382,cd58b213-9f54-49ad-9e5c-927ddedde3f6,Myrcia tenuivenosa,NA,NA,NA,Myrtaceae,Brasil,Paraná,NA,"Morro do Canal, Mananciais da Serra",NA,PreservedSpecimen,NA,"Sobral, M.",NA,"Lacerda, A.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4386,7eb57f14-1099-4242-a4f3-19e4a4c41d2b,Paradrypetes ilicifolia,NA,NA,NA,Euphorbiaceae,Brasil,Minas Gerais,NA,Estação Biológica de Caratinga. Matão.,NA,PreservedSpecimen,NA,NA,NA,"Andrade, PM de; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4387,97cca096-65f4-4bef-aa29-0faec2fda09f,Steinchisma stenophyllum (Hack.) Zuloaga & Morrone,NA,NA,NA,POACEAE,Brazil,NA,NA,.,NA,PreservedSpecimen,NA,"OIiveira, R.P.; Reis, P.A.",NA,"Home, J. E.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4389,dd557b5a-4949-4a2a-bc0c-03bc590938bf,Vernonia,NA,NA,NA,Asteraceae,Brasil,Paraná,NA,"Casa de Vegetação da UEL, Vasos 47, 107, 301",NA,PreservedSpecimen,NA,NA,NA,"Ruas, CF; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4390,3678e295-8ae6-4195-aa2d-a0b059a5395c,Persea major (Meisn.) L.E.Kopp,NA,NA,NA,Lauraceae,Brazil,Paraná,NA,W of Sao Joao do Triumfo,NA,PreservedSpecimen,species,NA,NA,Lindeman JC; Horreüs de Haas R,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4392,7d70c0d5-f8a7-46d5-88dc-161dcf397a6e,Banisteriopsis caapi (Spruce ex Griseb.) C.V. Morton,NA,NA,NA,Malpighiaceae,Brazil,Pará,NA,"Belem, IPEAN>estrada do Cafesal. Cipo cultivado.",NA,PreservedSpecimen,NA,N.T. Silva,NA,Nilo T. Silva,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4394,00ce548c-fe7b-44fe-9451-73b786d2a3bb,Manihot pruinosa,NA,NA,NA,Euphorbiaceae,Brasil,GO,NA,"15 km Cavalcante, 8 km depois de Teresina de Goiás.",NA,PreservedSpecimen,NA,A. C. Allem,NA,Antônio Costa Allem,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4397,3332817c-7cc3-4806-958d-67f5aa0f483a,Heterocoma robinsoniana,NA,NA,NA,Asteraceae,Brasil,Minas Gerais,NA,"Parque Nacional da Serra da Canastra, Chapadão do Diamante, após a antena.",NA,PreservedSpecimen,NA,"Freitas, F.S.",NA,"Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4399,8fa62df1-60f4-49f8-a00e-ffce2fc5befc,Ternstroemia brasiliensis,NA,NA,NA,Pentaphylacaceae,Brasil,São Paulo,NA,"Ilha Anchieta, Praia das Almas",NA,PreservedSpecimen,NA,"Bittrich, V",NA,"Leitão Filho, HF; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4401,96448283-d256-4396-9ce9-8fedce5b838f,Eupatorium,NA,NA,NA,Asteraceae,Brasil,Rio de Janeiro,NA,Recreio dos Bandeirantes,NA,PreservedSpecimen,NA,NA,NA,"Souza, A. 4520; Oliveira, A. & Fonseca, A. 21.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4402,d93240b2-50c5-4836-bd0a-840917c660f7,Nectandra hihua,NA,NA,NA,Lauraceae,Brasil,Paraná,NA,"Rio Paraná, ilha Cajá, Solo seco sujeito a alagamento. Ecótono água/terra.",NA,PreservedSpecimen,NA,M.L. Brotto,NA,F.A.Teixeira,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4403,8b94911b-c748-4992-9518-cabf2c621704,Piper crassinervium Kunth,NA,NA,19/04/2004,Piperaceae,Brasil,Minas Gerais,NA,"Parque Nacional, Cachoeira Bonita.",NA,PreservedSpecimen,sp.,M.A. Jaramillo,NA,L.S. Leoni,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4404,c9e88ffa-62ae-48d7-9108-3f3945cfc210,Guarea macrophylla tuberculata,NA,NA,NA,Meliaceae,Brazil,São Paulo,NA,Parque Estadual de Carlos Botelho,NA,PreservedSpecimen,NA,"Patore, J.A.",NA,"Baitello, J.B.; et al.; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4405,da916e4e-1f80-4bd7-9434-cc48106a9e70,Psidium cinereum,NA,NA,NA,Myrtaceae,Brasil,São Paulo,NA,Cerrado do Graúna,NA,PreservedSpecimen,NA,"Landrum, LR",NA,"Tamashiro, JY; Galvão, JC",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4406,f3f1f360-82c9-4f3e-bfdf-229a27efe11e,Dolichandra unguis-cati (L.) L.G. Lohmann,NA,NA,NA,Bignoniaceae,Brazil,Rio Grande do Sul,NA,RS_Mun. de Caxias do Sul- Fazenda Souza. Em neira da mata.,NA,PreservedSpecimen,NA,NA,NA,L. Scur,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4408,438b2103-857f-46c4-81fe-d599a48545cd,Combretum laxum Jacq.,NA,NA,1987-10-08,Combretaceae,Brasil,Amazonas,Barcelos,"Boca do rio Ararirá, margem direita do rio Negro",NA,PreservedSpecimen,espécie,"Loiola, M.I.B.",NA,Mike Hopkins,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4410,5a8987b3-cd94-4d5a-ac1b-df9342bce8ce,Clusia penduliflora Engl.,NA,NA,1993-12-11,Clusiaceae,Brasil,Amazonas,Coari,Margem da estrada do RUC - 21 - 23 e  24,NA,PreservedSpecimen,espécie,"""Nascimento Jr.; J.E.""",NA,Mike Hopkins,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4411,65ee8cea-8736-4765-a3c3-bc0cbdc869dd,Bromeliaceae,NA,NA,2009-08-07,Bromeliaceae,Brasil,Amazonas,Manicoré,Comunidade Barro Alto,NA,PreservedSpecimen,NA,"Carvalho, F.A. de",NA,Mike Hopkins,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4414,6e9b827d-0b31-471f-82b0-3a11f574e631,Aureliana wettsteiniana,NA,NA,NA,Solanaceae,Brasil,RS,NA,Parque Nacional dos Aparados da Serra Trilha para o Cânion Faxinal,NA,PreservedSpecimen,NA,"G.; E.L.C. Soares, LA Mentz",NA,"Vendruscolo, GS; Soares, ELC",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4415,3e9a50e2-923f-4f54-8643-c6aca045efc2,Ludwigia,NA,NA,NA,Onagraceae,Brasil,Minas Gerais,NA,"Cava à caminho do Capão, brejo.",NA,PreservedSpecimen,NA,NA,NA,"Oliveira, G",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4416,cb0093e7-7bb1-460e-899f-a30263c1db30,Bastardiopsis densiflora (Hook. & Arn.) Hassl.,NA,NA,30/06/2005,Malvaceae,Brasil,Paraná,NA,Parque Estadual de Vila Rica do Espírito Santo.,NA,PreservedSpecimen,sp.,G. Hatschbach,NA,O. S. Ribas ; J. M. Silva,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4418,5c96c78e-210c-4414-bba4-31c207a78c27,Ludwigia octovalvis,NA,NA,NA,Onagraceae,Brasil,Rio Grande do Sul,NA,Balsa da Praia Bonita.,NA,PreservedSpecimen,NA,NA,NA,"Strehl, T.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4419,d0c39e3f-5cda-4b81-82d9-7155ca91387b,Serjania lethalis,NA,NA,NA,Sapindaceae,Brasil,Minas Gerais,NA,Lapa vermelha.,NA,PreservedSpecimen,NA,NA,NA,"Prous, P; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4421,0d287907-3713-4ec5-bffa-e9478e0282e2,Blainvillea rhomboidea,NA,NA,NA,Asteraceae,Brazil,São Paulo,NA,Fazenda Boa Vista,NA,PreservedSpecimen,NA,"Magenta, M.A.G.",NA,"Barreto, K.D.; et al.; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4426,4e290f08-6c41-455e-9386-6159ec7f9e7e,Hymenophyllum polyanthos (Sw.) Sw.,NA,NA,29/07/1972,Hymenophyllaceae,Brasil,Acre,NA,Cruzeiro - Alemanha.,NA,PreservedSpecimen,sp.,Windisch,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4427,4b755ec9-467a-4d60-9eeb-f2d87703e0d4,Ficus luschnathiana,NA,NA,NA,Moraceae,Brasil,RS,NA,Kappesberg,NA,PreservedSpecimen,NA,"Machado, A. F. P.",NA,"Henz, E.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4428,cf10cd83-811a-482b-abad-63475a00cd8e,Miconia cinerascens var. robusta,NA,NA,NA,Melastomataceae,Brasil,PR,NA,"Fazenda GUAM, Serra Negra",NA,PreservedSpecimen,NA,NA,NA,A.Soares & W.Maschio,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4432,66bebff6-7750-4ec0-bf49-4c07119f6b8e,Matisia ochrocalyx K. Schum.,NA,NA,NA,Malvaceae,Brazil,Amazonas,NA,"Rio Auati Paraná, Barreirinha.",NA,PreservedSpecimen,NA,NA,NA,Byron Lima|J. Lima,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4434,c2a9c134-09c3-459a-9aeb-e039270d884d,Calliandra houstoniana var. callothyrsus (Meisn.) Barneby,NA,NA,28/06/2006,Leguminosae,Brasil,Minas Gerais,NA,Ramal da fabrica; EFVM - Km 17+600.,NA,PreservedSpecimen,var.,G.P. Lewis,NA,R. Reis,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4435,f3ebeced-d63c-45ec-916f-6a896b889b92,Bulbostylis sp.,NA,NA,NA,Cyperaceae,Brazil,Goiás,NA,Estacao Repetidora da Telebrasilia de Roncador (Mun. Agua Fria de Goias),NA,PreservedSpecimen,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4436,ed85ef54-3f82-4e68-b10f-af6b2da449de,Gleditsia amorphoides (Griseb.) Taub.,NA,NA,15/10/2003,Leguminosae,Brasil,Paraná,NA,Fazenda Barbacena.,NA,PreservedSpecimen,sp.,O. S. Ribas,NA,O. S. Ribas; F. Straube & A. Urben-Filho,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4438,efdb7ae1-d33c-4a46-942f-c75f6bc8f6bc,Metrodorea flavida K.Krause,NA,NA,15/06/1974,Rutaceae,Brasil,Mato Grosso,NA,"Dardalenos. Rio Aripuanã, Estrada Sta Elena.",NA,PreservedSpecimen,sp.,J.R.Pirani,NA,Manoel dos R.Cordeiro,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4439,522ab2be-1584-4865-a059-2cb906274d07,Eupatorium,NA,NA,1987-11-25,Asteraceae,Brasil,Amazonas,São Gabriel da Cachoeira,Rio Negro. Top of hill on east side of the town.,NA,PreservedSpecimen,NA,NA,NA,Mike Hopkins,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4442,a48f68a1-ef60-4c50-b5c1-e59af6917639,Rhynchospora contracta,NA,NA,NA,Cyperaceae,Brasil,Tocantins,NA,"Parque Estadual do Lajeado, Cerrado com áreas de transição cerradão e campos úmidos (veredas).",NA,PreservedSpecimen,NA,NA,NA,"Alves, M.; Santos, E. & Unwin, M.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4443,9dbf0f61-a887-4a92-8347-eb2525199182,Machaerium castaneiflorum,NA,NA,NA,Fabaceae,Brazil,Pará,NA,Obidos.,NA,PreservedSpecimen,NA,NA,NA,A. Ducke,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4445,fd32563b-c477-4e5f-9cb0-916aa5ab510e,Vriesea hoehneana,NA,NA,NA,Bromeliaceae,Brasil,Paraná,NA,Morro do Canal,NA,PreservedSpecimen,NA,"Ribas, OS",NA,"Ribas, OS; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4456,8ec70458-ac7e-41a5-b72b-6d020713de95,Spigelia humboldtiana,NA,NA,NA,Loganiaceae,Brazil,Rio Grande do Sul,NA,Guaratitas,NA,PreservedSpecimen,NA,"Falkenberg, D.B.",NA,"Falkenberg, D.B.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4457,a0fef1e8-b66b-4724-82d5-0339093756d0,Mimosa bonplandii,NA,NA,NA,Leguminosae,Brasil,São Paulo,NA,Jardim Botânico de São Paulo,NA,PreservedSpecimen,NA,"Burkart, A",NA,"Handro, O",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4460,60f06e8a-3b8f-44c0-aa22-55de88ca5c42,Brachymenium wrightii (Sull.) Broth.,NA,NA,1981-05-12,Bryaceae,Brazil,Bahia,Una,"Maruim, border of the Fazendas Maruium and Dois de Julho, 33 km SW of Olivenca on road from Olivenca to Buerarema.",NA,PreservedSpecimen,Species,NA,NA,B. M. Boom,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4462,01a4ef1d-d6d8-465f-8cfa-d616af2761b7,Miconia fasciculata,NA,NA,NA,Melastomataceae,Brasil,Espírito Santo,NA,Parque Estadual do Forno Grande.,NA,PreservedSpecimen,NA,"Goldenberg, R.",NA,"Meirelles, J.; Fraga, C.N. & Goldenberg, R.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4466,3f7e2141-7899-4837-8200-8ce4c7ed2e61,Blechnum serrulatum Rich.,NA,NA,NA,Blechnaceae,Brazil,NA,NA,"Pomeroon River, Pomeroon Dist.",NA,PreservedSpecimen,NA,NA,NA,J.S. de la Cruz,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4471,9123c06a-c60b-42d4-ac96-0dee599c2cb7,Mimosa polydactyla Humb. & Bonpl. ex Willd.,NA,NA,1978-10-26,Leguminosae-mim,Brasil,Amazonas,São Gabriel da Cachoeira,Foz do Rio Curicuriara,NA,PreservedSpecimen,espécie,NA,NA,Mike Hopkins,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4474,30b1263c-f3ed-425c-a42f-f9bfcba16d3d,Inga stenoptera Benth.,NA,NA,05/11/1982,Leguminosae,Brasil,Amazonas,NA,"Rio Japurá, margem direita, Ati Paraná.",NA,PreservedSpecimen,sp.,F. Bonadeu,NA,"I. L. Amaral; C. A. Cid, J. Guedes & J. Lima",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4475,5ab41e66-7265-43d7-b3ac-d5cc56b055a9,Polypodium catharinae,NA,NA,NA,Polypodiaceae,Brasil,RS,NA,Cerro dos Peixoto,NA,PreservedSpecimen,NA,"Windisch, PG",NA,"Sobral, M",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4476,58d3c4ab-cc5d-48d9-9b7c-097b704791bb,Esterhazya splendida,NA,NA,NA,Orobanchaceae,Brasil,Goiás,NA,Parque Estadual da Serra dos Pireneus,NA,PreservedSpecimen,NA,"Scatignas, A.V.",NA,"Ferreira, H.D.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4477,25da622b-617d-4b71-a426-b459b1e0b5e5,Aulonemia,NA,NA,NA,Poaceae,Brasil,Espírito Santo,NA,BLOQUEADO,NA,PreservedSpecimen,NA,NA,NA,"Viana, P.L.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4480,2ed8889c-036b-4bc1-9ddc-cb9da663b847,Solanum compressum,NA,NA,NA,Solanaceae,Brasil,Rio Grande do Sul,NA,"Estrada para Taquara, interior da mata.",NA,PreservedSpecimen,NA,"Smith, S.F.",NA,"Wasum, R.A.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4481,d2fdfc6e-cab1-4be0-b992-bd6a31a7886c,Enydra radicans,NA,NA,NA,Asteraceae,Brasil,Rio Grande do Norte,NA,Saída de Major Sales após a ponte,NA,PreservedSpecimen,NA,"Siniscalchi, C.M.",NA,"Silveira, E.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4482,63336ee5-1743-4629-a4ff-6ca736af38e8,Combretum laxum Jacq.,NA,NA,15/05/1977,Combretaceae,Brasil,Espírito Santo,NA,RESERVA BIOLÓGICA DE SORETAMA. LAGOA DO ACUCO.,NA,PreservedSpecimen,sp.,N..M.F. DA SILVA,NA,G. Martinelli,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4483,bf3acac8-9ff8-4cff-b7a5-9751f508be5d,Stylosanthes scabra,NA,NA,NA,Leguminosae-Pap.,Brasil,Paraíba,NA,Estrada a 5 km de João Pessoa,NA,PreservedSpecimen,NA,Z.M.T.S. Freitas,NA,Z.M.T.S. Freitas; R.M. Queiroz; A.L.C. Souza,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4485,cfa2d5bc-062a-4736-9ac0-973eb576e7a9,Mouriri chamissoana Cogn.,NA,NA,1930-12-11,MELASTOMATACEAE,Brazil,NA,NA,Parque do Estado.,NA,PreservedSpecimen,NA,NA,NA,"Hoehne, F.C.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4487,dd78a6ea-2dc5-4bf4-b499-abe4c95135a7,Dichorisandra,NA,NA,NA,Commelinaceae,Brasil,Espírito Santo,NA,Reserva Biológica de Córrego Grande.,NA,PreservedSpecimen,NA,"Menezes, L.F.T.",NA,"Broggio, I.S.; Ribeiro, M.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4488,16816955-7107-4d5e-ae04-e16059088ae7,Dicranopteris flexuosa,NA,NA,NA,Gleicheniaceae,Brasil,Minas Gerais,NA,"Parque Estadual do Ibitipoca, Na segunda bifurcação do Lago dos espelhos E Ponte de Pedra. Grande população sobre arenito, exposto ao sol. Fronde com 50cm ou mais; caule rastejante.",NA,PreservedSpecimen,NA,A. Salino,NA,J.E.Z. Oliveira,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4492,bc39aaeb-bed9-4dd8-a05b-f1c9154b4e35,Psychotria sessilis,NA,NA,NA,Rubiaceae,Brasil,Minas Gerais,NA,"Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos.",NA,PreservedSpecimen,NA,NA,NA,"Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4493,f8617411-0330-41c8-9e7b-caf695812edc,Hyptis mutabilis,NA,NA,NA,Lamiaceae,Brasil,RS,NA,Morro da Polícia,NA,PreservedSpecimen,NA,"Bordignon, S",NA,"Bordignon, S",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4494,b1ea7a16-bb20-4a38-8747-989be343e66b,Andira parviflora Ducke,NA,NA,2009-05-25,Leguminosae-pap,Brasil,Amazonas,Presidente Figueiredo,"Reserva Biológica do Uatumã. Margem do lago, fragmento de floresta.",NA,PreservedSpecimen,espécie,"Ramos, J.F.",NA,Mike Hopkins,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4495,a85d534f-fe3a-4096-ab47-57a04ff08ef6,Helicteres heptandra,NA,NA,NA,Malvaceae,Brasil,Ceará,NA,Serra das Almas,NA,PreservedSpecimen,NA,"Lima-Verde, L.W.; Lima, J.R.",NA,"Lima, J.R.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4496,987c4d03-d4d4-42de-ba3f-7085dcfc74ba,Heteropterys,NA,NA,NA,Malpighiaceae,Brasil,São Paulo,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio Mambu. 24o02'51,7""S; 46o49'05,7""W. 30-100msm.",NA,PreservedSpecimen,NA,NA,NA,"Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4498,5f619082-2b02-4f51-a5ba-917bcf041343,Poecilanthe falcata,NA,NA,NA,Fabaceae,Brazil,Espírito Santo,NA,"Reserva Natural da CVDR, Estrada do Flamengo, km 0,31.",NA,PreservedSpecimen,NA,"Folli, DA",NA,"Siqueira, GS",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4501,a1179342-cc4a-43dd-8cdf-0d2da02675c5,Baccharis oxyodonta,NA,NA,NA,Asteraceae,Brasil,Rio Grande do Sul,NA,Linha Três Cunhados.,NA,PreservedSpecimen,NA,"Falkenberg, D.B.",NA,"Jarenkow, J.A.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4505,7f8444fb-863e-48bc-bb6a-5797cc491342,Arrabidaea pulchella,NA,NA,NA,Bignoniaceae,Brazil,Minas Gerais,NA,Rio Peruaçu,NA,PreservedSpecimen,NA,"Lohmann, L.G.",NA,"Salino, A.; et al.; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4507,8db4329e-4333-4809-b114-d177105845aa,Cyathea phalerata var. phalerata,NA,NA,NA,Cyatheaceae,Brazil,Paraná,NA,[illegible text] Nara[interpreted],NA,PreservedSpecimen,variety,NA,NA,L. Harris,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4510,35ba85db-a7f0-4a83-8a54-ba6322567376,Inga lomatophylla,NA,NA,NA,Fabaceae,Brazil,Pará,NA,Obidos [interpreted],NA,PreservedSpecimen,NA,NA,NA,A. Ducke,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4512,ca5f7701-6159-41b8-8f95-964a793b00f6,Securidaca bialata Benth.,NA,NA,1987-10-08,Polygalaceae,Brasil,Pará,Almeirim,"Monte Dourado, gleba Monte Dourado da Reserva Genetica do Jari.",NA,PreservedSpecimen,espécie,"Kosovsky, O.",NA,Mike Hopkins,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4513,e079fb3a-6707-4fea-b537-46953cb07060,Solanum corymbiflorum,NA,NA,NA,Solanaceae,Brasil,Paraná,NA,Parque Barigüi,NA,PreservedSpecimen,NA,"Guimarães, O.A.",NA,"Kummrow, R.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IDIGBIO_4514,0c421ba5-9fa5-4df8-921e-96e951713782,Grazielia gaudichaudeana,NA,NA,NA,Asteraceae,Brasil,Paraná,NA,Rio Pequeno,NA,PreservedSpecimen,NA,"Hatschbach, G.",NA,"Ribas, O.S.; Silva, J.M. & Valente, L.A.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
