database_id,occurrenceID,scientificName,decimalLatitude,decimalLongitude,eventDate,family,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,taxonRank,identifiedBy,coordinateUncertaintyInMeters,recordedBy,cntr_suggested,cntr_iso2c,decimalLongitude_modified,decimalLatitude_modified,iso2c,iso3c,.xy_issue
BIEN_1869,2095,Pouteria williamii,NA,NA,1997-12-02,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_1876,3120,Eugenia itajurensis,NA,NA,2014-11-02,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_1878,2756,Euphorbia phosphorea,NA,NA,2008-07-10,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_1902,3493,Balfourodendron riedelianum,NA,NA,1999-10-14,Rutaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_1932,3120,Cyperus ligularis,NA,NA,1962-05-27,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_1959,2756,NA,NA,NA,2016-09-08,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2060,104,Eugenia bimarginata,NA,NA,1964-07-18,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2084,1028,NA,NA,NA,2006-08-12,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2094,3510,Casearia arborea,NA,NA,1998-10-29,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2123,3493,Psychotria vellosiana,NA,NA,2014-10-13,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2140,3199,Cassytha filiformis,NA,NA,NA,Lauraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2148,3199,Dalbergia acuta,NA,NA,NA,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2153,2201,Isoetes ramboi,NA,NA,2010-07-13,Isoetaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2159,3120,Habenaria obtusa,NA,NA,1976-01-15,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2169,104,NA,NA,NA,1985-11-05,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2190,280,NA,NA,NA,1996-11-24,Acanthaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2236,3547,Eugenia brevipedunculata,NA,NA,NA,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2243,2258,Cyperus haspan,NA,NA,2015-06-18,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2247,2756,Eugenia punicifolia,NA,NA,1999-05-03,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2266,1825,Cyperus meyenianus,NA,NA,2011-10-08,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2289,1928,Psychotria nemorosa,NA,NA,2016-08-10,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2304,1928,Amburana cearensis,NA,NA,1979-08-08,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2354,249,Pouteria ramiflora,NA,NA,1968-08-03,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2367,2724,Dalbergia gracilis,NA,NA,NA,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2374,2472,Eugenia punicifolia,NA,NA,2002-03-01,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2411,125,Eugenia uniflora,NA,NA,1980-10-01,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2415,786,Cyperus compressus,NA,NA,2009-01-22,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2427,36,NA,NA,NA,2007-12-10,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2429,2724,Psychotria platypoda,NA,NA,NA,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2449,3527,Casearia javitensis,NA,NA,2008-01-10,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2458,2724,NA,NA,NA,NA,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2478,125,Pleurothallis pectinata,NA,NA,2002-06-09,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2507,1928,Eugenia cuprea,NA,NA,1988-11-07,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2514,971,Psychotria cupularis,NA,NA,1994-04-15,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2524,3567,Eugenia patrisii,NA,NA,NA,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2552,1928,Psychotria carthagenensis,NA,NA,1983-07-21,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2553,36,Pouteria oppositifolia,NA,NA,2007-12-10,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2566,3120,Eugenia punicifolia,NA,NA,1993-09-25,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2582,2238,Casearia sylvestris,NA,NA,2005-11-01,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2594,3702,NA,NA,NA,2007-12-19,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2595,1839,Psychotria leiocarpa,NA,NA,2000-10-23,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2598,3165,Psychotria bahiensis,NA,NA,2010-04-30,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2605,2756,Parodia ottonis,NA,NA,2005-11-28,Cactaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2619,2747,Cyperus haspan,NA,NA,2004-08-22,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2622,610,Cyperus compressus,NA,NA,2008-03-28,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2626,2075,Psychotria lupulina,NA,NA,1851-09-01,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2627,3120,Eugenia stictopetala,NA,NA,1995-06-08,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2648,42,Eugenia citrifolia,NA,NA,2006-08-22,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2653,196,Mollinedia lamprophylla,NA,NA,2007-01-10,Monimiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2674,3510,Gomesa ranifera,NA,NA,2000-06-14,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2697,2515,Habenaria magdalenensis,NA,NA,2007-03-20,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2720,2756,Casearia arborea,NA,NA,2008-10-01,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2723,1849,Catasetum hopkinsonianum,NA,NA,2012-05-19,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2742,280,Psychotria arirambana,NA,NA,1983-08-09,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2787,3567,Casearia spruceana,NA,NA,NA,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2810,1928,Dioscorea amaranthoides,NA,NA,1984-06-23,Dioscoreaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2822,3114,Eugenia neoverrucosa,NA,NA,1993-12-31,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2828,2258,NA,NA,NA,2012-08-14,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2839,2724,Cyperus lanceolatus,NA,NA,1977-03-25,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2850,1667,Psychotria leiocarpa,NA,NA,2011-10-18,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2900,3567,Psychotria bracteocardia,NA,NA,NA,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2903,3547,Euphorbia hyssopifolia,NA,NA,NA,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2926,1839,Casearia sylvestris,NA,NA,2005-08-15,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2935,3716,Casearia pitumba,NA,NA,1982-10-28,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2951,1028,NA,NA,NA,2006-10-13,Lauraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2961,2724,Cyperus distans,NA,NA,1985-07-05,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2976,1646,Psychotria nemorosa,NA,NA,2004-12-27,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_2985,2458,Psychotria capitata,NA,NA,2000-07-28,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3003,104,NA,NA,NA,1971-03-04,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3010,3165,Eugenia punicifolia,NA,NA,2010-01-06,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3017,2136,Xylobium variegatum,NA,NA,2014-05-23,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3029,619,Campylocentrum micranthum,NA,NA,1995-01-01,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3041,3527,NA,NA,NA,1994-06-28,Ebenaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3057,3527,Aspidosperma polyneuron,NA,NA,2013-01-01,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3065,3120,Eugenia punicifolia,NA,NA,1990-11-06,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3070,2879,NA,NA,NA,2011-01-17,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3080,36,Pouteria anomala,NA,NA,2003-06-24,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3088,3120,NA,NA,NA,1994-03-17,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3101,249,Cyathea microdonta,NA,NA,2001-10-17,Cyatheaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3115,3527,Eugenia punicifolia,NA,NA,1994-04-27,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3132,1646,Acianthera glanduligera,NA,NA,2009-12-11,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3161,2420,Psychotria hoffmannseggiana,NA,NA,1998-11-07,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3167,1928,Casearia javitensis,NA,NA,1997-07-09,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3168,3493,Eugenia hiemalis,NA,NA,1995-09-06,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3170,3315,Dalbergia frutescens,NA,NA,NA,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3197,3527,Mimosa taimbensis,NA,NA,2007-05-22,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3203,3083,Eugenia blanchetiana,NA,NA,2011-02-05,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3226,249,Rhipsalis elliptica,NA,NA,2009-11-23,Cactaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3237,36,Pouteria decorticans,NA,NA,2004-11-30,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3265,14,NA,NA,NA,NA,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3294,3114,Eugenia punicifolia,NA,NA,1995-10-24,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3306,3199,NA,NA,NA,NA,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3334,1028,NA,NA,NA,1995-06-28,Eriocaulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3347,2854,Psychotria hoffmannseggiana,NA,NA,2003-04-11,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3350,306,Eugenia punicifolia,NA,NA,2010-04-15,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3357,2724,Dioscorea cinnamomifolia,NA,NA,NA,Dioscoreaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3367,1365,Psychotria mapourioides,NA,NA,1989-07-05,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3369,3165,Cassytha filiformis,NA,NA,2008-03-14,Lauraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3372,3510,Polystachya concreta,NA,NA,2003-02-09,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3374,1278,Polystachya concreta,NA,NA,2009-12-11,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3386,2136,Psychotria sphaerocephala,NA,NA,1997-04-24,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3428,3083,NA,NA,NA,2013-07-20,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3430,3547,Psychotria polycephala,NA,NA,NA,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3447,1307,NA,NA,NA,1990-05-15,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3461,3271,Psychotria polycephala,NA,NA,1992-01-28,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3462,2515,NA,NA,NA,2006-07-08,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3498,3012,Pseudolaelia dutrae,NA,NA,2009-05-29,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3508,2368,Cereus fernambucensis,NA,NA,2005-03-08,Cactaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3524,2458,Psychotria cornigera,NA,NA,1982-01-30,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3527,249,NA,NA,NA,2009-05-27,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3577,36,NA,NA,NA,2005-10-25,Ebenaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3588,2756,Mimosa ramentacea,NA,NA,2013-10-31,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3589,2469,Psychotria vellosiana,NA,NA,1996-03-28,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3590,3199,Virola surinamensis,NA,NA,NA,Myristicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3626,2458,Cyrtopodium flavum,NA,NA,2003-10-18,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3653,2180,Eugenia gracillima,NA,NA,2011-11-22,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3678,2879,Casearia sylvestris,NA,NA,2012-03-08,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3713,2095,Pouteria engleri,NA,NA,1964-03-06,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3785,1278,Psychotria nemorosa,NA,NA,2010-09-29,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3806,2515,Eriocaulon carajense,NA,NA,2012-06-21,Eriocaulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3810,619,Casearia sylvestris,NA,NA,2003-01-01,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3816,104,Casearia decandra,NA,NA,1911-10-09,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3820,36,NA,NA,NA,2005-10-13,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3822,3527,Cyperus polystachyos,NA,NA,2002-03-10,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3852,104,Casearia commersoniana,NA,NA,1940-01-01,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3863,3716,NA,NA,NA,1967-12-14,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3896,36,Pouteria eugeniifolia,NA,NA,2008-11-08,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3921,249,Psychotria longicuspis,NA,NA,2009-12-12,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3939,2756,Habenaria orchiocalcar,NA,NA,2009-01-23,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3948,1928,Psychotria leiocarpa,NA,NA,1995-01-30,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_3962,1928,NA,NA,NA,2011-06-26,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4000,2879,NA,NA,NA,2016-06-06,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4002,2515,Acianthera prolifera,NA,NA,2008-07-26,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4012,2879,Habenaria josephensis,NA,NA,2001-08-12,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4014,1928,Psychotria lupulina,NA,NA,2012-10-14,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4029,3493,Eugenia punicifolia,NA,NA,2004-11-18,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4035,2458,Psychotria colorata,NA,NA,2001-08-18,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4050,3493,NA,NA,NA,1994-12-17,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4062,3120,Euphorbia hyssopifolia,NA,NA,1970-02-11,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4067,3510,Dioscorea glandulosa,NA,NA,2009-11-20,Dioscoreaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4069,280,Casearia commersoniana,NA,NA,1980-10-20,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4116,2136,NA,NA,NA,2001-01-02,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4130,1028,Thelypteris longifolia,NA,NA,1996-03-30,Thelypteridaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4159,2756,Euphorbia comosa,NA,NA,2005-07-29,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4170,2095,NA,NA,NA,1984-02-17,Thelypteridaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4189,1849,Scaphyglottis stellata,NA,NA,2007-05-06,Orchidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_4210,42,Pouteria retinervis,NA,NA,2004-04-20,Sapotaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
