SpName,Longitude,Latitude
Kielmeyera coriacea,-45.0666667,-9.3333333
Terminalia argentea,-41.766667,-12.133333
Ocotea corymbosa,-42.8461111,-22.0758334
Bauhinia forficata,-46.39,-23.96
Strychnos brasiliensis,-51.379444,-23.406389
Crotalaria vitellina,-37.43,-7.19
Swartzia macrostachya,-40.2733,-19.8203
Ocotea pulchella,-50.022778,-29.178889
Luehea divaricata,-51.971111,-23.431389
Sorocea guilleminiana,-43.4511,-22.7592
Eschweilera ovata,-35.084306,-6.804722
Ocotea lancifolia,-41.0225,-11.615278
Swartzia flaemingii,-37.731111,-11.595
Marlierea racemosa,-42.53,-22.28
Inga marginata,-47.087542,-23.710586
Schinus terebinthifolius,-39.0147,-14.1031
Pisonia ambigua,-48.9175,-27.0981
Picramnia glazioviana,-46.63,-23.54
Ocotea glomerata,-38.316667,-12.416667
Calliandra tweedii,-51.15,-29.76
Bougainvillea glabra,-41.5,-16.75
Solanum crinitum,-64.372806,-8.659167
Melanopsidium nigrum,-43.1,-22.88
Piper xylosteoides,-49.07,-25.36
Byrsonima laxiflora,-48.36,-21.6
Ocotea notata,-38.94,-15.67
Eugenia oblongata,-36.2373,-8.111438889
Machaerium acutifolium,-48.705,-18.5922
Erythrina velutina,-41.5,-16.56
Senegalia tenuifolia,-57.653333,-19.009167
Posoqueria latifolia,-45.07,-23.43
Persea willdenovii,-47.71,-23.81
Guapira tomentosa,-37.789167,-9.66
Cedrela fissilis,-52.53,-25.49
Nectandra megapotamica,-48.9608333,-27.8097222
Plathymenia reticulata,-48.424722,-16.173056
Zollernia ilicifolia,-49.478928,-27.021978
Macropeplus dentatus,-45.73,-22.68
Vatairea macrocarpa,-46.2319,-14.9467
Clidemia capitellata,-39.041667,-13.316667
Ossaea marginata,-49.9497,-23.7783
Tapirira guianensis,-34.8553,-8.00889
Eugenia involucrata,-49.2611,-24.8236
Acnistus arborescens,-49.248556,-26.941283
Cordia nodosa,-44.272778,-2.596389
Alseis floribunda,-39.016667,-14.416667
Tachigali aurea,-52.33,-14.73
Salzmannia nitida,-39.0494,-14.7889
Podocarpus lambertii,-51.7292,-30.0772
Randia armata,-50.2972,-25.6833
Guazuma ulmifolia,-50.9,-10.2
Lantana camara,-40.659167,-20.363333
Neocalyptrocalyx longifolium,-38.228333,-7.927222
Eugenia uniflora,-42.7322,-19.7122
Ficus insipida,-51.3692,-23.3097
Maytenus obtusifolia,-40.120833,-6.600278
Gochnatia polymorpha,-47.2181,-23.0903
Piper gaudichaudianum,-53.8486,-25.1467
Apuleia leiocarpa,-49.6236,-10.7936
Miconia ibaguensis,-61.475278,-8.534444
Campuloclinium purpurascens,-43.5081,-20.2875
Palicourea crocea,-37.2064,-11.0147
Ocotea nutans,-40.41,-15.77
Posoqueria latifolia,-35.9761,-8.28333
Calophyllum brasiliense,-57.52,-7.58
Zeyheria tuberculosa,-41.3314,-12.8072
Jacaranda cuspidifolia,-48.2772,-18.9186
Bunchosia maritima,-41.05055556,-20.92555556
Vernonanthura brasiliana,-51.1628,-23.3103
Annona glabra,-35.8031,-9.63833
Miconia ligustroides,-44.99,-21.72
Persea willdenovii,-41.1005556,-20.5205556
Manilkara maxima,-39.014722,-15.344444
Zanthoxylum caribaeum,-50.5803,-23.9108
Psidium cattleianum,-34.9541667,-8.28
Campomanesia guazumifolia,-52.311861,-24.101722
Eschweilera ovata,-40.511,-20.658
Trichilia elegans,-47.9297,-15.7797
Solanum swartzianum,-41.111389,-20.516111
Varronia multispicata,-41.6636,-13.2497
Stryphnodendron polyphyllum,-41.5106,-20.2339
Clusia nemorosa,-39.716667,-13.6
Campomanesia xanthocarpa,-48.8344,-25.4769
Licania heteromorpha,-52.13,1.18
Miconia amoena,-37.056667,-10.531111
Trema micrantha,-57.1,-19.733333
Xylosma prockia,-48.66,-26.91
Handroanthus impetiginosus,-35.0183,-8.00222
Schefflera selloi,-39.8589,-18.7161
Vitex rufescens,-37.7894,-9.66
Cordia taguahyensis,-44.835,-23.336667
Hirtella gracilipes,-43.71,-19.17
Aspidosperma subincanum,-51.4189,-20.3672
Senna macranthera,-37.0386,-10.9089
Coutarea hexandra,-51.133333,-23.933333
Siparuna guianensis,-61.483333,3.316667
Cupania vernalis,-49.0633,-25.4417
Cupania bracteosa,-39.333333,-17.183333
Aegiphila integrifolia,-42.5,-22.55
Pilocarpus spicatus,-49.9497,-23.7783
Clitoria fairchildiana,-48.1597,-17.7219
Myrcia multiflora,-60.025,-3.10194
Mollinedia clavigera,-49.770817,-26.549889
Inga marginata,-72.77,-8.3
Pityrocarpa moniliformis,-40.5075,-11.203611
Jatropha mollissima,-40.9797223,-12.4641667
Alseis floribunda,-39.010556,-4.285278
Croton heliotropiifolius,-36.6964,-8.35778
Diatenopteryx sorbifolia,-52.0558,-25.5722
Senna macranthera,-50.6156,-24.3239
Kielmeyera coriacea,-45.8138889,-12.7055556
Humiria balsamifera,-41.266667,-13.308333
Psychotria forsteronioides,-43.74,-19.51
Lithrea brasiliensis,-51.386111,-30.180833
Syagrus schizophylla,-37.3153,-10.7578
Miconia albicans,-49.36,-27.39
Eriotheca candolleana,-46.9,-22.74
Guettarda angelica,-40.083333,-13.85
Xylopia aromatica,-54.613472,-20.508889
Dilodendron bipinnatum,-49.133333,-15.783333
Mollinedia schottiana,-48.9608333,-27.8097222
Rourea induta,-52.25,-15.883333
Xylopia aromatica,-67.0892,-0.130278
Ilex cerasifolia,-47.47,-21.85
Antonia ovata,-47.5361,-10.7439
Myrcia guianensis,-47.9319,-19.7483
Dahlstedtia pinnata,-44.816944,-23.3025
Cinnamomum amoenum,-50.488145,-26.370403
Schefflera vinosa,-41.15,-11.566667
Myrocarpus frondosus,-45.026944,-22.484167
Myrcia amazonica,-39.566667,-16.366667
Davilla rugosa,-43.7328,-22.5267
Licania leptostachya,-40.632778,-19.915
Pilosocereus arrabidae,-39.882778,-19.671944
Myrsine coriacea,-40.2733,-19.8203
Manihot caerulescens,-41.3333333,-10.3666667
Myrciaria floribunda,-34.978611,-6.493611
Erythroxylum deciduum,-47.2928,-19.3528
Myrcia hatschbachii,-47.92,-24.38
Urera baccifera,-39.536944,-15.156667
Leptolobium elegans,-49.68,-19.99
Senna pendula,-46.5614,-21.7878
Inga capitata,-39.889187,-19.110168
Oreopanax capitatus,-45.199444,-23.508333
Solanum diploconos,-46.39,-23.96
Emmotum nitens,-47.881389,-15.956111
Myrcia mutabilis,-41.797778,-13.604444
Senna obtusifolia,-43.416667,-19.266667
Tibouchina heteromalla,-43.0327778,-16.8536111
Nectandra oppositifolia,-46.78,-24.18
Miconia fasciculata,-44.7131,-23.2178
Micropholis guyanensis,-63.33,-8.82
Ocotea puberula,-51.209138,-27.090696
Psychotria myriantha,-51.2783,-23.2758
Myrcia bergiana,-40.0722,-19.3911
Sideroxylon obtusifolium,-55.611944,-28.576389
Amburana cearensis,-42.1311,-7.02528
Cestrum strigilatum,-51.5953,-22.8211
Ferdinandusa speciosa,-45.94,-14.77
Cordiera concolor,-43.8467,-19.9856
Erythrina velutina,-36.7758,-8.46639
Miconia serrulata,-39.3736,-14.1642
Guatteria oligocarpa,-37.884167,-12.222778
Maytenus gonoclada,-49.079131,-26.905506
Sessea regnellii,-51.46,-25.4
Platypodium elegans,-49.07,-24.062222
Guazuma ulmifolia,-47.85,-15.866667
Poincianella pyramidalis,-38.958333,-8.861389
Astrocaryum aculeatissimum,-42.3917,-22.6508
Pouteria beaurepairei,-48.733389,-26.390083
Thyrsodium spruceanum,-60.025,-2.03444
Psychotria carthagenensis,-43.3561,-4.85889
Myrsine monticola,-36.3711,-8.14583
Trichilia pallens,-52.9081,-25.4497
Psychotria carthagenensis,-68.62,-9.07
Byrsonima crassifolia,-62.8,1.533333
Leptolobium dasycarpum,-48.0131,-16.7171
Humiria balsamifera,-39.033333,-14.9
Symphonia globulifera,-38.9625,-14.023889
Piper cernuum,-40.481944,-20.3025
Amaioua corymbosa,-62.7114,-11.6936
Brasiliopuntia brasiliensis,-39.901667,-12.929167
Psychotria stachyoides,-41.470833,-12.455556
Eugenia stictopetala,-39.7242,-7.51194
Solanum rufescens,-40.537222,-19.8025
Vismia guianensis,-35.748056,-6.964167
Baccharis calvescens,-49.409167,-27.722222
Trichilia martiana,-44.7131,-23.2178
Clarisia ilicifolia,-50.466667,-5.983333
Schinus weinmannifolius,-49.7269,-29.3353
Myrciaria tenella,-35.216667,-5.8
Leandra melastomoides,-40.6,-19.936111
Symplocos tenuifolia,-50.6511,-25.4672
Psychotria carthagenensis,-49.06,-22.31
Cassia ferruginea,-49.26,-24.82
Dendropanax cuneatus,-50.2428,-24.2458
Marlierea laevigata,-41.46,-15.7472
Alibertia edulis,-51.883333,-12.833333
Spirotheca rivieri,-48.92,-27.1
Piper mollicomum,-43.7328,-22.5267
Croton heliotropiifolius,-37.3397,-8.75333
Byrsonima cacaophila,-39.2803,-14.7856
Miconia hypoleuca,-40.07,-19.39
Parkia pendula,-55.333333,-11.916667
Esenbeckia febrifuga,-39.08,-14.77
Baccharis dracunculifolia,-47.0608,-22.9056
Eugenia subterminalis,-52.899278,-22.6105
Maytenus brasiliensis,-39.536111,-15.160278
Randia ferox,-51.0936,-31.2872
Pera glabrata,-39.7502778,-18.8894444
Myrcia tomentosa,-35.921667,-9.6
Solanum didymum,-41.2608333,-17.8561111
Cedrela fissilis,-50.6456,-23.4936
Psychotria carthagenensis,-57.589861,-19.188472
Maclura tinctoria,-50.1686,-23.6297
Inga marginata,-47.5,-23.96
Miconia albicans,-50.0164,-22.5012
Hevea brasiliensis,-48.91667,-21.21667
Guettarda viburnoides,-48.3875,-14.3705556
Maytenus rigida,-39.4817,-9.84139
Cassia grandis,-38.4192,-12.1356
Asclepias curassavica,-39.55,-17.016667
Myrcia bergiana,-39.8452777,-18.9586111
Chrysophyllum rufum,-36.800833,-10.346944
Clethra scabra,-51.0972,-23.7233
Luehea divaricata,-51.5444,-19.0675
Cassia grandis,-44.49,-5.29
Vochysia tucanorum,-48.41,-23.49
Hancornia speciosa,-47.916667,-15.5
Macrolobium rigidum,-39.05,-14.79
Mollinedia schottiana,-48.69,-26.46
Cybianthus detergens,-44.63,-13.34
Sideroxylon obtusifolium,-57.6533,-19.0092
Myrsine coriacea,-44.1911,-21.9472
Palicourea rigida,-49.9486,-24.5261
Aspidosperma riedelii,-47.0608,-22.9056
Mollinedia schottiana,-44.7131,-23.2178
Licania hypoleuca,-53.0797,-13.2422
Myrcia citrifolia,-47.55,-24.7
Spondias mombin,-69.94,-9.38
Rauvolfia sellowii,-50.4136,-24.5094
Eugenia melanogyna,-48.669722,-24.517778
Myrcia anacardiifolia,-50.6156,-24.3239
Rauvolfia sellowii,-53.3467,-25.6325
Hancornia speciosa,-46.2319,-14.9467
Cupania racemosa,-45.77,-15.18
Esenbeckia febrifuga,-53.0733,-23.785
Strychnos trinervis,-48.43,-27.479167
Miconia jucunda,-45.07,-23.43
Cinnamomum sellowianum,-49.4108333,-27.6291667
Piper aduncum,-49.047778,-26.1925
Mimosa caesalpiniifolia,-39.005556,-4.192861
Myrcia bergiana,-39.76,-18.5880555
Solanum sooretamum,-39.13,-16.38
Aureliana fasciculata,-48.413056,-24.306667
Symphonia globulifera,-45.2,-3.5
Ocotea velloziana,-51.2087,-22.1702
Eugenia convexinervia,-46.604167,-23.396667
Terminalia glabrescens,-42.1392,-19.7897
Zanthoxylum rhoifolium,-51.645556,-17.886111
Prockia crucis,-51.35,-23.4
Beilschmiedia taubertiana,-40.615,-19.861111
Schoepfia brasiliensis,-39.83,-12.822778
Piper marginatum,-35.6917,-6.96333
Pogonophora schomburgkiana,-67.0892,-0.130278
Schinus terebinthifolius,-47.38,-22.35
Psychotria brachyceras,-49.049167,-28.259444
Campuloclinium purpurascens,-47.4,-22.56
Chromolaena odorata,-47.66,-22.12
Inga vera,-57.005472,-19.476417
Eugenia fusca,-40.683611,-19.931111
Campomanesia xanthocarpa,-44.81222222,-23.31111111
Solanum rufescens,-44.57,-22.64
Tabernaemontana linkii,-63.65,-10.58
Myrceugenia miersiana,-49.8731,-27.9528
Coutarea hexandra,-48.82,-28.3414
Cordia nodosa,-48.27,-5.497222
Xylosma pseudosalzmannii,-48.6158,-23.1017
Brosimum gaudichaudii,-52.2,-14.6
Baccharis calvescens,-39.2333333,-17.3666667
Cordia taguahyensis,-48.3,-13.83
Nectandra grandiflora,-48.8,-22.59
Coussarea hydrangeifolia,-56.3275,-14.7203
Inga marginata,-51.4581,-25.3953
Dasyphyllum brasiliense,-49.59,-27.81
Guettarda platyphylla,-43.2075,-22.9028
Senna splendida,-44.2125,-14.231667
Licaria armeniaca,-59.5939,-4.38778
Eugenia ligustrina,-34.8631,-7.115
Leandra variabilis,-39.6033333,-14.7058333
Inga striata,-45.080223,-23.373498
Strychnos pseudoquina,-40.9708,-9.16194
Psychotria stachyoides,-43.9044444,-21.7222222
Croton sellowii,-37.0544,-10.7889
Cyathea phalerata,-40.530278,-19.971389
Miconia hyemalis,-49.7,-29.133333
Humiria balsamifera,-39.021667,-14.178056
Chiococca alba,-47.8908,-22.0175
Bauhinia cheilantha,-38.321111,-7.983333
Myrcia palustris,-49.97,-24.5
Bauhinia ungulata,-48.966667,-14.433333
Gochnatia polymorpha,-46.8075,-18.1783
Dendropanax cuneatus,-44.9325,-21.9772
Leandra ionopogon,-39.3416666,-15.1736111
Cedrela odorata,-38.7166667,-10.65
Zanthoxylum rhoifolium,-51.4244,-23.4194
Ocotea puberula,-54.5881,-25.5478
Miconia theizans,-46.6803,-23.9356
Diospyros hispida,-39.0494,-14.7889
Casearia sylvestris,-45.6738889,-20.3597222
Solanum mauritianum,-52.1356,-27.0767
Senegalia polyphylla,-46.9344,-22.8308
Senegalia polyphylla,-48.0783,-14.1514
Pterogyne nitens,-41.7653,-16.6131
Eschweilera ovata,-37.419722,-11.395
Verbesina macrophylla,-35.9761,-8.28333
Bunchosia pallescens,-51.1628,-23.3103
Xylopia langsdorfiana,-47.858333,-24.879444
Myracrodruon urundeuva,-42.299722,-9.423333
Byrsonima verbascifolia,-47.51,-14.1325
Eugenia longipedunculata,-52.8597,-22.6564
Diospyros sericea,-41.416667,-12.45
Vernonanthura brasiliana,-54.64,-16.47
Solanum atropurpureum,-54.1069,-31.3314
Bauhinia cheilantha,-35.54,-6.755
Libidibia ferrea,-67.8,-9.966667
Plenckia populnea,-42.9,-16.55
Mollinedia ovata,-40.7986111,-18.9441666
Amburana cearensis,-57.6017,-19.0047
Psychotria carthagenensis,-46.774722,-23.456667
Casearia gossypiosperma,-46.230833,-20.604444
Geonoma schottiana,-50.217728,-27.182475
Coussarea contracta,-40.57,-15.25
Piper malacophyllum,-46.78,-24.18
Anadenanthera colubrina,-37.0978,-6.45833
Miconia budlejoides,-40.525,-20.2677778
Pseudopiptadenia bahiana,-40.1111111,-13.9447222
Byrsonima crassifolia,-44.99,-12.15
Clidemia capitellata,-49.1178,-5.36861
Baccharis linearifolia,-46.53,-23.12
Jacaranda puberula,-48.0172,-16.6404
Erythroxylum amplifolium,-40.7742,-5.53444
Metrodorea stipularis,-44.7581,-21.0331
Colubrina glandulosa,-48.5928,-23.7975
Trichilia claussenii,-47.56,-22.41
Miconia albicans,-48.7431,-22.8139
Clusia nemorosa,-60.066667,-5.633333
Luehea divaricata,-51.795,-27.450278
Mabea fistulifera,-49.48,-21.34
Piper aduncum,-56.4819,-21.1211
Myrcia hartwegiana,-43.5081,-20.2875
Calophyllum brasiliense,-40.3075,-20.128611
Strychnos brasiliensis,-49.081944,-24.0825
Baccharis calvescens,-49.926722,-25.159667
Tournefortia rubicunda,-40.521111,-12.417222
Coussarea hydrangeifolia,-51.7144,-17.8814
Calophyllum brasiliense,-38.88,-15.86
Aspidosperma pyrifolium,-36.886111,-7.477778
Sebastiania brasiliensis,-49.51666667,-19.91666667
Mollinedia schottiana,-47.9267,-25.0147
Byrsonima crassifolia,-61.75,3.75
Posoqueria latifolia,-39.02,-14.42
Baccharis semiserrata,-50.1444,-26.3703
Guettarda platyphylla,-36.837861,-10.62
Psidium cattleianum,-46.53,-23.66
Myrsine parvifolia,-40.326667,-20.406944
Chrysophyllum splendens,-39.637139,-13.717056
Solanum campaniforme,-38.5108,-12.9711
Vernonia rubriramea,-49.2281,-16.9622
Guapira hirsuta,-43.3503,-21.7642
Inga laurina,-42.5075,-14.6822
Himatanthus articulatus,-53.034444,-13.382778
Senna macranthera,-40.7475,-4.16694
Matayba discolor,-40.7666667,-20.8666667
Dendropanax cuneatus,-42.8622,-21.3153
Palicourea marcgravii,-41.332778,-13.282222
Inga capitata,-40.1116667,-13.9516667
Miconia albicans,-49.13,-23.86
Poincianella pyramidalis,-39.183889,-12.161667
Rudgea viburnoides,-47.9,-15.583333
Eugenia punicifolia,-47.06,-22.9
Lantana camara,-48.1833,-23.0333
Bastardiopsis densiflora,-51.2311,-22.7803
Mimosa bimucronata,-46.88,-23.18
Ocotea indecora,-50.6467,-23.1811
Myrsine parvula,-50.3828,-25.8742
Laplacea fructicosa,-43.4019444,-19.3961111
Casearia decandra,-51.0789,-25.5711
Pterocarpus rohrii,-51.9064,-27.4617
Poincianella pyramidalis,-38.082778,-9.742778
Chiococca alba,-39.090278,-13.328889
Clusia criuva,-48.392083,-24.646639
Miconia pyrifolia,-35.6917,-6.96333
Piper umbellatum,-39.0494,-14.7889
Psychotria colorata,-38.3272,-12.8944
Baccharis lateralis,-46.5614,-21.7878
Ilex paraguariensis,-45.73,-22.68
Aspidosperma macrocarpon,-44.197222,-14.234722
Myrcia anacardiifolia,-50.2428,-24.2458
Psychotria suterella,-48.66,-27.64
Cynophalla flexuosa,-37.67555556,-5.576111111
Senna macranthera,-44.123694,-21.6035
Piper anonifolium,-63.45,-8.73
Alchornea triplinervia,-46.6167,-23.65
Ficus trigona,-47.95,-18.17
Casearia commersoniana,-41.383333,-12.566667
Senefeldera verticillata,-35.5,-7.583333
Miconia albicans,-47.55,-16.81
Myrcia racemosa,-40.306342,-20.182555
Cordia ecalyculata,-49.4,-28.39
Leptolobium dasycarpum,-42.6,-14.116667
Vatairea macrocarpa,-54.829306,-16.517944
Tetracera breyniana,-35.0222223,-7.7958333
Chiococca alba,-51.734167,-17.860556
Marlierea suaveolens,-49.06,-25.31
Coutarea hexandra,-46.8389,-23.0058
Vitex megapotamica,-41.993611,-17.645
Apeiba tibourbou,-37.125833,-10.855
Lafoensia pacari,-48.7713889,-15.8091667
Aparisthmium cordatum,-42.7322,-19.7122
Senna macranthera,-37.0539,-8.41889
Eugenia punicifolia,-34.820556,-7.606111
Casearia decandra,-50.6156,-24.3239
Faramea nigrescens,-44.0528,-20.3331
Cordiera macrophylla,-49.516667,-19.966667
Casearia lasiophylla,-48.5928,-23.7975
Sophora tomentosa,-41.0467,-21.0989
Cordiera sessilis,-49.1178,-5.36861
Jacaranda jasminoides,-40.4983,-7.57611
Eugenia punicifolia,-46.74,-23.36
Protium spruceanum,-64.366667,4.05
Myrsine venosa,-41.433333,-12.466667
Bonnetia stricta,-39.0731,-13.3703
Ficus obtusifolia,-47.8291,-21.0957
Luehea grandiflora,-46.8075,-18.1783
Lithrea brasiliensis,-51.001944,-27.6375
Cyathea phalerata,-42.25,-22.5
Chomelia obtusa,-35.895,-9.71028
Myrcia eriocalyx,-41.15,-11.55
Psychotria nuda,-42.9819,-22.5372
Goniorrhachis marginata,-40.0722,-19.3911
Heliocarpus popayanensis,-51.865172,-23.349528
Rhodostemonodaphne macrocalyx,-42.5311,-22.2819
Palicourea marcgravii,-40.206111,-10.376667
Rubus sellowii,-50.5836,-29.4481
Ocotea glomerata,-35.6917,-6.96333
Piper amalago,-47.52,-23.21
Piptadenia stipulacea,-38.3725,-6.298888889
Allophylus edulis,-48.765,-23.512222
Solanum rhytidoandrum,-35.725556,-6.976944
Solanum granulosoleprosum,-45.84,-23.53
Calliandra parvifolia,-52.5511,-17.5694
Piper arboreum,-50.433333,-5.916667
Symplocos uniflora,-53.197639,-24.535361
Mimosa bimucronata,-51.7181,-29.9433
Gamochaeta americana,-42.9656,-22.4122
Hevea brasiliensis,-54.722778,-17.381389
Myrcia guianensis,-43.0633,-5.97778
Myrceugenia glaucescens,-53.3811,-31.5783
Ximenia americana,-39.143889,-7.2225
Hevea brasiliensis,-59.4594,-10.1667
Abarema cochliacarpos,-41.333889,-13.559722
Allagoptera arenaria,-37.9166667,-11.7833333
Aparisthmium cordatum,-41.47,-12.45
Hancornia speciosa,-44.1781,-21.1103
Erythroxylum revolutum,-40.52,-11.18
Erythroxylum pelleterianum,-41.2392,-15.505
Tocoyena bullata,-36.5,-10.3
Sambucus australis,-55.2258,-23.1042
Senna macranthera,-46.52,-22.59
Huberia ovalifolia,-39.0647,-16.4497
Clidemia debilis,-40.6569,-19.7389
Amphilophium crucigerum,-52.402333,-24.234361
Piper ovatum,-40.875278,-19.942778
Jacaranda puberula,-50.16,-25.1
Ocotea puberula,-54.7381,-28.1486
Guazuma ulmifolia,-48.12,-22.28
Hymenaea courbaril,-57.010528,-14.363417
Hirtella gracilipes,-54.7077778,-16.1794445
Protium heptaphyllum,-55.7872,-20.4711
Austroeupatorium inulaefolium,-50.869722,-30.175278
Clusia fluminensis,-39.8589,-18.7161
Blepharocalyx salicifolius,-49.08,-24.97
Daphnopsis racemosa,-51.6597,-25.6956
Senegalia recurva,-48.3289,-25.3067
Pityrocarpa moniliformis,-37.254722,-8.568056
Hirtella hebeclada,-46.8539,-20.3439
Chromolaena maximilianii,-41.46,-15.7472
Ocotea daphnifolia,-43.21,-22.9
Varronia curassavica,-60.717222,2.946389
Casearia lasiophylla,-43.8064,-20.9536
Pradosia lactescens,-40.0978,-19.1969
Amphirrhox longifolia,-43.2,-22.9
Palicourea blanchetiana,-39.9069444,-18.8847222
Senegalia langsdorffii,-40.325556,-6.739167
Abarema brachystachya,-48.3289,-25.3067
Myrcia hartwegiana,-48.828153,-25.126661
Psidium grandifolium,-43.8,-20.2
Eugenia flavescens,-49.2647,-8.25778
Ronabea latifolia,-54.75,-8.75
Leandra melastomoides,-44.6261111,-22.4280556
Myrsine balansae,-52.8761,-23.8706
Inga heterophylla,-50.0444,-7.83306
Blepharocalyx salicifolius,-49.9728,-20.4228
Croton floribundus,-42.53,-22.28
Cybistax antisyphilitica,-49.7208,-28.8006
Pilocarpus pauciflorus,-48.36,-21.6
Gochnatia oligocephala,-40.118889,-13.957222
Indigofera suffruticosa,-45.116667,-7.283333
Miconia paniculata,-39.566111,-15.395833
Nectandra cuspidata,-40.647222,-11.075278
Peltogyne venosa,-63.5,-0.05
Virola sebifera,-59.7858,-13.6631
Boehmeria caudata,-46.85,-23.64
Campomanesia adamantium,-48.2,-15.98
Pogonophora schomburgkiana,-35.5611,-9.31833
Psidium cattleianum,-47.47,-20.25
Ficus pertusa,-40.43,-13.44
Persea willdenovii,-46.5614,-21.7878
Leandra regnellii,-51.5525,-26.1614
Byrsonima verbascifolia,-46.0094,-17.0097
Croton urucurana,-46.8075,-18.1783
Cordia bicolor,-39.0753,-15.2933
Myrsine coriacea,-50.6022222,-27.9211111
Nectandra grandiflora,-54.59,-25.55
Anadenanthera peregrina,-57.8825,-21.6989
Myrcia bergiana,-35.0147,-8.11278
Palicourea rigida,-47.0608,-22.9056
Senna quinquangulata,-60.025,-3.10194
Miconia cinnamomifolia,-43.6003,-18.2494
Solanum crinitum,-41.786667,-13.594444
Hamelia patens,-69.94,-9.36
Palicourea marcgravii,-41.791111,-13.592222
Poincianella pluviosa,-40.0836,-13.8575
Virola sebifera,-64.666667,-0.416667
Genipa americana,-48.446325,-1.438844
Piper crassinervium,-48.663333,-26.921111
Cedrela fissilis,-56.4767,-9.66472
Ouratea parviflora,-50.2697,-29.8867
Leandra variabilis,-46.88,-23.18
Senna splendida,-38.9233,-4.225
Davilla rugosa,-40.510556,-19.823611
Ficus insipida,-49.0661,-26.9194
Coussarea hydrangeifolia,-47.47,-20.25
Anadenanthera colubrina,-42.4972,-15.1719
Myrcia variabilis,-51.87,-12.9
Piper dilatatum,-48.2297,-5.31528
Senegalia tenuifolia,-55.83,-21.1353
Nectandra megapotamica,-46.8989,-22.8041
Rudgea parquioides,-49.0553,-25.3056
Eugenia ilhensis,-40.516667,-11.183333
Jatropha mollissima,-39.873333,-10.294167
Ocotea elegans,-48.96,-27.54
Inga thibaudiana,-37.65,-10.9172
Protium heptaphyllum,-43.9758,-21.1869
